form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00802389,VVAG5ARX1B6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,1.00,2023-03-31,144.68,email services (via drawdown),,,S,S6MT00162,TESTER,JON,,,,S,,MT,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1C4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,1.00,2023-03-31,314.67,email services (via drawdown),,,S,S6OH00163,BROWN,SHERROD,,,,S,,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1D2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,1.00,2023-03-31,292.48,email services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1E0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,1.00,2023-03-31,313.01,email services (via drawdown),,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1F7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-17,5.00,2023-04-17,313.01,email services (via drawdown),,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1G5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-17,5.00,2023-04-17,313.01,email services (via drawdown),,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1H3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-21,2.50,2023-04-21,261.15,email services (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1J1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-21,2.50,2023-04-21,292.48,email services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1K9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-23,13.33,2023-04-23,66.33,Staff time and emails for online message (via drawdown),,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1M7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-23,13.33,2023-04-23,99.33,Staff time and emails for online message (via drawdown),,,S,H2NM02191,VASQUEZ,GABRIEL,,,,H,02,NM,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1N5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-23,13.34,2023-04-23,140.34,Staff time and emails for online message (via drawdown),,,S,H2OH13264,SYKES,EMILIA,,,,H,13,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1P3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-27,40.00,2023-04-25,111.00,Staff time and emails for online message (via drawdown),,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1Q1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-27,5.00,2023-04-25,111.00,email services (via drawdown),,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1R9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,13.33,2023-05-04,54.99,Staff time and emails for online message (via drawdown),,,S,S2HI00106,HIRONO,MAZIE MRS,,,,S,00,HI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1S6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,13.33,2023-05-04,14.99,Staff time and emails for online message (via drawdown),,,S,H6WA07458,JAYAPAL,PRAMILA,,,,H,07,WA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1T4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,13.34,2023-05-04,15.00,Staff time and emails for online message (via drawdown),,,S,H8NJ03206,KIM,ANDY,,,,H,03,NJ,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1V2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,1.66,2023-05-04,54.99,email services (via drawdown),,,S,S2HI00106,HIRONO,MAZIE MRS,,,,S,00,HI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1W0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,1.66,2023-05-04,14.99,email services (via drawdown),,,S,H6WA07458,JAYAPAL,PRAMILA,,,,H,07,WA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1X8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,1.66,2023-05-04,15.00,email services (via drawdown),,,S,H8NJ03206,KIM,ANDY,,,,H,03,NJ,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1Y6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-05,5.00,2023-05-05,165.00,email services (via drawdown),,,S,S2NM00088,HEINRICH,MARTIN TREVOR,,,,S,00,NM,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX1Z4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-11,1.67,2023-05-11,55.00,email services (via drawdown),,,S,H0NY16143,BOWMAN,JAMAAL,,,,H,16,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX202,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-11,1.66,2023-05-11,54.99,email services (via drawdown),,,S,H2VT01076,BALINT,REBECCA BECCA,,,,H,01,VT,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX210,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-11,1.67,2023-05-11,55.01,email services (via drawdown),,,S,H2CA43245,TAKANO,MARK,,,,H,39,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX228,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,34.00,email services (via drawdown),,,S,S2MA00170,Warren,Elizabeth,,,,S,00,MA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX235,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,34.00,email services (via drawdown),,,S,S6MN00267,Klobuchar,Amy,,,,S,00,MN,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX243,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,292.48,email services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX251,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,261.15,email services (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX269,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,34.00,email services (via drawdown),,,S,S0NY00410,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,00,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX277,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,34.00,email services (via drawdown),,,S,S2MA00170,Warren,Elizabeth,,,,S,00,MA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX285,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,34.00,email services (via drawdown),,,S,S6MN00267,Klobuchar,Amy,,,,S,00,MN,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX293,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,292.48,email services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2A1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,261.15,email services (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2B9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,1.00,2023-05-16,34.00,email services (via drawdown),,,S,S0NY00410,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,00,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2C7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-18,1.66,2023-05-18,54.99,email services (via drawdown),,,S,H0CA32101,CHU,JUDY,,,,H,28,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2D4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-18,1.67,2023-05-18,55.00,email services (via drawdown),,,S,H0CA03078,BERA,AMERISH,,,,H,06,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2E2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-18,1.67,2023-05-18,55.01,email services (via drawdown),,,S,H0WA10034,STRICKLAND,MARILYN,,,,H,10,WA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2F0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-25,40.00,2023-05-25,54.99,Staff time and emails for online message (via drawdown),,,S,S2HI00106,HIRONO,MAZIE MRS,,,,S,00,HI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2G8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,1.00,2023-06-05,66.33,email services (via drawdown),,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2H6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,1.00,2023-06-05,107.25,email services (via drawdown),,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2J4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,1.00,2023-06-05,53.00,email services (via drawdown),,,S,H2NC14019,NICKEL,WILEY,,,,H,13,NC,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2K2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,1.00,2023-06-05,33.00,email services (via drawdown),,,S,H2NY18103,RYAN,PATRICK,,,,H,18,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2M0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,1.00,2023-06-05,33.00,email services (via drawdown),,,S,H8CA49058,LEVIN,MIKE,,,,H,49,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2N8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,1.00,2023-06-07,99.33,email services (via drawdown),,,S,H2NM02191,VASQUEZ,GABRIEL,,,,H,02,NM,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2P6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,1.00,2023-06-07,140.34,email services (via drawdown),,,S,H2OH13264,SYKES,EMILIA,,,,H,13,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2Q3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,1.00,2023-06-07,33.00,email services (via drawdown),,,S,H8VA07094,SPANBERGER,ABIGAIL,,,,H,07,VA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2R1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,1.00,2023-06-07,111.00,email services (via drawdown),,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2S9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,1.00,2023-06-07,33.00,email services (via drawdown),,,S,H8PA15229,WILD,SUSAN,,,,H,07,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2T7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,1.00,2023-06-12,292.48,email services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2V5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,1.00,2023-06-12,66.00,email services (via drawdown),,,S,H6MN02131,CRAIG,ANGELA DAWN,,,,H,02,MN,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2W3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,1.00,2023-06-12,107.25,email services (via drawdown),,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2X1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,1.00,2023-06-12,33.00,email services (via drawdown),,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2Y9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,1.00,2023-06-12,111.00,email services (via drawdown),,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX6V2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-15,5.00,2023-06-15,165.00,email services (via drawdown),,,S,P80000722,BIDEN,JOSEPH R JR,,,,P,,,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX2Z7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-29,1.66,2023-06-29,54.99,email services (via drawdown),,,S,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,00,VA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX305,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-29,1.66,2023-06-29,292.48,email services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX312,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-29,1.67,2023-06-29,313.01,email services (via drawdown),,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX320,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-30,1.66,2023-06-30,314.67,email services (via drawdown),,,S,S6OH00163,BROWN,SHERROD,,,,S,,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX338,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-30,1.67,2023-06-30,261.15,email services (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX346,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-30,1.67,2023-06-30,144.68,email services (via drawdown),,,S,S6MT00162,TESTER,JON,,,,S,,MT,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX777,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-27,40.00,2023-03-27,83.75,email messaging,,,S,H2WA03217,GLUESENKAMP PEREZ,MARIE,,,,H,03,WA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX785,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-27,40.00,2023-03-27,50.25,email messaging,,,S,H8CT05245,HAYES,JAHANA,,,,H,05,CT,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX793,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-27,40.00,2023-03-27,107.25,email messaging,,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX7A1,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-27,40.00,2023-03-27,41.25,email messaging,,,S,H0MI03316,SCHOLTEN,HILLARY,,,,H,03,MI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX396,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-30,32.00,2023-03-30,33.00,email messaging,,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3A4,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-30,32.00,2023-03-30,66.00,email messaging,,,S,H6MN02131,CRAIG,ANGELA DAWN,,,,H,02,MN,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3B1,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-30,32.00,2023-03-30,33.00,email messaging,,,S,H2OH01194,LANDSMAN,GREG,,,,H,01,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3C9,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-30,32.00,2023-03-30,33.00,email messaging,,,S,H2OH09031,KAPTUR,MARCY C HON.,,,,H,09,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3D7,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-30,32.00,2023-03-30,99.33,email messaging,,,S,H2NM02191,VASQUEZ,GABRIEL,,,,H,02,NM,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3E5,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-31,32.00,2023-03-31,261.15,email messaging,,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3F3,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-31,32.00,2023-03-31,144.68,email messaging,,,S,S6MT00162,TESTER,JON,,,,S,,MT,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3G9,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-31,32.00,2023-03-31,314.67,email messaging,,,S,S6OH00163,BROWN,SHERROD,,,,S,,OH,Sonekan,Titi,,,,2023-07-25,
