form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00852012,SB21B.11,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-10-26,339.20,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.13,,,ORG,KC CONSULTING LLC,,,,,,PO BOX 2101,,JENKINTOWN,PA,19046,,,2024-10-28,17080.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.12,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-10-28,337.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.15,,,ORG,CMDI,,,,,,"1595 SPRING HILL ROAD, SUITE 500",,TYSONS CORNER,VA,22182,,,2024-10-29,523.35,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.14,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-10-29,448.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.16,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-10-30,80.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.17,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-10-31,112.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.18,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-11-02,32.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.20,,,ORG,PA TRAVEL LLC,,,,,,"999 FREEPORT ROAD, #1072",,PITTSBURGH,PA,15238,,,2024-11-04,3242.11,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.19,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-11-04,592.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.22,,,ORG,PA TRAVEL LLC,,,,,,"999 FREEPORT ROAD, #1072",,PITTSBURGH,PA,15238,,,2024-11-05,2045.97,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.21,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22219,,,2024-11-05,80.00,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.28,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET ,,NEW YORK ,NY,10285,,,2024-11-11,14645.15,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.29,SB21B.28,,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,76155,,,2024-11-11,5445.89,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.30,SB21B.28,,ORG,AMTRAK ,,,,,,1 MASSACHUSETTS AVE NORTH WEST,,WASHINGTON,DC,20001,,,2024-11-11,228.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.31,SB21B.28,,ORG,COMMONWEALTH WORLDWIDE,,,,,,"250 EVERETT ST, STE 1",,ALLSTON,MA,02134,,,2024-11-11,2021.76,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.33,SB21B.28,,ORG,LOEWS HOTELS,,,,,,540 PARK AVE,,NEW YORK,NY,10065,,,2024-11-11,2279.76,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.32,SB21B.28,,ORG,MARRIOTT,,,,,,1325 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-11-11,601.78,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.34,SB21B.28,,ORG,MARRIOTT,,,,,,1221 22ND ST NW,,WASHINGTON,DC,20037,,,2024-11-11,2231.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.35,SB21B.28,,ORG,"PARK AVE LUXURY LIMOUSINE, INC",,,,,,2548 8TH AVE,,NEW YORK,NY,10030,,,2024-11-11,850.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.36,SB21B.28,,ORG,THE POST OAK HOTEL ,,,,,,1600 WEST LOOP SOUTH,,HOUSTON,TX,77027,,,2024-11-11,163.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.37,SB21B.28,,ORG,UNITED AIRLINES,,,,,,PO BOX 66100,,CHICAGO,IL,60666,,,2024-11-11,822.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00852012,SB21B.24,,,ORG,ALLEGHENY COUNTRY CLUB,,,,,,250 COUNTRY CLUB ROAD,,SEWICKLEY,PA,15143,,,2024-11-21,2328.67,,FACILITY RENTAL / FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.23,,,ORG,CMDI,,,,,,"1595 SPRING HILL ROAD, SUITE 500",,TYSONS CORNER,VA,22182,,,2024-11-21,500.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.25,,,ORG,CMDI,,,,,,"1595 SPRING HILL ROAD, SUITE 500",,TYSONS CORNER,VA,22182,,,2024-11-22,493.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.26,,,ORG,"CROSBY OTTENHOFF GROUP, LLC",,,,,,421 OFFICE PARK DRIVE,,MOUNTAIN BROOK,AL,35223,,,2024-11-22,24289.54,,COMPLIANCE CONSULTING / POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00852012,SB21B.27,,,ORG,INTUIT,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,,2024-11-25,104.94,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
