form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00452763,SB21B.4234,,,ORG,Nexus Strategies Inc,,,,,,301 Hillsborough St Ste 950,,Raleigh,NC,27603,G2024,,2024-09-14,500.00,,Compliance Consulting,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4287,,,ORG,Ritz Carlton ATL,,,,,,,,,,,G2024,,2024-09-14,274.41,,Lodging,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4313,,,ORG,Spreading Seeds Inc,,,,,,1760 Parkwood Blvd,,Wilson,NC,27896,G2024,,2024-09-25,1200.00,,Storage Rental,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4213,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-05,11.96,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4214,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-05,9.15,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4215,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-09,32.45,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4216,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-09,5.16,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4236,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-15,25.53,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4217,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-16,22.35,,Meals,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4218,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-07-16,4.11,,Meals,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4219,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-08-12,58.66,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4220,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-08-12,25.00,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4221,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-05,3.24,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4222,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-05,3.00,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4223,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-12,14.94,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4224,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-16,68.66,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4225,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-16,1.00,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4226,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-16,13.73,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4227,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-16,20.27,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4228,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-16,20.15,,Meals,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4229,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-16,48.88,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4230,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-19,20.02,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4231,,,ORG,Uber Technologies,,,,,,1725 Third Street,,San Francisco,CA,94158,G2024,,2024-09-24,3.00,,Transportation,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4249,,,ORG,United Airlines,,,,,,233 South Wacker Dri,,Chicago,IL,60606,G2024,,2024-07-24,655.96,,Travel,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4251,,,ORG,United Airlines,,,,,,233 South Wacker Dri,,Chicago,IL,60606,G2024,,2024-07-24,5.60,,Travel,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4252,,,ORG,United Airlines,,,,,,233 South Wacker Dri,,Chicago,IL,60606,G2024,,2024-08-26,40.00,,Travel,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4253,,,ORG,United Airlines,,,,,,233 South Wacker Dri,,Chicago,IL,60606,G2024,,2024-09-14,423.78,,Travel,,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
