form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00824342,501202265,,,ORG,Government That Works PAC,,,,,,PO Box 114,,Sioux Falls,SD,571010114,O2024,Other,2024-10-04,40000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501209546,,,PAC,GUARANTEE PAC,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,O2024,Other,2024-10-16,250000.00,0.00,Contribution to Committee - Non-Contribution Account,,C00855098,GUARANTEE PAC,,,,,,,,,,,,,,,,,
SB29,C00824342,501202275,,,ORG,Heather for ND Senate,,,,,,2915 Bluestem Dr,Apt 3164,West Fargo,ND,580788037,G2024,,2024-10-02,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,ND - Heather Tyulyandin (SD16)
SB29,C00824342,501205804,,,ORG,"Idahoans for Open Primaries, Inc.",,,,,,PO Box 8971,,Boise,ID,837072971,,,2024-10-10,250000.00,0.00,Contribution to 501(c)(4) - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501202277,,,ORG,Jayme Davis,,,,,,601 John St,,Rolette,ND,583667209,G2024,,2024-10-02,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,ND - Jayme Davis (HD9A)
SB29,C00824342,501205883,,,ORG,Lisa Finley-Deville for District 4A House,,,,,,PO Box 501,,Mandaree,ND,587570501,G2024,,2024-10-08,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,ND - Lisa Finley-Deville (HD4A)
SB29,C00824342,501209549,,,ORG,Middle of the Road PAC,,,,,,PO Box 4504,,Overland Park,KS,662040504,O2024,Other,2024-10-16,30000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501202259,,,ORG,Ned Burns for Idaho,,,,,,PO Box 693,,Boise,ID,837010693,G2024,,2024-10-02,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,ID - Ned Burns (HD26)
SB29,C00824342,501206158,,,ORG,Safer Streets and Families,,,,,,1348 S Vista Ave,,Boise,ID,837052567,O2024,Other,2024-10-11,30000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501205887,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-05,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Patrick Belmont (HD03)
SB29,C00824342,501205889,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-05,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Monnica Manuel (SD16)
SB29,C00824342,501205891,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-05,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Lori Spruance (SD24)
SB29,C00824342,501209497,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-07,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Alisa Van Langeveld (SD08)
SB29,C00824342,501209498,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-07,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Pamela Bloom (SD17)
SB29,C00824342,501209499,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-10,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Patrick Belmont (HD03)
SB29,C00824342,501209500,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-10,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Monnica Manuel (SD16)
SB29,C00824342,501209501,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-10,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Lori Spruance (SD24)
SB29,C00824342,501209502,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-10,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Alisa Van Langeveld (SD08)
SB29,C00824342,501209503,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-10,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Pamela Bloom (SD17)
SB29,C00824342,501209504,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-15,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Patrick Belmont (HD03)
SB29,C00824342,501209505,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-15,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Monnica Manuel (SD16)
SB29,C00824342,501209506,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-15,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Lori Spruance (SD24)
SB29,C00824342,501209507,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-15,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Alisa Van Langeveld (SD08)
SB29,C00824342,501209508,,,ORG,Scrap Shop,,,,,,PO Box 7283,,Boise,ID,837071283,G2024,,2024-10-15,1500.00,0.00,Non-Federal IE; Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Pamela Bloom (SD17)
SB29,C00824342,501202260,,,ORG,Sonia Galaviz for Idaho,,,,,,PO Box 7096,,Boise,ID,837071096,G2024,,2024-10-04,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,ID - Sonia Galaviz (HD16A)
SB29,C00824342,501205893,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-05,4635.17,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Patrick Belmont (HD03)
SB29,C00824342,501205894,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-05,12096.69,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Monnica Manuel (SD16)
SB29,C00824342,501205895,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-05,10375.61,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Lori Spruance (SD24)
SB29,C00824342,501205896,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-07,13487.55,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Alisa Van Langeveld (SD08)
SB29,C00824342,501205897,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-07,8588.85,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Pamela Bloom (SD17)
SB29,C00824342,501205898,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-10,798.33,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Patrick Belmont (HD03)
SB29,C00824342,501205899,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-10,2050.10,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Monnica Manuel (SD16)
SB29,C00824342,501205900,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-10,1265.64,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Lori Spruance (SD24)
SB29,C00824342,501205901,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-10,2031.60,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Alisa Van Langeveld (SD08)
SB29,C00824342,501205902,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-10,924.76,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Pamela Bloom (SD17)
SB29,C00824342,501209509,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-15,3222.48,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Patrick Belmont (HD03)
SB29,C00824342,501209510,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-15,9727.89,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Monnica Manuel (SD16)
SB29,C00824342,501209511,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-15,7688.33,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Lori Spruance (SD24)
SB29,C00824342,501209512,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-15,11783.21,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Alisa Van Langeveld (SD08)
SB29,C00824342,501209513,,,ORG,Sun Print Solutions,,,,,,2105 W 2300 S,,West Valley City,UT,841192017,G2024,,2024-10-15,5664.10,0.00,Non-Federal IE; Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Support - Pamela Bloom (SD17)
SB29,C00824342,501202271,,,ORG,Todd for District 46,,,,,,3478 11th St S,,Fargo,ND,581046237,G2024,,2024-10-04,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,ND - Todd Reisenauer (HD46)
