form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00573261,500194054,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2024-10-07,3000.00,0.00,Contribution,,C00434563,,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00573261,500194083,,,CCM,MCBRIDE FOR DELAWARE INC.,,,,,,PO Box 1904,,Wilmington,DE,198991904,G2024,,2024-10-07,3000.00,0.00,Contribution,,C00843763,,,MCBRIDE,SARAH,ELIZABETH,,,H,DE,00,,,,,,,,
SB23,C00573261,500194087,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-10-07,3500.00,0.00,Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00573261,28244590C,28244590,SA11AI,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,,,2024-10-07,3300.00,0.00,Conduit Contribution,,C00845008,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,28139467C,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,596241135,,,2024-10-07,100.00,0.00,Conduit Contribution,,C00412304,,,Tester,Jon,,,,S,MT,,,,,,,,,Earmarked by Dave Fritts
SB23,C00573261,500194089,,,CCM,MORRISON FOR CONGRESS,,,,,,PO Box 684,,Wayzata,MN,553910684,G2024,,2024-10-11,2000.00,0.00,Contribution,,C00856062,,,MORRISON,KELLY,LOUISE,,,H,MN,03,,,,,,,,
SB23,C00573261,500194072,,,CCM,Nancy Pelosi For Congress,,,,,,700 13Th St NW,Ste 600,Washington,DC,200055998,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00213512,,,Pelosi,Nancy,,,,H,CA,12,,,,,,,,
SB23,C00573261,500194065,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00573261,500194075,,,CCM,"NIKEMA FOR CONGRESS, INC",,,,,,PO Box 311913,,Atlanta,GA,311311913,G2024,,2024-10-10,1000.00,0.00,Contribution,,C00752584,,,WILLIAMS,NIKEMA,NATASSHA,,,H,GA,05,,,,,,,,
SB23,C00573261,500194099,,,PAC,NJ Dems Victory Fund,,,,,,142 W State St,,Trenton,NJ,086081110,,,2024-10-07,2500.00,0.00,Contribution,,C00817346,NJ Dems Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00573261,28139466C,,,CCM,OSBORN FOR SENATE,,,,,,18406 Pasadena Ave,,Omaha,NE,681304274,,,2024-10-07,1000.00,0.00,Conduit Contribution,,C00850677,,,OSBORN,DAN,,,,S,NE,00,,,,,,,,Earmarked by Kelsey Wirth
SB23,C00573261,28139468C,,,CCM,OSBORN FOR SENATE,,,,,,18406 Pasadena Ave,,Omaha,NE,681304274,,,2024-10-07,25.00,0.00,Conduit Contribution,,C00850677,,,OSBORN,DAN,,,,S,NE,00,,,,,,,,Earmarked by Rebecca Canright
SB23,C00573261,28139469C,,,CCM,OSBORN FOR SENATE,,,,,,18406 Pasadena Ave,,Omaha,NE,681304274,,,2024-10-07,200.00,0.00,Conduit Contribution,,C00850677,,,OSBORN,DAN,,,,S,NE,00,,,,,,,,Earmarked by Thad Curtz
SB23,C00573261,28244573C,28244573,SA11AI,CCM,OSBORN FOR SENATE,,,,,,18406 Pasadena Ave,,Omaha,NE,681304274,,,2024-10-09,3300.00,0.00,Conduit Contribution,,C00850677,,,OSBORN,DAN,,,,S,NE,00,,,,,,,,Earmarked by Caroline Wood
SB23,C00573261,500194068,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,924230954,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00510461,,,Aguilar,Pete,,,,H,CA,31,,,,,,,,
SB23,C00573261,500194975,,,CCM,PRAMILA FOR CONGRESS,,,,,,PO Box 21912,,Seattle,WA,981113912,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB23,C00573261,500194101,,,PAC,ROOTED IN COMMUNITY LEADERSHIP PAC,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-10-10,2000.00,0.00,Contribution,,C00741371,ROOTED IN COMMUNITY LEADERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00573261,500194081,,,CCM,Rudy Salas For Congress,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-10-07,2500.00,0.00,Contribution,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00573261,500194078,,,CCM,Sara Jacobs For Congress,,,,,,PO Box 120085,,San Diego,CA,921120085,G2024,,2024-10-10,1000.00,0.00,Contribution,,C00719559,,,JACOBS,SARA,,,,H,CA,51,,,,,,,,
SB23,C00573261,500194085,,,CCM,SCHIFF FOR SENATE,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,G2024,,2024-10-07,2500.00,0.00,Contribution,,C00343871,,,SCHIFF,ADAM,,,,H,CA,30,,,,,,,,
SB23,C00573261,500194093,,,CCM,STAND WITH SANCHEZ,,,,,,PO Box 4006,,Whittier,CA,906074006,G2024,,2024-10-10,2000.00,0.00,Contribution,,C00384057,,,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB23,C00573261,500194976,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-10-07,2500.00,0.00,Contribution,,C00607200,,,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
SB23,C00573261,28244594C,28244594,SA11AI,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215-382,Las Vegas,NV,891481719,,,2024-10-07,3300.00,0.00,Conduit Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500194061,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215-382,Las Vegas,NV,891481719,G2024,,2024-10-07,2500.00,0.00,Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00573261,500194056,,,CCM,Swalwell For Congress,,,,,,PO Box 2847,,Dublin,CA,945680847,G2024,,2024-10-10,2000.00,0.00,Contribution,,C00502294,,,Swalwell,Eric,Michael,,,H,CA,,,,,,,,,
SB23,C00573261,500194094,,,CCM,TED LIEU FOR CONGRESS,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,G2024,,2024-10-10,5000.00,0.00,Contribution,,C00556506,,,LIEU,TED,,,,H,CA,36,,,,,,,,
SB23,C00573261,500194096,,,COM,Tester Victory Fund,,,,,,3242 Cummins Way,,Missoula,MT,598023222,,,2024-10-09,5000.00,0.00,Contribution,,C00547679,Tester Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00573261,500194082,,,CCM,Tokuda For Hawaii,,,,,,PO Box 792,,Kaneohe,HI,967440792,G2024,,2024-10-10,1000.00,0.00,Contribution,,C00813758,,,TOKUDA,JILL,NAOMI,,,H,HI,02,,,,,,,,
SB23,C00573261,28244595C,28244595,SA11AI,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,,,2024-10-07,3300.00,0.00,Conduit Contribution,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500194086,,,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-10-07,3500.00,0.00,Contribution,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,
SB23,C00573261,500194095,,,CCM,WHITNEY FOX FOR CONGRESS,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-10-08,5000.00,0.00,Contribution,,C00854307,,,FOX,WHITNEY,,,,H,FL,13,,,,,,,,
