form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00028787,11817542,,,CCM,"Tiffany for Wisconsin, Inc.",,,,,,PO BOX 1007,,Wausau,WI,54402,P2024,,2024-03-18,2500.00,0.00,,011,C00718635,"Tiffany for Wisconsin, Inc.",H0WI07101,Tiffany,Tom,,Rep.,,H,WI,07,,,,,,,,
SB23,C00028787,11817543,,,CCM,Jimmy Panetta For Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,G2024,,2024-03-18,5000.00,0.00,,011,C00592154,Jimmy Panetta For Congress,H6CA20152,Panetta,Jimmy,Varni,Rep.,,H,CA,19,,,,,,,,
SB23,C00028787,11817545,,,CCM,Kustoff For Congress,,,,,,1661 Aaron Brenner Dr,Ste 300,Memphis,TN,38120,P2024,,2024-03-18,2500.00,0.00,,011,C00614826,Kustoff For Congress,H2TN07103,Kustoff,David,,Rep.,,H,TN,08,,,,,,,,
SB23,C00028787,11817547,,,CCM,Tim Sheehy for Montana,,,,,,PO Box 6456,,Helena,MT,59604,G2024,,2024-03-18,5000.00,0.00,,011,C00844159,Tim Sheehy for Montana,,Sheehy,Tim,,,,S,MT,,,,,,,,,
SB23,C00028787,11817549,,,CCM,Mike Bost For Congress Committee,,,,,,PO Box 1212,,Murphysboro,IL,62966,G2024,,2024-03-18,2500.00,0.00,,011,C00546499,Mike Bost For Congress Committee,H4IL12060,Bost,Mike,,Rep.,,H,IL,12,,,,,,,,
SB23,C00028787,11817550,,,CCM,Langworthy For Congress,,,,,,PO Box 120,,Clarence,NY,14031,P2024,,2024-03-18,2500.00,0.00,,011,C00817932,Langworthy For Congress,H2NY23228,Langworthy,Nicholas,,Rep.,,H,NY,23,,,,,,,,
SB23,C00028787,11817551,,,CCM,Marc For Us Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,P2024,,2024-03-18,2500.00,0.00,,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marcus,,,,H,NY,19,,,,,,,,
SB23,C00028787,11817552,,,PAC,Greater Tomorrow PAC,,,,,,25452 Brickell Drive,,Chantilly,VA,20152,,,2024-03-18,5000.00,0.00,,011,C00526715,,,,,,,,,,,,,,,,,,
SB23,C00028787,11817553,,,PTY,National Republican Congressional Committee,,,,,,320 First Street SE,,Washington,DC,20003,,,2024-03-18,15000.00,0.00,,011,C00002931,,,,,,,,,,,,,,,,,,
SB23,C00028787,11817555,,,PTY,National Republican Congressional Commitee Building Fund,,,,,,320 First Street SE,,Washington,DC,20003,,,2024-03-18,15000.00,0.00,,011,C00002931,,,,,,,,,,,,,,,,,,
SB23,C00028787,11817558,,,PAC,New Energy in Washington House PAC,,,,,,PO Box 9394,,Yakima,WA,98009,,,2024-03-18,5000.00,0.00,,011,C00611400,,,,,,,,,,,,,,,,,,
SB23,C00028787,11819999,,,CCM,Sonnenberg For Congress,,,,,,17011 Lincoln Avenue #473,,Parker,CO,80134,P2024,,2024-03-21,5000.00,0.00,,011,C00859462,Sonnenberg For Congress,H4CO04223,Sonnenberg,Jerry,,Mr.,,H,CO,04,,,,,,,,
SB23,C00028787,11821476,,,CCM,Maycumber For Congress,,,,,,PO Box 945,,Republic,WA,99166,P2024,,2024-03-26,2500.00,0.00,,011,C00870436,Maycumber For Congress,H4WA05192,Maycumber,Jacquelin,,Rep.,,H,WA,05,,,,,,,,
