form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00878009,500003792,,,ORG,Friends Of Alyshia Dyer,,,,,,PO Box 972326,,Ypsilanti,MI,481970284,,,2024-10-21,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003980,,,COM,Friends Of Bill Petulla,,,,,,1012 Cider Mill Dr,,Gibsonia,PA,150449284,,,2024-11-03,650.12,0.00,Non-Federal In-Kind Made: Staff Time and Travel,011,,,,,,,,,,,,,,,,,,X,*
SB29,C00878009,500003791,,,ORG,Friends Of Carl E Heastie,,,,,,35 Davenport Ave,Apt 1A,New Rochelle,NY,108053413,,,2024-10-21,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003783,,,ORG,Friends Of Eli Savit,,,,,,2075 W Stadium Blvd,Ste 2000,Ann Arbor,MI,481037011,,,2024-10-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003979,,,COM,Friends Of Hadley Haas,,,,,,1309 Linden St,,Sewickley,PA,151432019,,,2024-11-03,650.12,0.00,Non-Federal In-Kind Made: Staff Time and Travel,011,,,,,,,,,,,,,,,,,,X,*
SB29,C00878009,500003784,,,ORG,Friends Of Michaelle Solages,,,,,,PO Box 30754,,Elmont,NY,110030754,,,2024-10-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003793,,,ORG,Friends Of Michelle,,,,,,3229 Rolling Hill Dr,,Columbus,IN,472011425,,,2024-10-21,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003916,,,COM,Friends Of Tami Rey,,,,,,1012 W North St,,Kalamazoo,MI,490072337,,,2024-10-28,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003907,,,COM,Hoylman-Sigal For Senate,,,,,,265 W 14Th St,Ste 1802,New York,NY,100117147,,,2024-10-29,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003794,,,ORG,Indiana Black Legislative Caucus PAC,,,,,,4219 Fir St,,East Chicago,IN,463123017,,,2024-10-21,5000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003789,,,ORG,Jo Anne For Assembly,,,,,,3 Wilbur Blvd,,Poughkeepsie,NY,126033405,,,2024-10-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003890,,,COM,Kathleen Christian,,,,,,3304 Edna Ct,,Lexington,KY,405151067,,,2024-10-22,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003976,,,COM,Kristian Carranza For Texas,,,,,,PO Box 831436,,San Antonio,TX,782831436,,,2024-10-26,131.59,0.00,Non-Federal In-Kind Made: Staff Time and Travel,011,,,,,,,,,,,,,,,,,,X,*
SB29,C00878009,500003785,,,ORG,Lara For School Board,,,,,,4702 OLIVER Ave S,,Minneapolis,MN,55419,,,2024-10-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003786,,,ORG,Marquez For Arizona,,,,,,341 W Cambridge Ave,,Phoenix,AZ,850031004,,,2024-10-17,1000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003787,,,ORG,Megan Kola For County Commission,,,,,,23051 Tawas Ave,,Hazel Park,MI,480302719,,,2024-10-17,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003902,,,COM,Michigan Democratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,,,2024-10-28,15000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003892,,,ORG,Minnesota Leadership Committee,,,,,,1225 I St NW,,Washington,DC,200053914,,,2024-10-23,18000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003899,,,COM,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,,,2024-10-28,2500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003893,,,COM,Neighbors For Randy For City Council President Committee,,,,,,2120 Hightop Ln NE,,Rochester,MN,559067659,,,2024-10-25,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003908,,,COM,Pennsylvania Senate Democratic Campaign Committee,,,,,,PO Box 5193,,Harrisburg,PA,171100193,,,2024-10-30,15000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003903,,,COM,State Senate Democratic Committee,,,,,,PO Box 164,,Madison,WI,537010164,,,2024-10-29,12000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003894,,,ORG,Strahan4Roseville,,,,,,1260 Shryer Ave W,,Roseville,MN,551135934,,,2024-10-25,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003977,,,COM,Texas Democratic Party,,,,,,PO Box 15707,,Austin,TX,787615707,,,2024-10-26,131.59,0.00,In-Kind Made: Staff Time and Travel,011,,,,,,,,,,,,,,,,,,X,*
SB29,C00878009,500003978,,,COM,Texas Democratic Party,,,,,,PO Box 15707,,Austin,TX,787615707,,,2024-10-27,263.17,0.00,In-Kind Made: Staff Time and Travel,011,,,,,,,,,,,,,,,,,,X,*
SB29,C00878009,500003900,,,COM,Texas House Democratic Campaign Committee,,,,,,314 E Highland Mall Blvd,Ste 104,Austin,TX,787523729,,,2024-10-28,5000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003891,,,COM,Texas Senate Democratic Caucus,,,,,,PO Box 1042,,Austin,TX,787671042,,,2024-10-22,10000.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003909,,,COM,Wolfe For Minnesota,,,,,,18274 82Nd Ave N,,Maple Grove,MN,553111737,,,2024-10-30,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00878009,500003788,,,ORG,Zellnor For Senate,,,,,,10 Maple St,Apt E7,Brooklyn,NY,112255037,,,2024-10-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
