form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00144345,B861540,,,CCM,Friends of Nick Santucci,,,,,,535 Avalon Dr. SE,,Warren,OH,44484,P2024,,2023-12-06,600.00,,P-2024 State House 64 OH,011,,,,Santucci,Nick,,,,H,OH,64,,,,,,,,
SB29,C00144345,B862254,,,CCM,Friends of Hearcel F. Craig,,,,,,545 E Town St.,,Columbus,OH,42315,P2026,,2023-12-13,500.00,,P-2026 State Senate 15 OH,011,,,,Craig,Hearcel,,,,S,OH,15,,,,,,,,
SB29,C00144345,B862253,,,CCM,Friends of Thomas Hall,,,,,,6364 Trenton Franklin Rd.,,Middletown,OH,45042,P2024,,2023-12-13,500.00,,P-2024 State House 46 OH,011,,,,Hall,Thomas,,,,H,OH,46,,,,,,,,
SB29,C00144345,B862250,,,CCM,Campaign to Elect James M. Hoops,,,,,,195 Old Creek Drive,,Napoleon,OH,43545,P2024,,2023-12-13,600.00,,P-2024 State House 81 OH,011,,,,Hoops,James,M,,,H,OH,81,,,,,,,,
SB29,C00144345,B862251,,,CCM,Steve Huffman for Ohio,,,,,,331 South Market St.,,TROY,OH,45373,P2026,,2023-12-13,600.00,,P-2026 State Senate 5 OH,011,,,,Huffman,Steve,,,,S,OH,05,,,,,,,,
SB29,C00144345,B862252,,,CCM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-12-13,1000.00,,P-2024 State Senate 12 OH,011,,,,Huffman,Matt,,,,S,OH,12,,,,,,,,
SB29,C00144345,B862255,,,CCM,Jeff LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-12-13,600.00,,P-2024 State House 73 OH,011,,,,LaRe,Jeff,,,,H,OH,73,,,,,,,,
SB29,C00144345,B858774,,,CCM,Jessica Garvin for State Senate,,,,,,1206 W. Cedar,,Duncan,OK,73533,P2024,,2023-11-01,1000.00,,P-2024 State Senate 43 OK,011,,,,Garvin,Jessica,,,,S,OK,43,,,,,,,,
SB29,C00144345,B859343,,,CCM,Friends of Greg McCortney,,,,,,117 S. Broadway Ave.,,Ada,OK,74820,P2024,,2023-11-13,1000.00,,P-2024 State Senate 13 OK,011,,,,McCortney,Greg,,,,S,OK,13,,,,,,,,
SB29,C00144345,B859342,,,CCM,Friends of Cyndi Munson,,,,,,PO Box 3302,,Oklahoma City,OK,73101,P2024,,2023-11-13,500.00,,P-2024 State House 85 OK,011,,,,Munson,Cyndi,,,,H,OK,85,,,,,,,,
SB29,C00144345,B859339,,,CCM,Ajay for House,,,,,,PO Box 17479,,Oklahoma City,OK,73136,P2024,,2023-11-13,500.00,,P-2024 State House 99 OK,011,,,,Pittman,Ajay,,,,H,OK,99,,,,,,,,
SB29,C00144345,B859344,,,CCM,Adam Pugh for Senate,,,,,,4625 Spectacular Bid Ave.,,Edmond,OK,73025,P2024,,2023-11-13,1000.00,,P-2024 State Senate 41 OK,011,,,,Pugh,Adam,,,,S,OK,41,,,,,,,,
SB29,C00144345,B859340,,,CCM,Paul Rosino for State Senate 2024,,,,,,4133 SW 129TH ST,,Oklahoma,OK,73173,P2024,,2023-11-13,1000.00,,P-2024 State Senate 45 OK,011,,,,Rosino,Paul,,,,S,OK,45,,,,,,,,
SB29,C00144345,B859341,,,CCM,Friends of Kevin Wallace,,,,,,PO Box 367,,Wellston,OK,74881,P2024,,2023-11-13,1000.00,,P-2024 State House 32 OK,011,,,,Wallace,Kevin,,,,H,OK,32,,,,,,,,
SB29,C00144345,B851247,,,CCM,Friends of Joe Pittman,,,,,,P.O. Box 382,,Indiana,PA,15701,P2024,,2023-07-19,1000.00,,P-2024 State Senate 41 PA,011,,,,Pittman,Joe,,,,S,PA,41,,,,,,,,
SB29,C00144345,B856145,,,PTY,House Republican Campaign Committee,,,,,,P.O. Box 11787,,Harrisburg,PA,17108,O2023,Not Applicable,2023-09-27,2000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00144345,B858772,,,PTY,PA House Democratic Camp. Cmte,,,,,,800 N. 3rd Street,,Harrisburg,PA,17102,O2023,Not Applicable,2023-11-01,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00144345,B858776,,,CCM,Michele Brooks for State Senate,,,,,,PO Box 792,,Harrisburg,PA,17108,P2026,,2023-11-01,500.00,,P-2026 State Senate 50 PA,011,,,,Brooks,Michele,,,,S,PA,50,,,,,,,,
SB29,C00144345,B858773,,,CCM,Kutz for PA,,,,,,PO Box 122,,Mechanicsburg,PA,17055,P2024,,2023-11-01,500.00,,P-2024 State House 87 PA,011,,,,Kutz,Thomas,,,,H,PA,87,,,,,,,,
SB29,C00144345,B858777,,,CCM,Friends of Judy Ward,,,,,,PO Box 288,,Hollidaysburg,PA,16648,P2026,,2023-11-01,1000.00,,P-2026 State Senate 30 PA,011,,,,Ward,Judy,,,,S,PA,30,,,,,,,,
SB29,C00144345,B859525,,,CCM,Citizens for Grove,,,,,,PO Box 2891,,York,PA,17405,P2024,,2023-11-15,1000.00,,P-2024 State House 196 PA,011,,,,Grove,Seth,,,,H,PA,19,,,,,,,,
SB29,C00144345,B862242,,,CCM,Taxpayers for Torren Ecker,,,,,,80 Stonybrook Lane,,New Oxford,PA,17350,P2024,,2023-12-13,1000.00,,P-2024 State House 193 PA,011,,,,Ecker,Torren,,,,H,PA,19,,,,,,,,
SB29,C00144345,B862244,,,CCM,Friends of Greg Rothman,,,,,,PO Box 412,,Harrisburg,PA,17108,P2026,,2023-12-13,1000.00,,P-2026 State Senate 34 PA,011,,,,Rothman,Greg,,,,S,PA,34,,,,,,,,
SB29,C00144345,B862675,,,CCM,Friends of Bryan Cutler,,,,,,PO Box 624,,Quarryville,PA,17566,P2024,,2023-12-15,1000.00,,P-2024 State House 100 PA,011,,,,Cutler,Bryan,,,,H,PA,10,,,,,,,,
SB29,C00144345,B862676,,,CCM,Friends of Sheryl Delozier,,,,,,PO Box 66,,New Cumberland,PA,17070,P2024,,2023-12-15,1000.00,,P-2024 State House 88 PA,011,,,,Delozier,Sheryl,,,,H,PA,88,,,,,,,,
SB29,C00144345,B862664,,,CCM,Friends of Joe Kerwin,,,,,,PO Box 31,,Harr,PA,17108,P2024,,2023-12-15,500.00,,P-2024 State House 125 PA,011,,,,Kerwin,Joe,,,,H,PA,12,,,,,,,,
SB29,C00144345,B852877,,,PAC,Manufacturers PAC of Texas(MPACT),,,,,,P.O. Box 11510,,Austin,TX,78711,O2023,Not Applicable,2023-08-18,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00144345,B852876,,,CCM,Donna Howard Campaign,,,,,,3005 S. Lamar Blvd. D-109 #262,,Austin,TX,78704,P2024,,2023-08-18,1000.00,,P-2024 State House 48 TX,011,,,,Howard,Donna,,,,H,TX,48,,,,,,,,
SB29,C00144345,B861904,,,PAC,TX Association of Business PAC (TXBIZ PAC),,,,,,316 W. 12th Street #200,,Austin,TX,78701,O2023,Not Applicable,2023-12-11,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00144345,B851248,,,PAC,Spirit of Virginia PAC,,,,,,PO Box 3950,,Merrifield,VA,22116,O2023,Not Applicable,2023-07-19,1000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00144345,B857778,,,PTY,Committee to Elect a Republican Senate,,,,,,148 E. Johnson St.,,Madison,WI,53703,O2023,Not Applicable,2023-10-20,3000.00,,State Party Non-Fed Admin Acct,011,,,,,,,,,,, ,,,,,,,,
SB29,C00144345,B857776,,,PTY,Republican Assembly Campaign Committee,,,,,,148 East Johnson,,Madison,WI,53703,O2023,Not Applicable,2023-10-20,3000.00,,State Party Non-Fed Admin Acct,011,,,,,,,,,,, ,,,,,,,,
