form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00246421,SB22.4621,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO BOX 1710,,PHOENIX,AZ,85001,G2024,,2024-03-19,1000.00,,,011,C00558627,GALLEGO FOR ARIZONA,,,,,,,S,AZ,03,,,,,,,,
SB22,C00246421,SB22.4605,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO BOX 301923,,AUSTIN,TX,78703,G2024,,2024-02-22,1500.00,,,011,C00791897,GREG CASAR FOR CONGRESS,,,,,,,H,TX,35,,,,,,,,
SB22,C00246421,SB22.4602,,,CCM,MAGAZINER FOR CONGRESS,,,,,,"ONE PARK ROW, 5TH FLOOR",,PROVIDENCE,RI,02903,G2024,,2024-02-22,1500.00,,,011,C00802504,MAGAZINER FOR CONGRESS,,,,,,,H,RI,02,,,,,,,,
SB22,C00246421,SB22.4610,,,CCM,MARK DESAULNIER FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE,UNIT 15180,WASINGTON,DC,20006,G2024,,2024-02-29,1000.00,,,011,C00554709,MARK DESAULNIER FOR CONGRESS,,,,,,,H,CA,10,,,,,,,,
SB22,C00246421,SB22.4592,,,CCM,MORSE FOR CONGRESS,,,,,,705 FOREST AVE,,STATEN ISLAND,NY,10310,G2024,,2024-01-23,5000.00,,,011,C00871020,MORSE FOR CONGRESS,,,,,,,H,NY,11,,,,,,,,
SB22,C00246421,SB22.4619,,,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,G2024,,2024-03-14,1000.00,,,011,C00787812,NIKKI FOR CONGRESS,,,,,,,H,IL,13,,,,,,,,
SB22,C00246421,SB22.4606,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,P.O. BOX 5130,,EVANSTON,IL,60204,G2024,,2024-02-23,1500.00,,,011,C00327023,SCHAKOWSKY FOR CONGRESS,,,,,,,H,IL,09,,,,,,,,
SB22,C00246421,SB22.4623,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,G2024,,2024-03-25,1000.00,,,011,C00670034,SHARICE FOR CONGRESS,,,,,,,H,KS,03,,,,,,,,
SB22,C00246421,SB22.4611,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO BOX 657,,SPRINGFIELD,OR,97477,G2024,,2024-03-04,1000.00,,,011,C00796144,VAL HOYLE FOR CONGRESS,,,,,,,H,OR,04,,,,,,,,
SB22,C00246421,SB22.4596,,,CCM,VOGEL FOR CONGRESS,,,,,,PO BOX 906,,GAITHERSBURG,MD,20884,G2024,,2024-02-02,2500.00,,,011,C00839704,VOGEL FOR CONGRESS,,,,,,,H,MD,06,,,,,,,,
SB22,C00246421,SB22.4615,,,CCM,YASSAMIN ANSARI FOR CONGRESS,,,,,,P.O. BOX 13524,,PHOENIX,AZ,85002,G2024,,2024-03-08,2500.00,,,011,C00836767,YASSAMIN ANSARI FOR CONGRESS,,,,,,,H,AZ,03,,,,,,,,
