form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00770180,SB22.19,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,P2024,,2023-09-28,107541.17,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,SEN,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.20,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,G2024,,2023-09-28,28473.40,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,SEN,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.21,,,CCM,ROMNEY FOR UTAH,,,,,,130 CONANT ST,,BEVERLY,MA,01915,P2024,,2023-09-28,50.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,ROMNEY,MITT,,SEN,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.22,,,CCM,ROMNEY FOR UTAH,,,,,,130 CONANT ST,,BEVERLY,MA,01915,G2024,,2023-09-28,50.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,ROMNEY,MITT,,SEN,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.23,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,P2024,,2023-09-28,82449.48,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.24,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2024,,2023-09-28,20300.76,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.25,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,P2026,,2023-09-28,89967.23,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.26,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,G2026,,2023-09-28,43674.98,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.27,,,CCM,WICKER FOR SENATE,,,,,,138 MOCKINGBIRD LANE,,RIDGELAND,MS,39157,P2024,,2023-09-28,103590.16,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,WICKER,ROGER,,SEN,,S,MS,,  ,,,,,,,
SB22,C00770180,SB22.28,,,CCM,WICKER FOR SENATE,,,,,,138 MOCKINGBIRD LANE,,RIDGELAND,MS,39157,G2024,,2023-09-28,28556.90,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,WICKER,ROGER,,SEN,,S,MS,,  ,,,,,,,
SB22,C00770180,SB22.1,,,PAC,ALAMO PAC,,,,,,919 CONGRESS AVE,,AUSTIN,TX,78701,,,2023-09-28,41040.22,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.18,,,PAC,R SENATE PAC,,,,,,6334 PUMPERNICKEL LANE,,MONROE,NC,28110,,,2023-09-28,417.50,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.12,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-08-31,96300.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.13,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-09-28,77931.19,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.13_B,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-09-30,162699.75,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.14,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-09-28,78968.96,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,BUILDING FUND
SB22,C00770180,SB22.14_B,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-09-30,1085.50,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,BUILDING FUND
SB22,C00770180,SB22.15,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-07-31,174750.38,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
