form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00790659,B-20301,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-15,15.49,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20302,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-16,2432.98,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20303,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-17,613.81,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20304,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-20,2400.00,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20305,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-20,1387.50,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20306,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-21,1033.33,,,003,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20307,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-22,265.00,,,004,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20308,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-22,1916.67,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20309,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-22,796.52,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20310,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-24,12.81,,,001,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
SB21B,C00790659,B-20311,,,PAC,Center Street PAC,,,,,,1858 Folkstone Rd,,Tallahassee,FL,32312,,,2023-03-24,461.16,,,004,C00790659,Center Street PAC,,,,,,,,,,,,,,,,,
