form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025870,,,COM,Committee to Elect Eric Gisler,,,,,,1071 Colliers Creek Rd,,Watkinsville,GA,306771866,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025855,,,COM,Committee to Elect GA Hardaway,,,,,,PO Box 40664,,Memphis,TN,381740664,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025798,,,COM,Committee to Elect Julie von Haefen,,,,,,5530 Munford Rd,Ste 105,Raleigh,NC,276122638,G2024,,2024-10-29,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025911,,,COM,Committee to Elect Lydia Glaze,,,,,,PO Box 1255,,Fairburn,GA,302138004,G2024,,2024-10-31,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025934,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-10-17,23250.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025944,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-10-22,300.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025945,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-10-24,2500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025946,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-10-28,10400.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025793,,,COM,CWA Michigan Action Committee,,,,,,20525 Center Ridge Rd,Ste 700,Cleveland,OH,441163497,,,2024-10-22,5000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025845,,,COM,David Niezgodski for State Senate SD 10,,,,,,4942 Scenic Dr,,South Bend,IN,466192429,G2024,,2024-10-22,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025935,,,COM,"Democratic Attorneys General Association, Inc.",,,,,,PO Box 34445,,Washington,DC,200434445,,,2024-10-23,50000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025937,,,COM,DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2024-10-23,50000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025889,,,COM,Ed Hooper for State House,,,,,,123 Harbor Dr S,,Venice,FL,342852214,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025810,,,COM,Elizabeth For Texas,,,,,,4502 W Lovers Ln,,Dallas,TX,752093132,G2024,,2024-10-29,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025829,,,COM,Erin Brewer for Senate District 47,,,,,,17805 Blue Heron Ct,,Edmond,OK,730120683,G2024,,2024-10-29,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025918,,,COM,Fair Shot Texas PAC,,,,,,1106 Lavaca St,Ste 200,Austin,TX,787012171,,,2024-11-04,50000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025872,,,COM,Ferguson for State House,,,,,,125 Jennings Mill Pkwy,Apt 6311,Athens,GA,306067240,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025816,,,COM,Fight for Democracy,,,,,,1404 Cleburne St,,Houston,TX,770044034,,,2024-10-17,13000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025942,,,COM,Fight for Democracy,,,,,,1404 Cleburne St,,Houston,TX,770044034,,,2024-10-30,75000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025817,,,COM,Fight for Democracy,,,,,,1404 Cleburne St,,Houston,TX,770044034,,,2024-10-31,5000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025876,,,COM,Floyd Griffin Campaign,,,,,,103 Coventry Ct NE,,Milledgeville,GA,310617848,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025886,,,COM,Friends of Annie Menz 2024,,,,,,1005 Kenwood Dr,,Norman,OK,730715103,G2024,,2024-10-29,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025874,,,COM,Friends of Ariel Phillips 2022,,,,,,506 Arrowhead Trl,,Warner Robins,GA,310885336,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025846,,,COM,Friends of Clarence Lam,,,,,,PO Box 891,,Columbia,MD,210440891,G2026,,2024-10-22,100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025871,,,COM,Friends of Danielle Bell,,,,,,3595 Canton Rd,Ste 312,Marietta,GA,300662693,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025878,,,COM,Friends of Debra Shigley,,,,,,PO Box 668,,Alpharetta,GA,300090668,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025882,,,COM,Friends of Dewey McClain,,,,,,PO Box 1621,,Lilburn,GA,300481621,G2024,,2024-10-24,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025879,,,COM,Friends of Elaine Padgett,,,,,,PO Box 1834,,Cumming,GA,300281834,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025887,,,COM,Friends of Ellyn Hefner 2024,,,,,,4406 NW 59th St,,Oklahoma City,OK,731121336,G2024,,2024-10-29,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025906,,,COM,Friends of Joe Saunders,,,,,,1742 W Flagler St,,Miami,FL,331352017,G2024,,2024-10-31,2000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025907,,,COM,Friends of Maria Revelles PC,,,,,,2618 Centennial Pl,,Tallahassee,FL,323080572,G2024,,2024-10-31,2000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025868,,,COM,"Friends of Michelle Kang, Inc.",,,,,,PO Box 3772,,Suwanee,GA,300240995,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025917,,,COM,Friends of Natalie Ziegler,,,,,,PO Box 167,,Clarksville,MD,210290167,G2026,,2024-11-21,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025828,,,COM,Friends of Noah Nordstrom,,,,,,6220 Forest Grove Dr,,Memphis,TN,381196534,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025799,,,COM,Friends of Sara Kyle,,,,,,6421 Old Orchard Cv,,Memphis,TN,381196421,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025898,,,COM,Friends of Sarah Henry Political Committee,,,,,,PO Box 182091,,Casselberry,FL,327182091,G2024,,2024-10-29,2000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025867,,,COM,Friends of Susie Greenberg Inc.,,,,,,PO Box 28654,,Sandy Springs,GA,303580654,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025899,,,COM,Friends of Tom Keen PC,,,,,,8326 Laureate Blvd,,Orlando,FL,328277462,G2024,,2024-10-29,2500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025827,,,COM,Friends of Tom Sutherlin,,,,,,154 NW 36th St,,Lawton,OK,735056121,G2024,,2024-10-29,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025858,,,COM,Gabby for TN House,,,,,,2204 Morning Vista Dr,,Memphis,TN,381346001,G2024,,2024-10-22,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025875,,,COM,Gallegos for Georgia House District 34,,,,,,1251 Valley Reserve Dr NW,,Kennesaw,GA,301524848,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025929,,,COM,Gary Bledsoe Campaign,,,,,,PO Box 5674,,Austin,TX,787635674,G2024,,2024-11-07,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025869,,,COM,"Grace for Georgia, Inc",,,,,,6000 Summit Pl,Apt 6237,Alpharetta,GA,300092608,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025789,,,COM,INDIANA DEMOCRATIC PARTY-NON FED,,,,,,101 W Washington St,Ste 1110,Indianapolis,IN,462043407,,,2024-10-17,15000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025790,,,COM,INDIANA DEMOCRATIC PARTY-NON FED,,,,,,101 W Washington St,Ste 1110,Indianapolis,IN,462043407,G2024,,2024-10-22,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025785,,,COM,James Talarico Campaign,,,,,,1901 E Palm Valley Blvd,,Round Rock,TX,786649421,G2024,,2024-10-17,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025811,,,COM,Jasmine Clark for GA House,,,,,,PO Box 1922,,Lilburn,GA,300481922,G2024,,2024-10-24,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025843,,,COM,Jason Applegate for State House,,,,,,PO Box 748,,New Albany,IN,471510748,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025787,,,COM,Javier Salazar for Sheriff,,,,,,PO Box 830679,,San Antonio,TX,782830679,G2024,,2024-10-29,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025904,,,COM,JC Planas for SOE,,,,,,1742 W Flagler St,,Miami,FL,331352017,G2024,,2024-10-31,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025781,,,COM,Jeff Travillion Campaign,,,,,,PO Box 2425,,Austin,TX,787682425,G2024,,2024-10-17,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025812,,,COM,Jermaine Johnson for State House #52,,,,,,PO Box 461,,Hopkins,SC,290610461,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025830,,,COM,Jesse for 97,,,,,,5121 Le Chateau Cv,,Memphis,TN,381253909,G2024,,2024-10-22,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025824,,,COM,Joe Geller Campaign,,,,,,21228 Harbor Way,Apt 252,Aventura,FL,331803516,G2024,,2024-10-17,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025894,,,COM,Joe Saunders Campaign,,,,,,1742 W Flagler St,,Miami,FL,331352017,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025892,,,COM,Joel Flores Campaign Account,,,,,,6901 Okeechobee Blvd,Ste Pm D5,West Palm Beach,FL,334112517,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025795,,,COM,Jose Garza Campaign,,,,,,6913 Rufus Dr,,Austin,TX,787523123,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025864,,,COM,Josey Garcia For Texas House District 124,,,,,,702 Richland Hills Dr,,San Antonio,TX,782454501,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025859,,,COM,Julie Hussey for SC,,,,,,PO Box 2093,,Mount Pleasant,SC,294652093,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025914,,,COM,Julie Mayfield for NC Senate,,,,,,PO Box 17883,,Asheville,NC,288167883,G2024,,2024-11-13,-250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025921,,,COM,Kansas Values Institute,,,,,,PO Box 97,,Lawrence,KS,660440097,,,2024-11-04,20000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025854,,,COM,Kristin for Sheriff,,,,,,PO Box 30815,,Charleston,SC,294170815,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025801,,,COM,Kyle Carter for Justice,,,,,,4900 Fournace Pl,Ste 560,Bellaire,TX,774011129,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025844,,,COM,Kyle Miller for Indiana State Representative,,,,,,3601 Mulberry Rd,,Fort Wayne,IN,468024931,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025862,,,COM,Leon Howard for House,,,,,,2425 Barhamville Rd,,Columbia,SC,292041286,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025930,,,COM,Linda for Texas,,,,,,539 W Commerce St,# 4808,Dallas,TX,752081953,G2024,,2024-11-07,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025893,,,COM,Lindsay Cross for State House,,,,,,PO Box 7815,,Saint Petersburg,FL,337347815,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025856,,,ORG,Lott for Sheriff,,,,,,PO Box 211362,,Columbia,SC,292216362,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025823,,,COM,Marci L. Rose Campaign,,,,,,810 Thomas St,,Key West,FL,330407337,G2024,,2024-10-17,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025832,,,COM,Marisol Zenteno For Property Appraiser,,,,,,4760 NW 173RD Dr,,Miami,FL,,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025860,,,COM,Marjorie Bright Matthews for Senate,,,,,,PO Box 499,,Walterboro,SC,294880005,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025825,,,COM,Marsha Summersill for State Representative,,,,,,2027 SE 13th St,,Homestead,FL,330351941,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025814,,,COM,McCormick for Governor,,,,,,PO Box 44182,,Indianapolis,IN,462440182,G2024,,2024-10-22,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025903,,,COM,Meyerland Area Democrats Club,,,,,,PO Box 310061,,Houston,TX,772310061,,,2024-10-31,2500.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025873,,,COM,Micheal Garza for GA House,,,,,,3605 Sandy Plains Rd,Ste Pm 240,Marietta,GA,300663054,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025888,,,COM,Michelle Salzman Republican for Florida,,,,,,2172 W Nine Mile Rd,# 603,Pensacola,FL,325349413,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025797,,,COM,MINNESOTA AFL-CIO POLITICAL FUND (Non-Federal),,,,,,175 Aurora Ave,,Saint Paul,MN,551032356,,,2024-10-24,10000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025840,,,COM,Molly for Texas,,,,,,PO Box 667238,,Houston,TX,772667238,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025841,,,COM,Molly for Texas,,,,,,PO Box 667238,,Houston,TX,772667238,G2024,,2024-10-31,4000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025905,,,ORG,Moving Pinellas Forward,,,,,,2618 Centennial Pl,,Tallahassee,FL,323080572,,,2024-10-31,1500.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025866,,,COM,"Mughal for Georgia, LLC",,,,,,710 Dacula Rd,Ste # 4A,Dacula,GA,300197014,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025807,,,COM,Nan for Senate,,,,,,16 Lenox Pointe NE,,Atlanta,GA,303243168,G2024,,2024-10-24,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025826,,,COM,Nate for Florida,,,,,,PO Box 621935,,Oviedo,FL,327621935,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025940,,,COM,NC Democratic Leadership Committee,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,276034273,,,2024-10-30,23000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025847,,,COM,NorthShore Federation of Labor PAC,,,,,,3250 Euclid Ave,Ste 250,Cleveland,OH,441152599,,,2024-10-22,350.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025928,,,COM,Patti Minter for BG Mayor,,,,,,PO Box 153,,Bowling Green,KY,421020153,G2024,,2024-11-04,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025784,,,COM,People Power for Florida,,,,,,126 N Mills Ave,,Orlando,FL,328012112,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025837,,,COM,Pittman for Senate,,,,,,1108 S Broadway St,,Leavenworth,KS,660483116,G2024,,2024-10-24,300.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025838,,,COM,Pittman for Senate,,,,,,1108 S Broadway St,,Leavenworth,KS,660483116,G2024,,2024-10-24,700.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025909,,,COM,Plesa for Texas,,,,,,PO Box 796311,,Dallas,TX,753796311,G2024,,2024-10-31,4167.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025927,,,ORG,Raise The Wage Oklahoma,,,,,,PO Box 57862,,Oklahoma City,OK,731577862,,,2024-11-04,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025910,,,COM,Representative Chris Turner,,,,,,PO Box 182093,,Arlington,TX,760962093,G2024,,2024-10-31,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025913,,,COM,Riggs for Our Courts,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,G2024,,2024-10-31,3000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025881,,,COM,"Sam for Georgia, Inc",,,,,,2060 Shadwell Way,,Lawrenceville,GA,300434911,G2024,,2024-10-24,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025821,,,COM,Sarah for Florida,,,,,,PO Box 182091,,Casselberry,FL,327182091,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025833,,,COM,Senator Chad McMahan Re-Election,,,,,,1537 Highway 145,,Guntown,MS,388497940,P2027,,2024-10-29,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025820,,,COM,Sharief for Florida,,,,,,3351 N University Dr,Ste B,Hollywood,FL,330249003,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025877,,,COM,Sheila Jones Election Committee,,,,,,3246 Amhurst Dr NW,,Atlanta,GA,303185902,G2024,,2024-10-24,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025896,,,COM,"Stephen Friedman for Islamorada Village Council, Seat 2",,,,,,116 South Dr,,Islamorada,FL,330363121,G2024,,2024-10-29,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025850,,,COM,Takasha Francis For Judge,,,,,,PO Box 300166,,Houston,TX,772300166,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025883,,,COM,Tasha Boerner Horvath for Assembly 2024,,,,,,374 N Coast Highway 101,,Encinitas,CA,920242542,G2024,,2024-10-24,4000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
