form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500025800,,,CCM,GARAMENDI FOR CONGRESS,,,,,,PO Box 2978,,Fairfield,CA,945330978,G2024,,2024-10-24,5000.00,0.00,Federal Candidate Contribution,011,C00462697,,,GARAMENDI,JOHN,,,,H,CA,08,,,,,,,,
SB23,C00002089,500025779,,,CCM,GRACE FOR NEW YORK,,,,,,PO Box 656555,,Fresh Meadows,NY,113656555,G2024,,2024-10-24,2500.00,0.00,Federal Candidate Contribution,011,C00516666,,,MENG,GRACE,,,,H,NY,06,,,,,,,,
SB23,C00002089,500025941,,,PAC,HOUSE MAJORITY PAC,,,,,,1029 Vermont Ave NW,,Washington,DC,200053517,,,2024-10-30,100000.00,0.00,Federal Committee Contribution,011,C00495028,HOUSE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500025920,,,CCM,JASMINE FOR US,,,,,,PO Box 227235,,Dallas,TX,752227235,G2024,,2024-11-07,2000.00,0.00,Federal Candidate Contribution,011,C00795450,,,CROCKETT,JASMINE,,,,H,TX,30,,,,,,,,
SB23,C00002089,500025834,,,CCM,JOHNNY O FOR CONGRESS,,,,,,711 W 40th St,Ste 330,Baltimore,MD,212112142,G2024,,2024-10-24,5000.00,0.00,Federal Candidate Contribution,011,C00867747,,,OLSZEWSKI,JOHN,ANTHONY J,,,H,MD,02,,,,,,,,
SB23,C00002089,500025794,,,CCM,JUDY CHU FOR CONGRESS,,,,,,16633 Ventura Blvd,Ste 1008,Encino,CA,914361856,G2024,,2024-10-31,3000.00,0.00,Federal Candidate Contribution,011,C00458125,,,CHU,JUDY,,,,H,CA,27,,,,,,,,
SB23,C00002089,500025908,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO Box 802765,,Dallas,TX,753802765,G2024,,2024-10-31,2500.00,0.00,Federal Candidate Contribution,011,C00843003,,,JOHNSON,JULIE,,,,H,TX,32,,,,,,,,
SB23,C00002089,500025885,,,CCM,KRISTIN LYERLY FOR CONGRESS,,,,,,1794 Allouez Ave,Ste # C,Green Bay,WI,543116281,G2024,,2024-10-24,2500.00,0.00,Federal Candidate Contribution,011,C00875153,,,LYERLY,KRISTIN,,,,H,Wi,08,,,,,,,,
SB23,C00002089,500025925,,,CCM,KRISTIN LYERLY FOR CONGRESS,,,,,,1794 Allouez Ave,Ste # C,Green Bay,WI,543116281,G2024,,2024-11-04,2500.00,0.00,Federal Candidate Contribution,011,C00875153,,,LYERLY,KRISTIN,,,,H,Wi,08,,,,,,,,
SB23,C00002089,500025884,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 Franklin St,Ste 100,Oakland,CA,946123409,G2024,,2024-10-24,2000.00,0.00,Federal Candidate Contribution,011,C00834291,,,SIMON,LATEEFAH,,,,H,CA,12,,,,,,,,
SB23,C00002089,500025783,,,CCM,LOU CORREA FOR CONGRESS,,,,,,2335 N Park Blvd,,Santa Ana,CA,927061643,G2024,,2024-10-24,1000.00,0.00,Federal Candidate Contribution,011,C00578302,,,CORREA,LOU,,,,H,CA,46,,,,,,,,
SB23,C00002089,500025802,,,CCM,MARK TAKANO FOR CONGRESS,,,,,,PO Box 5214,,Riverside,CA,925175214,G2024,,2024-10-24,2500.00,0.00,Federal Candidate Contribution,011,C00498667,,,Takano,Mark,,,,H,CA,41,,,,,,,,
SB23,C00002089,500025842,,,CCM,MARQUETTE GREENE-SCOTT FOR CONGRESS,,,,,,PO Box 734,,Rosharon,TX,775830734,G2024,,2024-10-24,1000.00,0.00,Federal Candidate Contribution,011,C00856872,,,GREENE-SCOTT,MARQUETTE,,,,H,TX,22,,,,,,,,
SB23,C00002089,500025756,,,CCM,MRVAN FOR CONGRESS,,,,,,8717 Idlewild Ave,,Highland,IN,463221505,G2024,,2024-10-22,-3000.00,0.00,Federal Candidate Contribution,011,C00727529,,,MRVAN,FRANK,J,,,H,IN,01,,,,,,,,
SB23,C00002089,500025805,,,CCM,MRVAN FOR CONGRESS,,,,,,8717 Idlewild Ave,,Highland,IN,463221505,G2024,,2024-10-22,3000.00,0.00,Federal Candidate Contribution,011,C00727529,,,MRVAN,FRANK,J,,,H,IN,01,,,,,,,,
SB23,C00002089,500025848,,,PAC,Nebraska Railroaders for Public Safety,,,,,,1090 County Road 75,,Hemingford,NE,693485005,,,2024-10-22,100000.00,0.00,Federal Committee Contribution,011,C00854893,Nebraska Railroaders for Public Safety,,,,,,,,,,,,,,,,,
SB23,C00002089,500025836,,,CCM,SARA JACOBS FOR CONGRESS,,,,,,PO Box 120085,,San Diego,CA,921120085,G2024,,2024-10-17,5000.00,0.00,Federal Candidate Contribution,011,C00719559,,,JACOBS,SARA,,,,H,CA,51,,,,,,,,
SB23,C00002089,500025936,,,PAC,SENATE MAJORITY PAC,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2024-10-23,200000.00,0.00,Federal Committee Contribution,011,C00484642,SENATE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500025939,,,PAC,SENATE MAJORITY PAC,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2024-10-29,350000.00,0.00,Federal Committee Contribution,011,C00484642,SENATE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500025804,,,CCM,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",,,,,,6151 Miramar Pkwy,Ste 103,Miramar,FL,330233970,G2024,,2024-10-29,2000.00,0.00,Federal Candidate Contribution,011,C00677492,,,Cherfilus-McCormick,Sheila,,,,H,FL,20,,,,,,,,
SB23,C00002089,500025792,,,CCM,Sylvia Garcia for Congress,,,,,,PO Box 8530,,Houston,TX,772498530,G2024,,2024-10-17,1000.00,0.00,Federal Candidate Contribution,011,,,H8TX29052,Garcia,Sylvia,,,,H,TX,29,,,,,,,,
SB23,C00002089,500025782,,,PAC,We Belong Here PAC,,,,,,35 E Gay St,Ste 403,Columbus,OH,432153138,,,2024-10-17,2500.00,0.00,Federal Committee Contribution,011,C00723676,We Belong Here PAC,,,,,,,,,,,,,,,,,
