form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00651042,500404627,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-12-29,1323.58,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404857,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-12-30,149.20,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404867,,,ORG,"Google, Inc.",,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-02,36.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500400938,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-11-30,1377.19,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404878,,,ORG,SIXT,,,,,,1501 NW 49Th St,Ste 100,Ft Lauderdale,FL,333093723,,,2024-12-09,37.98,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404629,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-12-31,399.92,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500400939,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-12-01,247.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404859,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,,Chicago,IL,606145883,,,2024-12-17,150.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404869,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-05,9999.64,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500404879,,,ORG,SIXT,,,,,,1501 NW 49Th St,Ste 100,Ft Lauderdale,FL,333093723,,,2024-12-30,56.60,0.00,Travel,,,,,,,,,,,,,,,,,,,,
