form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00021121,SB29.105692,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-10-31,30.00,,Monthly Paypal Access fee,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.105692.0,SB29.105692,SB29,ORG,"PayPal, Inc.",,,,,,"4100 Solutions Center, #774100",,Chicago,IL,60677,,,2024-10-31,30.00,,Monthly Paypal Access fee,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105694,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-10-31,230.04,,Monthly PAC Stipend,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.105694.0,SB29.105694,SB29,IND,,Gonzalez,Angela,,,,251 Surf Drive,,Bronx ,NY,10473,,,2024-10-31,230.04,,Monthly PAC Stipend,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105679,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,36044.96,,"Legislative, Accounting & Admin Personnel Costs",,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.105679.0,SB29.105679,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,16740.59,, Accounting Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105679.1,SB29.105679,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,15577.55,,Legislative Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105679.2,SB29.105679,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,3726.82,,Legal Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105683,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,7941.09,,Health Insurance personnel costs,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.105683.0,SB29.105683,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,5144.88,,Accoutting Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105683.1,SB29.105683,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,2134.37,,Legislative Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.105683.2,SB29.105683,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-11-25,661.84,,Legal Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
