form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00551168,500681562,,,CCM,Mondaire for Congress,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,G2024,,2024-09-27,1000.00,0.00,Contribution,,C00711150,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,
SB23,C00551168,500679161,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00727529,,,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,
SB23,C00551168,500679163,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00551168,500679164,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00551168,500679165,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00551168,500679166,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00551168,500679167,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,Num 303,Shawnee,KS,662163800,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00551168,500679168,,,CCM,Suozzi for Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00607200,,,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
SB23,C00551168,500679169,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00551168,500679170,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste 215-382,Las Vegas,NV,891481732,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00551168,500679171,,,CCM,Titus for Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00499467,,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00551168,500678669,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-09-09,2000.00,0.00,Contribution,,C00796144,,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00551168,500679172,,,CCM,Vicente Gonzalez for Congress,,,,,,PO Box 6270,,Brownsville,TX,785236270,G2024,,2024-09-16,1000.00,0.00,Contribution,,C00592659,,,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
SB23,C00551168,500681351,,,CCM,Vindman for Congress,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00856955,,,Vindman,Eugene,,,,H,VA,07,,,,,,,,
SB23,C00551168,500681372,,,CCM,Whitney Fox for Congress,,,,,,PO Box 49344,,St Petersburg,FL,337439344,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
