form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00853010,500637388,,,ORG,Elias Law Group LLP,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2024-01-17,2856.57,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500613423,,,ORG,"EveryAction, Inc.",,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2024-01-08,1749.00,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500633037,,,IND,,Freeman,Sarah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-01-30,455.85,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638527,,,IND,,Freeman,Sarah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-15,448.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643192,,,IND,,Freeman,Sarah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-28,448.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643196,,,IND,,Freeman,Sarah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-14,448.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645225,,,IND,,Freeman,Sarah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-29,448.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500640356,,,ORG,Friends of Anna Payne,,,,,,346 Stratton Ct,,Langhorne,PA,190471664,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Anna Payne (HD-142)
SB29,C00853010,500643772,,,ORG,Friends of Anna Payne,,,,,,346 Stratton Ct,,Langhorne,PA,190471664,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Anna Payne (HD-142)
SB29,C00853010,500640361,,,ORG,Friends of Anna Thomas,,,,,,3325 Darien Rd,,Bethlehem,PA,180201316,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Anna Thomas (HD-137)
SB29,C00853010,500643778,,,ORG,Friends of Anna Thomas,,,,,,3325 Darien Rd,,Bethlehem,PA,180201316,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Anna Thomas (HD-137)
SB29,C00853010,500640365,,,ORG,Friends of Debra Shigley,,,,,,PO Box 668,,Alpharetta,GA,300090668,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* GA - Debra Shigley (HD-47)
SB29,C00853010,500643775,,,ORG,Friends of Debra Shigley,,,,,,PO Box 668,,Alpharetta,GA,300090668,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* GA - Debra Shigley (HD-47)
SB29,C00853010,500640369,,,ORG,Friends of Eleanor Breslin,,,,,,PO Box 91,,Erwinna,PA,189200091,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Eleanor Breslin (HD-143)
SB29,C00853010,500643773,,,ORG,Friends of Eleanor Breslin,,,,,,PO Box 91,,Erwinna,PA,189200091,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Eleanor Breslin (HD-143)
SB29,C00853010,500640363,,,ORG,Friends of Hadley Haas,,,,,,1309 Linden St,,Sewickley,PA,151432019,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Hadley Haas (HD-44)
SB29,C00853010,500643777,,,ORG,Friends of Hadley Haas,,,,,,1309 Linden St,,Sewickley,PA,151432019,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Hadley Haas (HD-44)
SB29,C00853010,500643780,,,ORG,Friends of Mai Xiong,,,,,,PO Box 5385,,Warren,MI,480905385,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* MI - Mai Xiong (HD-13)
SB29,C00853010,500640360,,,ORG,Friends of Mercedes Evans,,,,,,PO Box 3213,,Camp Hill,PA,170113213,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Mercedes Evans (HD-103)
SB29,C00853010,500643779,,,ORG,Friends of Mercedes Evans,,,,,,PO Box 3213,,Camp Hill,PA,170113213,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Mercedes Evans (HD-103)
SB29,C00853010,500640367,,,ORG,"Friends of Michelle Kang, Inc.",,,,,,990 Peachtree Industrial Blvd,Unit 3772,Suwanee,GA,300245239,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* GA - Michelle Kang (HD-99)
SB29,C00853010,500643774,,,ORG,"Friends of Michelle Kang, Inc.",,,,,,990 Peachtree Industrial Blvd,Unit 3772,Suwanee,GA,300245239,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* GA - Michelle Kang (HD-99)
SB29,C00853010,500640364,,,ORG,Friends of Susie Greenberg,,,,,,PO Box 28654,,Sandy Springs,GA,303580654,P2024,,2024-02-29,1085.42,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* GA - Susie Greenberg (HD-53)
SB29,C00853010,500643776,,,ORG,Friends of Susie Greenberg,,,,,,PO Box 28654,,Sandy Springs,GA,303580654,P2024,,2024-03-31,964.81,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* GA - Susie Greenberg (HD-53)
SB29,C00853010,500633025,,,IND,,Glazier,Noah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-01-11,2598.62,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500633031,,,IND,,Glazier,Noah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-01-30,2598.63,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638528,,,IND,,Glazier,Noah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-15,2598.61,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643193,,,IND,,Glazier,Noah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-28,2598.62,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643197,,,IND,,Glazier,Noah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-14,2598.63,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645223,,,IND,,Glazier,Noah,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-29,2598.62,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638498,,,IND,,Gray,Brooke,,,,721 Calle Del Resplandor,,Santa Fe,NM,875055969,,,2024-02-25,250.00,0.00,Refund of Donation - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638499,,,IND,,Gray,Brooke,,,,721 Calle Del Resplandor,,Santa Fe,NM,875055969,,,2024-02-25,250.00,0.00,Refund of Donation - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500613299,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-01-04,110.24,0.00,Payroll Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500633065,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-01-11,2204.08,0.00,Payroll Taxes - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500632998,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-01-30,2392.78,0.00,Payroll Taxes - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643182,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-02-02,135.68,0.00,Payroll Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638526,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-02-15,2339.48,0.00,Payroll Taxes - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643190,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-02-29,2266.59,0.00,Payroll Taxes - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645253,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-03-12,135.68,0.00,Payroll Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643191,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-03-14,2203.77,0.00,Payroll Taxes - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645195,,,ORG,Gusto,,,,,,525 20th St,,San Francisco,CA,941074345,,,2024-03-29,2203.79,0.00,Payroll Taxes - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500613424,,,ORG,"Launch Management Company, LLC",,,,,,1200 18th St NW,Ste 700,Washington,DC,200362531,,,2024-01-12,1200.00,0.00,Office Rent - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643187,,,ORG,"Launch Management Company, LLC",,,,,,1200 18th St NW,Ste 700,Washington,DC,200362531,,,2024-02-13,1200.00,0.00,Office Rent - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645255,,,ORG,"Launch Management Company, LLC",,,,,,1200 18th St NW,Ste 700,Washington,DC,200362531,,,2024-03-12,1200.00,0.00,Office Rent - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500633064,,,IND,,McDowell,Olivia,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-01-30,383.61,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638529,,,IND,,McDowell,Olivia,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-15,461.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643194,,,IND,,McDowell,Olivia,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-28,461.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643198,,,IND,,McDowell,Olivia,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-14,461.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645222,,,IND,,McDowell,Olivia,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-29,461.75,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500613476,,,ORG,Van Ness Creative Strategies,,,,,,61 Greenpoint Ave,,Brooklyn,NY,112223894,,,2024-01-11,15000.00,0.00,Digital Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500637390,,,ORG,Van Ness Creative Strategies,,,,,,61 Greenpoint Ave,,Brooklyn,NY,112223894,,,2024-01-18,4222.15,0.00,Digital Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643189,,,ORG,Van Ness Creative Strategies,,,,,,61 Greenpoint Ave,,Brooklyn,NY,112223894,,,2024-02-16,5889.20,0.00,Digital Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645254,,,ORG,Van Ness Creative Strategies,,,,,,61 Greenpoint Ave,,Brooklyn,NY,112223894,,,2024-03-12,6975.50,0.00,Digital Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500633028,,,IND,,Walter,Eleanor,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-01-11,1647.27,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500633030,,,IND,,Walter,Eleanor,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-01-30,1647.27,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500638530,,,IND,,Walter,Eleanor,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-15,1647.26,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643195,,,IND,,Walter,Eleanor,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-02-28,1647.26,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500643199,,,IND,,Walter,Eleanor,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-14,1647.27,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500645221,,,IND,,Walter,Eleanor,,,,2201 Wisconsin Ave NW,Fl 2,Washington,DC,200074105,,,2024-03-29,1647.27,0.00,Payroll - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
