form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00489799,500688208,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-10-02,-367.01,0.00,"Draw Down Against Advance for Non-Federal Staff Time, See Line 29",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688210,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-10-07,-18853.00,0.00,"Draw Down Against Advance for Staff Time, See Sched. E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688697,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-10-08,-369.88,0.00,"Draw Down Against Advance for Non-Federal Staff Time, See Line 29",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688211,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-10-10,-34176.38,0.00,"Draw Down Against Advance for Staff Time, See Sched. E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688212,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-10-15,-2248.50,0.00,"Draw Down Against Advance for Staff Time, See Sched. E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688713,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-10-16,-6395.30,0.00,"Draw Down Against Advance for In-Kinds, See Line 23",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688201,,,ORG,Precision Strategies LLC,,,,,,901 New York Ave NW,Ste 530,Washington,DC,200015147,,,2024-10-12,95000.00,0.00,Advance Payment for Production and Distribution of TV Ads,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,5707087I,5707087,SA11AI,ORG,Priorities USA,,,,,,601 13th St NW,Ste 610N,Washington,DC,200053807,,,2024-10-14,797.87,0.00,AdHawk Competitive Intelligence Dashboard,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00489799,500688955,,,ORG,RWT Production LLC,,,,,,8932 Orange Hunt Ln,,Annandale,VA,220034125,,,2024-10-03,62.00,0.00,"Non-Candidate Specific Mail Piece Production, Printing and Postage",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688203,,,ORG,"The Raben Group, LLC",,,,,,525 9th St NW,Fl 7,Washington,DC,200042157,,,2024-10-16,12500.00,0.00,Strategic Communications Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500688180,,,ORG,Wavelength Strategy LLC,,,,,,2607 Monroe St NW,,Washington,DC,20018,,,2024-10-15,-125000.00,0.00,"Draw Down Against Advance Payment for Production and Dissemination of IE Digital Ads, See Sched. E",,,,,,,,,,,,,,,,,,,,
