form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00746107,500113518,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-07-09,43250.00,2024-07-09,86500.00,Ad Buy,,,O,H4AZ03109,Ansari,Yassamin,,,,H,03,AZ,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500113519,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-07-09,50000.00,2024-07-09,1291837.18,Ad Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500141815,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-07-21,22195.31,,1291837.18,Ad Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500141816,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-07-21,58827.51,,1291837.18,Ad Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500089598,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-08-05,225000.00,2024-08-02,1291837.18,Ad Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500089599,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-08-05,75000.00,2024-08-02,1291837.18,Ad Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500090562,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-08-12,375000.00,2024-08-12,1291837.18,Ad Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500090563,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-08-12,125000.00,2024-08-12,1291837.18,Ad Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500093100,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-08-29,239485.77,2024-08-31,1291837.18,Ad Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Badillo,Jorge,,,,2024-12-30,
SE,C00746107,500093101,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-08-29,79828.59,2024-08-31,1291837.18,Ad Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Badillo,Jorge,,,,2024-12-30,
