form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00125534,SB29.7995,,,COM,Dugan 2023,,,,,,P.O. Box 63033,,Philadelphia,PA,19114,,,2023-03-28,250.00,,Pat Dugan; PA Superior Court Judge,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8025,,,COM,Dugan 2023,,,,,,P.O. Box 63033,,Philadelphia,PA,19114,,,2023-04-25,500.00,,Pat Dugan; Pennsylvania Superior Court judge,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8002,,,CCM,EFO JIM BEACH FOR SENATE,,,,,,2240-15 ROUTE 70 WEST,,CHERRY HILL,NJ,08002,,,2023-03-28,1500.00,,Jim Beach; NJ senator for 6th district,011,,,,,,,,,S,NJ,06,,,,,,,,
SB29,C00125534,SB29.8007,,,COM,EFO Paul Medany,,,,,,212 Heather Court,,Sewell,NJ,08080,,,2023-03-28,1000.00,,Paul Medany; Deptford NJ Mayor,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8003,,,COM,EFO Spearman for Assembly,,,,,,P.O. Box 1003,,Camden,NJ,08101,,,2023-03-28,500.00,,William Spearman; NJ Assemblyman for 5th district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7992,,,CCM,FRIENDS OF BOB HARVIE,,,,,,346 STRATTON COURT,,LANGHORNE,PA,19047,,,2023-03-28,600.00,,Bob Harvie; Bucks County Commissioner,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8082,,,COM,Friends of Chris Pielli,,,,,,P.O. Box 26264,,Collegeville,PA,19426,,,2023-06-06,500.00,,Chris Pielli; PA state senator for the 156st district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8071,,,COM,Friends of Dan Benson,,,,,,P.O. Box 8003,,Hamilton,NJ,08650,,,2023-06-06,500.00,,Daniel R. Benson; Mercer County executive,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7976,,,COM,Friends of Gary Masino,,,,,,121 South Broad Street,,Philadelphia,PA,19107,,,2023-02-28,5000.00,,Gary Masino; Philadelphia City Council for 10th district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8000,,,COM,Friends of Jack Stollsteimer,,,,,,P.O. Box 373,,Wallingford,PA,19086,,,2023-03-28,1000.00,,Jack Stollsteimer; Delaware County District Attorney,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8035,,,CCM,FRIENDS OF JASON DAWKINS,,,,,,633 Glenloch Street,,PHILADELPHIA,PA,19135,,,2023-04-25,500.00,,Jason Dawkins; PA state representative for 179th district,011,,,,,,,,,H,PA,,,,,,,,,
SB29,C00125534,SB29.7958,,,COM,Friends of Joanna McClinton,,,,,,P.O. Box 16668,,Philadelphia,PA,19114,,,2023-01-17,1000.00,,Joanna McClinton; PA state representative for 191st district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8084,,,COM,Friends of Joanna McClinton,,,,,,P.O. Box 16668,,Philadelphia,PA,19114,,,2023-06-06,1000.00,,Joanne McClinton; PA House speaker for 191st district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8032,,,COM,Friends of John Sabatina,,,,,,1742 Emerson Street,,Philadelphia,PA,19152,,,2023-04-25,1000.00,,John Sabatina; Register of wills in Philadelphia,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8047,,,COM,Friends of Kimberly Rose,,,,,,116 Highland Drive,,Richboro,PA,18954,,,2023-05-09,500.00,,Kimberly Rose; Northampton Township Supervisor,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7956,,,CCM,Friends of Lori Schreiber,,,,,,2479 Lafayette Avenue,,Roslyn,PA,19001,,,2023-01-17,250.00,,Lori Schreiber; Montgomery County Court of Clerks,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8062,,,COM,Friends of Mike Ksiazek,,,,,,346 Stratton Court,,Langhorne,PA,19047,,,2023-06-06,500.00,,Mike Ksiazek; Middletown Township supervisor,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8068,,,COM,Friends of Mike Schlossberg,,,,,,634 Hamilton Street,,Allentown,PA,18101,,,2023-06-06,300.00,,Mike Schlossberg; PA state representative for 132nd district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7986,,,COM,Friends of Pam Gusler,,,,,,P.O. Box 11466,,Harrisburg,PA,17108,,,2023-03-28,500.00,,Pam Gusler; Central Dauphin School District Director,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7993,,,COM,Friends of Tara Zrinski,,,,,,4715 Harriet Lane,,Bethlehem,PA,18017,,,2023-03-28,250.00,,Tara Zrinski; Northampton County Controller,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8012,,,COM,Friends of Tom Mehaffie,,,,,,P.O. Box 414,,Harrisburg,PA,17108,,,2023-04-04,500.00,,Tom Mehaffie; PA state representative for 106th district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8015,,,COM,Harrity for Council,,,,,,722 E. Willard Street,,Philadelphia,PA,19134,,,2023-04-04,3000.00,,Jimmy Harrity; City of Philadelphia Council-at-Large,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8019,,,COM,Hasher for City Council at Large,,,,,,3301 Disston Street,,Philadelphia,PA,19149,,,2023-04-13,12600.00,,Jim Hasher; City of Philadelphia Council-at-Large,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7962,,,COM,Jamie for West Philly,,,,,,P.O. Box 38777,,Philadelphia,PA,19104,,,2023-02-08,7600.00,,Jamie Gauthier; Philadelphia City Council for 3rd district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7991,,,COM,Josh Maxwell for Chester County,,,,,,P.O. Box 701,,Downingtown,PA,19335,,,2023-03-28,500.00,,Josh Maxwell; Chester County Commissioner,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8005,,,COM,Latham Tiver for Senate,,,,,,P.O. Box 999,,Edison,NJ,08818,,,2023-03-28,500.00,,Latham Tiver; NJ State Senator for 8th district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8036,,,COM,Lindenwold Democratic Club,,,,,,P.O. Box 200,,Clementon,NJ,08021,,,2023-04-25,500.00,,Walter Lenkowski; Mayor of Borough of Lindenwold,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7972,,,COM,McCaffrey for Supreme Court,,,,,,"305 Prospect Avenue, Unit 311",,Bethlehem,PA,18018,,,2023-02-14,5000.00,,Daniel McCaffrey; PA Supreme Court Judge,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7998,,,COM,McCaffrey for Supreme Court,,,,,,"305 Prospect Avenue, Unit 311",,Bethlehem,PA,18018,,,2023-03-28,2500.00,,Daniel McCaffrey; PA Supreme Court Judge,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8049,,,COM,McCaffrey for Supreme Court,,,,,,9 Mill Road,,Elkins Park,PA,19027,,,2023-05-09,2500.00,,Daniel McCaffrey; PA Supreme Court Judge,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7997,,,CCM,MORIARTY FOR ASSEMBLY,,,,,,PO BOX 1368,,BLACKWOOD,NJ,08012,,,2023-03-28,400.00,,Paul Moriarty; NJ Assemblman for 4th district,011,,,,,,,,,H,NJ,04,,,,,,,,
SB29,C00125534,SB29.8044,,,COM,Moriarty for Senate,,,,,,P.O. Box 1368,,Blackwood,NJ,08012,,,2023-05-09,1000.00,,Paul Moriarty; NJ Senator for 4th district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7975,,,CCM,People for Parker,,,,,,P.O. Box 27647,,Philadelphia,PA,19118,,,2023-02-28,12600.00,,Cherelle Parker; Mayor of Philadelphia,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8018,,,CCM,People for Parker,,,,,,P.O. Box 27647,,Philadelphia,PA,19118,,,2023-04-04,12600.00,,Cherelle Parker; Mayor of Philadelphia,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.8039,,,COM,Philadelphia for Our Future PAC,,,,,,425 North 20th Street,,Philadelphia,PA,19130,,,2023-05-02,25000.00,,Cherelle Parker; Mayor of Philadelphia,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7984,,,COM,Team Fitz,,,,,,P.O Box 939,,Langhorne,PA,19047,,,2023-03-09,1000.00,,Brian Fitzpatirick; U.S. House of Representatives for the 1st district,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7979,,,COM,The Committee to Elect Frank Pintabone,,,,,,1107  West Berwick Street,,Easton,PA,18042,,,2023-02-28,500.00,,Frank Pintabone; Easton City Council,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7963,,,COM,Vote Kathy for Philly,,,,,,P.O. Box 28029,,Philadelphia,PA,19131,,,2023-02-08,5000.00,,Katherine Gilmore Richardson; Philadelphia City Council at large,011,,,,,,,,,,,,,,,,,,,
SB29,C00125534,SB29.7978,,,CCM,WAYNE P. DEANGELO FOR ASSEMBLY,,,,,,105 LIMEWOOD DRIVE,,HAMILTON,NJ,08690,,,2023-02-28,500.00,,Wayne P. DeAngelo; NJ Assemblyman for 14th district,011,,,,,,,,,,NJ,14,,,,,,,,
SB29,C00125534,SB29.8043,,,CCM,WAYNE P. DEANGELO FOR ASSEMBLY,,,,,,105 LIMEWOOD DRIVE,,HAMILTON,NJ,08690,,,2023-05-09,300.00,,Wayne P. DeAngelo; NJ Assemblyman for 14th district,011,,,,,,,,,,NJ,14,,,,,,,,
SB29,C00125534,SB29.8023,,,COM,Winder Koch for Montco,,,,,,P.O. Box 763,,Norristown,PA,19404,,,2023-04-25,1000.00,,Jamila Winder and Kimberly Koch; Montgomery County commissioners,011,,,,,,,,,,,,,,,,,,,
