form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19991506,,,COM,Graciela Ortiz for School Board 2024,,,,,,12501 Imperial Highway,Suite 200,Norwalk,CA,90650,,,2024-02-12,1300.00,0.00,Non-Federal Contribution,011,,,,Ortiz,Graciela,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19991550,,,ORG,New Jersey State AFL-CIO COPE,,,,,,106 West State Street,,Trenton,NJ,08608,,,2024-02-13,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19991551,,,ORG,Fund Her,,,,,,555 Capitol Mall,Suite 400,Sacramento,CA,95814,,,2024-02-13,10000.00,0.00,Donation,012,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20020462,,,COM,Jack for Milwaukee,,,,,,3045 S. Wentworth Avenue,,Milwaukee,WI,53207,,,2024-02-20,1020.00,0.00,Non-Federal Contribution,011,,,,Eckblad,Jack,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020765,,,COM,Perla for Texas,,,,,,PO Box 79503,,Saginaw,TX,76179,,,2024-02-20,2500.00,0.00,Non-Federal Contribution,011,,,,Bojorquez,Perla,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020769,,,COM,Cassandra Hernandez for Texas,,,,,,PO Box 1289,,Addison,TX,75001,,,2024-02-20,5000.00,0.00,Non-Federal Contribution,011,,,,Hernandez,Cassandra,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020770,,,COM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,76096,,,2024-02-20,5000.00,0.00,Non-Federal Contribution,011,,,,Turner,Chris,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020780,,,COM,Sandoval for Mayor 2024,,,,,,Deane & Company,"1700 Tribute Rd., Ste. 201",Sacramento,CA,95815,,,2024-02-20,2500.00,0.00,Non-Federal Contribution,011,,,,Sandoval,Tim,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020781,,,COM,Phlunte Riddle for Assembly 2024,,,,,,Pruitt LLC,"1017 L Street, PMB 292",Sacramento,CA,95814,,,2024-02-20,2500.00,0.00,Non-Federal Contribution,011,,,,Riddle,Phlunte,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020782,,,PTY,Southern California Armenian Democrats,,,,,,221 N 3rd Street,#143,Burbank,CA,915021202,,,2024-02-20,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20020783,,,ORG,Development Now for Chicago,,,,,,c/o Salesberry Group,"2045 West Grand Ave., Suite B, PMB",Chicago,IL,60612,,,2024-02-20,200000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20020787,,,PTY,Democratic Governors Association,,,,,,"1225 Eye St., NW",Suite 1100,Washington,DC,20005,,,2024-02-20,55000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20020903,,,PTY,State Victory Action,,,,,,PO Box 645,,Raleigh,NC,27602,,,2024-02-21,125000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20020978,,,PTY,Democratic Municipal Officials,,,,,,1200 W Sherwin Avenue,Lbby O,Chicago,IL,60626,,,2024-02-21,10000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20020980,,,ORG,NCSL Foundation for State Legislatures,,,,,,"444 N. Capitol Street, NW",Suite 515,Washington,DC,20001,,,2024-02-21,10000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20021078,,,PTY,Oakland County Democratic Party,,,,,,17100 West 12 Mile Road,Suite 5,Southfield,MI,48076,,,2024-02-22,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20021325,,,COM,Lone Star Project (Nonfederal),,,,,,"6 E Street, SE",,Washington,DC,20003,,,2024-02-23,15000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20021332,,,COM,LEAD Ohio PAC,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2024-02-23,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20021611,,,PTY,Texas Democratic Party,,,,,,PO Box 15707,,Austin,TX,78761,,,2024-02-26,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20023278,,,COM,Suffolk County Democratic Committee,,,,,,1461 Lakeland Avenue,Suite 3,Bohemia,NY,11716,,,2024-02-28,10500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20023598,,,COM,Robert Torres for Assembly 2024,,,,,,728 West Edna Place,,Covina,CA,91722,,,2024-02-29,2500.00,0.00,Non-Federal Contribution,011,,,,Torres,Robert,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20023599,,,COM,Javier Hernandez for Assembly 2024,,,,,,"16633 Ventura Blvd., #1008",,Encino,CA,91436,,,2024-02-29,2500.00,0.00,Non-Federal Contribution,011,,,,Hernandez,Javier,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20023600,,,COM,Michelle Rodriguez for Assembly 2024,,,,,,2063 Rancho Valley Drive,Suite 320 #154,Pomona,CA,91766,,,2024-02-29,2500.00,0.00,Non-Federal Contribution,011,,,,Rodriguez,Michelle,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20023601,,,COM,Rachel Bratakos for San Dimas,,,,,,312 S. Drifton Avenue,,San Dimas,CA,91773,,,2024-02-29,1500.00,0.00,Non-Federal Contribution,011,,,,Bratakos,Rachel,,,,,,,,,,,,,,Non-Federal Contribution
