form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00632133,500218744,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-27,2.97,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218745,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-27,4.55,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218823,,,IND,,Alwardt,Michelle,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,93.15,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218758,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-06-26,130.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218759,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-06-26,173.45,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218612,,,ORG,American Express,,,,,,PO Box 6504488,,Dallas,TX,75265,,,2023-06-16,2799.56,0.00,Credit Card Payment - See Below - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218647,500218612,SB29,ORG,Dow Jones & Co Inc,,,,,,1211 Avenue Of The Americas,,New York,NY,100368701,,,2023-06-16,24.37,0.00,Subscription - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500218648,500218612,SB29,ORG,Dow Jones & Co Inc,,,,,,1211 Avenue Of The Americas,,New York,NY,100368701,,,2023-06-16,41.33,0.00,Subscription - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500218650,500218612,SB29,ORG,Klaviyo,,,,,,225 Franklin St,Ste 10,Boston,MA,021102815,,,2023-06-16,2038.17,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500218651,500218612,SB29,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2023-06-16,142.37,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500218652,500218612,SB29,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,752351908,,,2023-06-16,376.95,0.00,Travel - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500218827,,,IND,,Briseus,Valencia,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,32.32,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218820,,,IND,,Caffrey,Matthew,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,154.41,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218821,,,IND,,Egemen,Mete,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,120.00,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218584,,,ORG,Ethix Ventures,,,,,,9 Main St,Ste 3C,Sutton,MA,015901500,,,2023-06-09,844.36,0.00,Printing & Shipping Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218829,,,IND,,Gambrell,Bria,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,18.75,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218831,,,IND,,Garcia,Jennifer,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,14.72,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218734,,,IND,,Garg,Gangotri,,,,121 Oak Rock Cir,,Folsom,CA,956302015,,,2023-06-22,300.00,0.00,Executive Coaching - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218828,,,IND,,Haque,Sheamanti,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,25.74,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218824,,,IND,,Howell,Elizabeth,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,73.56,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218818,,,IND,,James,Nicholas,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,166.68,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218819,,,IND,,Kalik,Daniel,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,158.66,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218830,,,IND,,Li,Winston,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,18.75,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218816,,,IND,,Miller,David,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,923.04,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218825,,,IND,,Radjy,Yasmin,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,52.72,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218826,,,IND,,Salavantis,Molly,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,47.37,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218799,,,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2023-06-15,1.17,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500218817,,,IND,,Snow,Julian,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,396.19,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218605,,,ORG,Swing Left,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-06-16,317667.31,0.00,Allocation of administrative expenses from non-contribution account for January - March 2023,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500218822,,,IND,,Tacka,Jade,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-06-15,93.15,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500218733,,,IND,,Taylor,Chasity,,,,12 Waterfield Ct,,Greer,SC,296502597,,,2023-06-22,500.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
