form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00738815,SB21B.5502,,,ORG,Base Builder LLC,,,,,,3126 Oakland Avenue,,Minneapolis,MN,55407,P2024,,2024-08-11,-4000.00,,$30K IE paid  08/01 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5503,,,ORG,Base Builder LLC,,,,,,3126 Oakland Avenue,,Minneapolis,MN,55407,P2024,,2024-08-12,-2100.00,,$30K IE paid  08/01 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5508,,,ORG,Bremer Bank,,,,,,1600 University Avenue W,Suite 2,Saint Paul,MN,55104,,,2024-07-23,32.50,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5509,,,ORG,Bremer Bank,,,,,,1600 University Avenue W,Suite 2,Saint Paul,MN,55104,,,2024-08-22,32.50,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5510,,,ORG,Bremer Bank,,,,,,1600 University Avenue W,Suite 2,Saint Paul,MN,55104,,,2024-09-24,32.50,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5319,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-02,-1200.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5337,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-03,-2100.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5338,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-04,-2100.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5339,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-08,-900.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5340,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-09,-1800.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5341,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-10,-2400.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5342,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-11,-1800.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5343,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-12,-1500.00,,$30K IE paid  06/07 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5345,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-19,-300.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5545,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-19,30000.00,,Adv IE Payment for Contract for canvassers,001,,,H8MN05239,OMAR,ILHAN,,,,H,MN,05,,,,,,,,
SB21B,C00738815,SB21B.5474,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-20,-1200.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5475,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-21,-1500.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5476,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-24,-1200.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5477,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-26,-2100.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5478,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-27,-2100.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5479,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-28,-1800.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5480,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-30,-450.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5481,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-07-31,-900.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5482,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-01,-2400.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5483,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-02,-2400.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5484,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-03,-2100.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5485,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-04,-1800.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5486,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-06,-600.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5487,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-07,-1200.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5488,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-08,-450.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5489,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-09,-2100.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
SB21B,C00738815,SB21B.5490,,,ORG,The People's Canvass,,,,,,1800 10th Avenue S,,Minneapolis,MN,55404,P2024,,2024-08-10,-2400.00,,$30K IE paid  07/19 - see line 24,001,,,,,,,,,,,,,,,,,,,
