form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00765982,SB21B.I8762,,,ORG,1060 GROUP,,,,,,3303 ROSEFINCH TRAIL,,AUSTIN,TX,78746,,,2023-06-14,20929.43,,POLITICAL CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8030,SB21B.I8020,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-03-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8031,SB21B.I8020,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-03-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8032,SB21B.I8020,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-03-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8033,SB21B.I8020,SB21B,ORG,GODADDY.COM,,,,,,14455 N HAYDEN ROAD,,SCOTTSDALE,AZ,85260,,,2023-03-08,44.32,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8036,SB21B.I8020,SB21B,ORG,GOOGLE,,,,,,1600 AMPITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2023-03-01,28.75,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8034,SB21B.I8020,SB21B,ORG,LEXISNEXIS,,,,,,9443 SPRINGBORO PIKE,,MIAMISBURG,OH,45342,,,2023-03-07,365.70,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8039,SB21B.I8020,SB21B,ORG,MICROSOFT,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,,2023-02-17,6.36,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8025,SB21B.I8020,SB21B,ORG,THE UPS STORE,,,,,,6060 CORNERSTORE COURT,,SAN DIEGO,CA,92121,,,2023-03-09,33.61,,DELIVERY,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8037,SB21B.I8020,SB21B,ORG,THE UPS STORE,,,,,,6060 CORNERSTORE COURT,,SAN DIEGO,CA,92121,,,2023-02-21,99.25,,DELIVERY,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8291,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK,NY,10281,,,2023-05-01,512.52,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8301,SB21B.I8291,SB21B,ORG,ADOBE,,,,,,345 PARK AVE,,SAN JOSE,CA,95110,,,2023-03-19,22.25,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8293,SB21B.I8291,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-04-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8294,SB21B.I8291,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-04-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8295,SB21B.I8291,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-04-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8296,SB21B.I8291,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-04-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8297,SB21B.I8291,SB21B,ORG,FREE CONFRENCE CALL,,,,,,4300 EAST PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90804,,,2023-04-08,3.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8292,SB21B.I8291,SB21B,ORG,GODADDY.COM,,,,,,14455 N HAYDEN ROAD,,SCOTTSDALE,AZ,85260,,,2023-04-11,22.16,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8300,SB21B.I8291,SB21B,ORG,GOOGLE,,,,,,1600 AMPITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2023-04-01,28.75,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8298,SB21B.I8291,SB21B,ORG,LEXISNEXIS,,,,,,9443 SPRINGBORO PIKE,,MIAMISBURG,OH,45342,,,2023-04-07,365.70,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8302,SB21B.I8291,SB21B,ORG,MICROSOFT,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,,2023-03-17,15.42,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8303,SB21B.I8291,SB21B,ORG,MICROSOFT,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,,2023-03-17,6.36,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I8299,SB21B.I8291,SB21B,ORG,THE UPS STORE,,,,,,6060 CORNERSTORE COURT,,SAN DIEGO,CA,92121,,,2023-04-04,32.13,,DELIVERY,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10107,,,ORG,APEX STRATEGIES LLC,,,,,,PO BOX 17302,,ARLINGTON,VA,22216,,,2023-06-02,7500.00,,DIGITAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7918,,,ORG,APEX STRATEGIES LLC,,,,,,PO BOX 17302,,ARLINGTON,VA,22216,,,2023-04-07,10050.00,,DIGITAL CONSULTING/GRAPHIC DESIGN,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8344,,,ORG,APEX STRATEGIES LLC,,,,,,PO BOX 17302,,ARLINGTON,VA,22216,,,2023-05-12,7500.00,,DIGITAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7889,,,ORG,"CANTO, INC.",,,,,,625 MARKET STREET,#600,SAN FRANCISCO ,CA,94105,,,2023-04-04,1166.67,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7999,,,ORG,"CANTO, INC.",,,,,,625 MARKET STREET,#600,SAN FRANCISCO ,CA,94105,,,2023-04-19,6000.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10104,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-04-28,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10110,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-06-30,25.00,,BANK FEE ,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8614,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-05-26,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8680,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-06-05,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9881,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-06-16,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10109,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,,,2023-06-06,646.74,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7920,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,,,2023-04-10,2500.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8117,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,,,2023-05-01,2500.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8342,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,,,2023-05-12,2500.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8276,,,ORG,COLDSPARK,,,,,,307 FOURTH AVENUE,14TH FLOOR,PITTSBURGH,PA,15222,,,2023-05-08,3193.36,,COMMUNICATIONS CONSULTING/SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8617,,,ORG,COLDSPARK,,,,,,307 FOURTH AVENUE,14TH FLOOR,PITTSBURGH,PA,15222,,,2023-05-30,2846.68,,COMMUNICATIONS CONSULTING/SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8681,,,ORG,"FALCON WEST INSURANCE BROKERS, INC.",,,,,,2525 CAMINO DEL RIO SOUTH,STE. 100,SAN DIEGO,CA,92108,,,2023-06-06,1000.00,,INSURANCE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8115,,,ORG,GLOBAL PAYMENTS,,,,,,10705 RED RUN BLVD. ,,ROCKVILLE,MD,20855,,,2023-04-03,47.77,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9938,,,ORG,GLOBAL PAYMENTS,,,,,,10705 RED RUN BLVD. ,,ROCKVILLE,MD,20855,,,2023-05-02,41.25,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9939,,,ORG,GLOBAL PAYMENTS,,,,,,10705 RED RUN BLVD. ,,ROCKVILLE,MD,20855,,,2023-06-02,41.25,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7923,,,ORG,HDS,,,,,,633 NAPOR BOULEVARD,,PITTSBURGH,PA,15205,,,2023-04-10,3974.25,,MERCHANDISE- STICKER/SIGNS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7998,,,ORG,HDS,,,,,,633 NAPOR BOULEVARD,,PITTSBURGH,PA,15205,,,2023-04-19,300.00,,SHIPPING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7997,,,ORG,"I360, LLC",,,,,,29374 NETWORK PLACE,,CHICAGO,IL,60673,,,2023-04-19,1250.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8343,,,ORG,"I360, LLC",,,,,,29374 NETWORK PLACE,,CHICAGO,IL,60673,,,2023-05-12,1250.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8679,,,ORG,"IMAGE DIRECT, LLC",,,,,,200 MONROE AVE,BLDG 4,FREDERICK,MD,21701,,,2023-06-05,43342.54,,POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10103,,,ORG,NINE ONE SIX LLC,,,,,,"2311 WILSON BLVD, STE 200",,ARLINGTON,VA,22201,,,2023-04-28,100611.23,,TEXT MESSAGING/EMAIL MARKETING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8678,,,ORG,NINE ONE SIX LLC,,,,,,"2311 WILSON BLVD, STE 200",,ARLINGTON,VA,22201,,,2023-06-06,2586.23,,TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7922,,,ORG,PEERLY INC. ,,,,,,2232 DELL RANGE BLVD,STE 287,CHEYENNE,WY,82009,,,2023-04-10,16868.93,,TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8615,,,ORG,PEERLY INC. ,,,,,,2232 DELL RANGE BLVD,STE 287,CHEYENNE,WY,82009,,,2023-05-26,50763.75,,TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8733,,,ORG,PEERLY INC. ,,,,,,2232 DELL RANGE BLVD,STE 287,CHEYENNE,WY,82009,,,2023-06-09,45836.36,,TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7984,,,ORG,PULSE POLITICAL GROUP,,,,,,225 BROADWAY,SUITE 420 ,SAN DIEGO,CA,92101,,,2023-04-10,15.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7993,,,ORG,PULSE POLITICAL GROUP,,,,,,225 BROADWAY,SUITE 420 ,SAN DIEGO,CA,92101,,,2023-04-17,15.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8504,,,ORG,PULSE POLITICAL GROUP,,,,,,225 BROADWAY,SUITE 420 ,SAN DIEGO,CA,92101,,,2023-05-15,15.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8612,,,ORG,PULSE POLITICAL GROUP,,,,,,225 BROADWAY,SUITE 420 ,SAN DIEGO,CA,92101,,,2023-05-22,6.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9934,,,ORG,PULSE POLITICAL GROUP,,,,,,225 BROADWAY,SUITE 420 ,SAN DIEGO,CA,92101,,,2023-06-19,15.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7944,,,ORG,"RED SEA, LLC",,,,,,4550 MONTGOMERY AVE,,BETHESDA,MD,20814,,,2023-04-11,5000.00,,STRATEGIC CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8118,,,ORG,"RED SEA, LLC",,,,,,4550 MONTGOMERY AVE,,BETHESDA,MD,20814,,,2023-05-01,5000.00,,STRATEGIC CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8345,,,ORG,"RED SEA, LLC",,,,,,4550 MONTGOMERY AVE,,BETHESDA,MD,20814,,,2023-05-15,5000.00,,STRATEGIC CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10098,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-06-26,115.24,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10105,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-05-01,101.72,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7924,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-04-03,124.31,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7983,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-04-10,57.20,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7992,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-04-17,110.95,,MERCHANT FEE ,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8113,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-04-24,176.34,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8334,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-05-08,114.14,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8503,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-05-15,61.93,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8611,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-05-22,174.84,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8666,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-05-30,129.92,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8727,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-06-05,87.10,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9882,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-06-12,43.46,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9933,,,ORG,"REVV, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2023-06-19,142.01,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10100,,,ORG,STAND FOR AMERICA INC. ,,,,,,601 NEW JERSEY AVE NW,STE 620 ,WASHINGTON,DC,20001,,,2023-04-02,98577.50,,RENT AND SALARIES: SEE ITEMIZATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10264,SB21B.I10100,SB21B,IND,,ANKNEY,ELIZABETH,,,,601 NEW JERSEY AVE  NW,STE 620,WASHINGTON,DC,20001,,,2023-02-14,18368.40,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10265,SB21B.I10100,SB21B,IND,,BOYER,SAMANTHA,,,,"601 NEW JERSEY AVE, NW",,WASHINGTON,DC,20001,,,2023-02-14,8456.70,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10266,SB21B.I10100,SB21B,IND,,DENTON,CHANEY,,,,"601 NEW JERSEY AVE, NW",,WASHINGTON,DC,20001,,,2023-02-14,5393.83,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10267,SB21B.I10100,SB21B,IND,,FARNASO,KENNETH,,,,601 NEW JERSEY AVE NW,STE 620,WASHINGTON,DC,20001,,,2023-02-14,4840.80,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10268,SB21B.I10100,SB21B,IND,,NEEDHAM,CAROLYN,,,,601 NEW JERSEY AVE NW,STE 620,WASHINGTON,DC,20001,,,2023-02-14,5835.71,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10269,SB21B.I10100,SB21B,IND,,O'CONNOR,SAMUEL,,,,601 NEW JERSEY AVE NW,STE 620,WASHINGTON,DC,20001,,,2023-02-14,2159.20,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10270,SB21B.I10100,SB21B,IND,,STRIBLING,GRAYSON,,,,601 NEW JERSEY AVE NW,STE 620,WASHINGTON,DC,20001,,,2023-02-14,3378.92,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10271,SB21B.I10100,SB21B,IND,,SWIERINGA,REBEKAH,,,,601 NEW JERSEY AVE NW,STE 620,WASHINGTON,DC,20001,,,2023-02-14,4659.98,,PAYROLL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10272,SB21B.I10100,SB21B,ORG,"ADP, INC. ",,,,,,PO BOX 842875,,BOSTON,MA,02284,,,2023-02-14,29588.29,,PAYROLL TAX,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10273,SB21B.I10100,SB21B,ORG,DC HEALTH LINK,,,,,,PO BOX 97022,,WASHINGTON,DC,20090,,,2023-02-14,2945.96,,HEALTH INSURANCE ,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I10274,SB21B.I10100,SB21B,ORG,"USPA 601 NEW JERSEY, LLC",,,,,,PO BOX 734754,,CHICAGO,IL,60673,,,2023-02-14,12949.71,,RENT,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00765982,SB21B.I7919,,,ORG,STRATEGIC VICTORY SOLUTIONS,,,,,,1305 W 11TH STREET,#213,HOUSTON,TX,77008,,,2023-04-07,5213.20,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8341,,,ORG,STRATEGIC VICTORY SOLUTIONS,,,,,,1305 W 11TH STREET,#213,HOUSTON,TX,77008,,,2023-05-10,5213.20,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
