form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00364158,VPEAHABXJB1,,,CCM,Maloney For Congress,,,,,,49 E 92nd St,1,New York,NY,101281326,P2022,,2023-01-18,-1000.00,0.00,Void of check cut 02/18/2022,,C00273169,,,Maloney,Carolyn,B.,,,H,NY,12,,,,,,,,
SB23,C00364158,VPEAHABXWF1,,,CCM,Robin Kelly for Congress,,,,,,PO Box 3441,,Chicago,IL,60654,P2024,,2023-01-26,2500.00,0.00,Federal Contribution,,C00539866,,,Kelly,Robin,,,,H,IL,02,,,,,,,,
SB23,C00364158,VPEAHAC02M1,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,077403176,P2024,,2023-04-19,2500.00,0.00,Federal Contribution,,C00226928,,,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,
SB23,C00364158,VPEAHABZGN1,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,P2024,,2023-03-20,1000.00,0.00,Federal Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,06,,,,,,,,
SB23,C00364158,VPEAHAC0AW1,,,CCM,Stand with Sanchez,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,P2024,,2023-06-07,2000.00,0.00,Federal Contribution,,C00384057,,,Sanchez,Linda,,,,H,CA,38,,,,,,,,
SB23,C00364158,VPEAHAC08Z1,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,P2024,,2023-05-15,1500.00,0.00,Federal Contribution,,C00640045,,,Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,
SB23,C00364158,VPEAHAC0B02,,,CCM,Emilia Sykes for Congress,,,,,,545 E Town St,,Columbus,OH,432154801,P2024,,2023-06-07,1000.00,0.00,Federal Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00364158,VPEAHAC0932,,,CCM,Jimmy Panetta for Congress,,,,,,PO Box 1579,,Carmel Valley,CA,939241579,P2024,,2023-05-15,1000.00,0.00,Federal Contribution,,C00592154,,,PANETTA,JIMMY,,,,H,CA,20,,,,,,,,
SB23,C00364158,VPEAHABZGB2,,,CCM,Richard E Neal For Congress Committee,,,,,,76 Magnolia Ter,,Springfield,MA,011082533,P2024,,2023-03-20,2500.00,0.00,Federal Contribution,,C00226522,,,Neal,Richard,E.,Mr.,,H,MA,01,,,,,,,,
SB23,C00364158,VPEAHABZBF2,,,PAC,Smart Solutions PAC,,,,,,611 Pennsylvania Ave SE,Unit 143,Washington,DC,200034303,,,2023-03-06,5000.00,0.00,Federal Contribution,,C00654475,Smart Solutions PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHABZGG2,,,CCM,Friends of Rosa Delauro,,,,,,129 Church St,Ste 818,New Haven,CT,065102005,P2024,,2023-03-20,1000.00,0.00,Federal Contribution,,C00238865,,,Delauro,Rosa,,,,H,CT,03,,,,,,,,
SB23,C00364158,VPEAHABZB53,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,826052008,P2024,,2023-03-06,2500.00,0.00,Federal Contribution,,C00436386,,,Barrasso,John,,,MD,S,WY,00,,,,,,,,
SB23,C00364158,VPEAHABZBA3,,,CCM,Tony Cardenas for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,P2024,,2023-03-06,1000.00,0.00,Federal Contribution,,C00498873,,,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00364158,VPEAHABXJA3,,,CCM,Evelyn for NY,,,,,,PO Box 662,,Chappaqua,NY,105140662,P2020,,2023-01-18,-3500.00,0.00,Void of check cut on 06/18/2020,,C00727693,,,FARKAS,EVELYN,,,,H,NY,17,,,,,,,,
SB23,C00364158,VPEAHAC0AP3,,,PAC,Kaine Victory Fund,,,,,,1490 Quarterpath Rd,Ste 5A,Williamsburg,VA,231856544,,,2023-06-07,1500.00,0.00,Federal Contribution,,C00833350,Kaine Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC02R3,,,PAC,Granite Values PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-04-19,1000.00,0.00,Federal Contribution,,C00629311,Granite Values PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC0AV3,,,CCM,Joe Morelle for Congress,,,,,,PO Box 90914,,Rochester,NY,146090914,P2024,,2023-06-07,2000.00,0.00,Federal Contribution,,C00675108,,,Morelle,Joseph,D.,,,H,NY,25,,,,,,,,
SB23,C00364158,VPEAHABZGY3,,,CCM,Romney For Utah Inc,,,,,,138 Conant St,Fl 2,Beverly,MA,019151672,P2024,,2023-03-21,2500.00,0.00,Federal Contribution,,C00670695,,,Romney,Willard,Mitt,Mr.,,S,UT,00,,,,,,,,
SB23,C00364158,VPEAHAC08Y3,,,CCM,"Bob Casey for Senate, Inc.",,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-05-15,2000.00,0.00,Federal Contribution,,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00364158,VPEAHABZB04,,,CCM,Castor for Congress,,,,,,301 W Platt St,# 385,Tampa,FL,336062292,P2024,,2023-03-06,2500.00,0.00,Federal Contribution,,C00410761,,,Castor,Kathy,,,,H,FL,14,,,,,,,,
SB23,C00364158,VPEAHAC0924,,,CCM,"Kuster For Congress, Inc.",,,,,,PO Box 1498,,Concord,NH,033021498,P2024,,2023-05-15,2500.00,0.00,Federal Contribution,,C00462861,,,Kuster,Ann,McLane,,,H,NH,02,,,,,,,,
SB23,C00364158,VPEAHABXWE4,,,CCM,Anna Eshoo For Congress,,,,,,555 Capitol Mall,Ste 400,Sacramento,CA,958144503,P2024,,2023-01-26,1500.00,0.00,Federal Contribution,,C00258475,,,Eshoo,Anna,G.,,,H,CA,18,,,,,,,,
SB23,C00364158,VPEAHABZBE4,,,PAC,HOOPS PAC,,,,,,PO Box 3314,,Portland,OR,972083314,,,2023-03-06,1000.00,0.00,Federal Contribution,,C00392738,HOOPS PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHABZGF4,,,CCM,Brian Fitzpatrick For Congress,,,,,,PO Box 939,,Langhorne,PA,190470939,P2024,,2023-03-20,2500.00,0.00,Federal Contribution,,C00607416,,,Fitzpatrick,Brian,,,,H,PA,08,,,,,,,,
SB23,C00364158,VPEAHABZGM4,,,CCM,Wiley Nickel for Congress,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,P2024,,2023-03-20,1500.00,0.00,Federal Contribution,,C00763045,,,Nickel,Wiley,,,,H,NC,13,,,,,,,,
SB23,C00364158,VPEAHAC0EN4,,,PAC,Continuing America's Strength and Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,,,2023-06-07,1000.00,0.00,Federal Contribution,,C00480228,Continuing America's Strength and Security PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC0AZ4,,,CCM,Friends of Dan Kildee,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-06-07,1000.00,0.00,Federal Contribution,,C00499947,,,Kildee,Daniel,T,,,H,MI,08,,,,,,,,
SB23,C00364158,VPEAHABZB45,,,CCM,Friends of Sherrod Brown,,,,,,PO Box 15293,,Washington,DC,200030293,P2024,,2023-03-06,1000.00,0.00,Federal Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00364158,VPEAHABZB95,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2023-03-06,2500.00,0.00,Federal Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00364158,VPEAHABZGA5,,,CCM,Lisa Blunt Rochester for Congress,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2023-03-20,1000.00,0.00,Federal Contribution,,C00590778,,,Blunt Rochester,Lisa,,,,H,DE,00,,,,,,,,
SB23,C00364158,VPEAHAC02Q5,,,CCM,Capito for West Virginia,,,,,,PO Box 11519,,Charleston,WV,253391519,P2026,,2023-04-19,2500.00,0.00,Federal Contribution,,C00539825,,,Capito,Shelley,Moore,,,S,WV,00,,,,,,,,
SB23,C00364158,VPEAHAC0AT5,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-06-07,1000.00,0.00,Federal Contribution,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00364158,VPEAHAC08X5,,,PAC,New Economy PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-05-15,2500.00,0.00,Federal Contribution,,C00489831,New Economy PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC0916,,,CCM,Alma Adams For Congress,,,,,,PO Box 31473,,Charlotte,NC,282311473,P2024,,2023-05-15,2000.00,0.00,Federal Contribution,,C00546358,,,Adams,Alma,Shealey,,,H,NC,12,,,,,,,,
SB23,C00364158,VPEAHABXWD6,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-01-26,1500.00,0.00,Federal Contribution,,C00652628,,,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00364158,VPEAHABZBD6,,,CCM,Bucshon For Congress,,,,,,PO Box 250,,Newburgh,IN,476290250,P2024,,2023-03-06,2500.00,0.00,Federal Contribution,,C00468256,,,Bucshon,Larry,D.,,,H,IN,08,,,,,,,,
SB23,C00364158,VPEAHABZGK6,,,CCM,Lois Frankel for Congress,,,,,,PO Box 812421,,Boca Raton,FL,334812421,P2024,,2023-03-20,1000.00,0.00,Federal Contribution,,C00494856,,,Frankel,Lois,J.,Ms.,,H,FL,22,,,,,,,,
SB23,C00364158,VPEAHAC0AY6,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-06-07,1500.00,0.00,Federal Contribution,,C00652628,,,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00364158,VPEAHABZB37,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,980830477,P2024,,2023-03-06,1000.00,0.00,Federal Contribution,,C00459099,,,Delbene,Suzan,K.,,,H,WA,01,,,,,,,,
SB23,C00364158,VPEAHABZB87,,,CCM,Bonnie Watson Coleman For Congress,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,P2024,,2023-03-06,1000.00,0.00,Federal Contribution,,C00558437,,,Coleman,Bonnie,Watson,,,H,NJ,12,,,,,,,,
SB23,C00364158,VPEAHABZG97,,,PAC,Democrats Reshaping America (DREAMPAC),,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2023-03-20,2500.00,0.00,Federal Contribution,,C00423079,Democrats Reshaping America (DREAMPAC),,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHABXJD7,,,CCM,Armstrong for Congress,,,,,,1515 Burnt Boat Dr,# 112,Bismarck,ND,585031333,G2022,,2023-01-18,-1000.00,0.00,Void of check cut 06/22/2022,,C00670547,,,Armstrong,Kelly,,,,H,ND,00,,,,,,,,
SB23,C00364158,VPEAHAC02P7,,,CCM,Rosen for Nevada,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2023-04-19,1000.00,0.00,Federal Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00364158,VPEAHAC0AS7,,,CCM,Paul Tonko for Congress,,,,,,911 Central Ave,# 221,Albany,NY,122061350,P2024,,2023-06-07,1000.00,0.00,Federal Contribution,,C00450049,,,Tonko,Paul,David,,,H,NY,20,,,,,,,,
SB23,C00364158,VPEAHAC08W7,,,PAC,Future Forum PAC,,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2023-05-15,5000.00,0.00,Federal Contribution,,C00625988,Future Forum PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC0B28,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2023-06-08,2500.00,0.00,Federal Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00364158,VPEAHAC0958,,,CCM,Mark Takano for Congress,,,,,,PO Box 5214,,Riverside,CA,925175214,P2024,,2023-05-15,1000.00,0.00,Federal Contribution,,C00498667,,,Takano,Mark,,,,H,CA,39,,,,,,,,
SB23,C00364158,VPEAHABXWC8,,,CCM,"Nikema for Congress, Inc.",,,,,,PO Box 311913,,Atlanta,GA,311311913,P2024,,2023-01-26,2000.00,0.00,Federal Contribution,,C00752584,,,Williams,Nikema,Natassha,,,H,GA,05,,,,,,,,
SB23,C00364158,VPEAHABZBC8,,,CCM,Joe Morelle for Congress,,,,,,PO Box 90914,,Rochester,NY,146090914,P2024,,2023-03-06,1500.00,0.00,Federal Contribution,,C00675108,,,Morelle,Joseph,D.,,,H,NY,25,,,,,,,,
SB23,C00364158,VPEAHABZGJ8,,,CCM,Paul Tonko for Congress,,,,,,911 Central Ave,# 221,Albany,NY,122061350,P2024,,2023-03-20,1000.00,0.00,Federal Contribution,,C00450049,,,Tonko,Paul,David,,,H,NY,20,,,,,,,,
SB23,C00364158,VPEAHAC02T8,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-04-19,1000.00,0.00,Federal Contribution,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00364158,VPEAHAC0AX8,,,CCM,Bonnie Watson Coleman For Congress,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,P2024,,2023-06-07,2500.00,0.00,Federal Contribution,,C00558437,,,Coleman,Bonnie,Watson,,,H,NJ,12,,,,,,,,
SB23,C00364158,VPEAHAC0909,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,P2024,,2023-05-15,1500.00,0.00,Federal Contribution,,C00326363,,,Thompson,Mike,,Mr.,,H,CA,04,,,,,,,,
SB23,C00364158,VPEAHABZB29,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,525010033,P2024,,2023-03-06,2500.00,0.00,Federal Contribution,,C00558825,,,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00364158,VPEAHABZB79,,,CCM,Brian Higgins For Congress,,,,,,PO Box 28,,Buffalo,NY,142200028,P2024,,2023-03-06,1000.00,0.00,Federal Contribution,,C00401034,,,Higgins,Brian,,,,H,NY,26,,,,,,,,
SB23,C00364158,VPEAHABZG89,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,525010033,P2024,,2023-03-20,1000.00,0.00,Federal Contribution,,C00558825,,,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00364158,VPEAHABXJC9,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,G2022,,2023-01-18,-1500.00,0.00,Void of check cut 07/21/2022,,C00652628,,,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00364158,VPEAHABXWG9,,,PAC,Republican Governance Group/Tuesday Group PAC,,,,,,610 S Boulevard,,Tampa,FL,336062647,,,2023-01-26,5000.00,0.00,Federal Contribution,,C00433060,Republican Governance Group/Tuesday Group PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC0CH9,,,CCM,Anthony Portantino for Congress,,,,,,12501 Imperial Hwy,Ste 200,Norwalk,CA,906508352,P2024,,2023-06-26,5000.00,0.00,Federal Contribution,,C00832279,,,Portantino,Anthony,,,,H,CA,30,,,,,,,,
SB23,C00364158,VPEAHAC02N9,,,PAC,All For Our Country Leadership PAC,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2023-04-19,5000.00,0.00,Federal Contribution,,C00629212,All For Our Country Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,VPEAHAC0AR9,,,CCM,Friends of Lucy McBath,,,,,,375 Rockbridge Rd NW,Ste 172-255,Lilburn,GA,300478225,P2024,,2023-06-07,1000.00,0.00,Federal Contribution,,C00672295,,,McBath,Lucia Kay,,,,H,GA,07,,,,,,,,
SB23,C00364158,VPEAHAC08V9,,,PAC,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-05-15,5000.00,0.00,Federal Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
