form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00773846,500069905,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-02-06,3568.76,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071786,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-03-03,3568.76,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072213,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-04-03,3568.76,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071803,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-05-02,3472.56,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072214,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-05-02,3568.76,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500073216,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-06-05,3568.76,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500073139,,,ORG,Friends Of Sara Innamorato,,,,,,PO Box 40393,,Pittsburgh,PA,152010393,P2024,,2023-06-23,250.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069080,,,ORG,Hawkeye LLC,,,,,,919 46Th St NE,,Washington,DC,200193719,,,2023-01-13,5038.16,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069947,,,ORG,Hawkeye LLC,,,,,,919 46Th St NE,,Washington,DC,200193719,,,2023-02-08,5038.16,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070768,,,ORG,Hawkeye LLC,,,,,,919 46Th St NE,,Washington,DC,200193719,,,2023-03-09,5039.16,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071181,,,ORG,Hawkeye LLC,,,,,,919 46Th St NE,,Washington,DC,200193719,,,2023-04-07,5068.52,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072182,,,ORG,Hawkeye LLC,,,,,,919 46Th St NE,,Washington,DC,200193719,,,2023-05-10,6231.89,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072617,,,ORG,Hawkeye LLC,,,,,,919 46Th St NE,,Washington,DC,200193719,,,2023-06-06,5188.76,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070838,,,ORG,Isaac Bryan For Assembly 2024,,,,,,1017 L St,# 794,Sacramento,CA,958143805,,,2023-04-03,5500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070837,,,ORG,Matt Haney For Assembly 2024,,,,,,1017 L St,# 794,Sacramento,CA,958143805,,,2023-04-03,3000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070064,,,IND,,Mayer,Marissa,,,,531 9Th St SE,,Washington,DC,200032839,,,2023-02-09,5000.00,0.00,Fundraising Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070743,,,IND,,Mayer,Marissa,,,,531 9Th St SE,,Washington,DC,200032839,,,2023-03-08,5000.00,0.00,Fundraising Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071382,,,IND,,Mayer,Marissa,,,,531 9Th St SE,,Washington,DC,200032839,,,2023-04-11,5000.00,0.00,Fundraising Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072192,,,IND,,Mayer,Marissa,,,,531 9Th St SE,,Washington,DC,200032839,,,2023-05-15,5000.00,0.00,Fundraising Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072984,,,IND,,Mayer,Marissa,,,,531 9Th St SE,,Washington,DC,200032839,,,2023-06-15,5000.00,0.00,Fundraising Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071782,,,ORG,ODP-MN,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,Other,2023-03-03,1000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070719,,,ORG,Pivot Consulting,,,,,,16827 W 62Nd Pl,,Arvada,CO,804032624,,,2023-03-03,1300.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071166,,,ORG,Pivot Consulting,,,,,,16827 W 62Nd Pl,,Arvada,CO,804032624,,,2023-04-04,1300.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071802,,,ORG,Pivot Consulting,,,,,,16827 W 62Nd Pl,,Arvada,CO,804032624,,,2023-05-01,1300.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500073215,,,ORG,Pivot Consulting,,,,,,16827 W 62Nd Pl,,Arvada,CO,804032624,,,2023-06-01,1300.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069906,,,ORG,Progressive Strategies LLC,,,,,,3470 Olney Laytonsville Rd,,Olney,MD,208321734,,,2023-02-06,10000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070740,,,ORG,Progressive Strategies LLC,,,,,,3470 Olney Laytonsville Rd,,Olney,MD,208321734,,,2023-03-07,5000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071167,,,ORG,Progressive Strategies LLC,,,,,,3470 Olney Laytonsville Rd,,Olney,MD,208321734,,,2023-04-04,5000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072978,,,ORG,Robert Rivas For Assembly 2024,,,,,,1017 L St,,Sacramento,CA,958143805,P2024,,2023-05-25,5500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072979,,,ORG,Robert Rivas For Assembly 2024,,,,,,1017 L St,,Sacramento,CA,958143805,G2024,,2023-05-25,5500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072183,,,ORG,Swayable,,,,,,548 Market St,Pmb 77,San Francisco,CA,941045401,,,2023-05-10,8374.00,0.00,Communications Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
