form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00015933,SB29.231768,,,CCM,Committee to Elect David Marshall,,,,,,PO Box 2934,,Snowflake,AZ,85937,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Committee to Elect David Marshall,,Marshall,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231688,,,CCM,Committee to Elect Ian Hugh,,,,,,8614 N 48th Drive,,Glendale,AZ,85302,P2024,,2024-06-05,500.00,,"Glendale, AZ City Council",,,Committee to Elect Ian Hugh,,Hugh,Ian,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231769,,,CCM,Conservatives for Cook,,,,,,PO Box 871,,Globe,AZ,85502,P2024,,2024-06-27,1000.00,,Arizona State Senate,,,Conservatives for Cook,,Cook,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231744,,,CCM,Conservatives for Diaz,,,,,,PO Box 58,,Benson,AZ,85602,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Conservatives for Diaz,,Diaz,Lupe,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231740,,,CCM,Consuelo Hernandez for State Representative - District 21,,,,,,2230 E Nevada St,,Tucson,AZ,85706,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Consuelo Hernandez for State Representative - District 21,,Hernandez,Consuelo,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231761,,,CCM,Contreras for Arizona,,,,,,4392 E Sunrise Drive,,Phoenix,AZ,85044,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Contreras for Arizona,,Contreras,Patricia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231738,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,P2024,,2024-06-27,1000.00,,Arizona State Representative,,,Contreras for House,,Contreras,Lupe,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231709,,,CCM,Deb Stark for Phoenix,,,,,,5060 N 40th Street,Ste 104,Phoenix,AZ,85018,P2024,,2024-06-27,1000.00,,"Phoenix, AZ City Council",,,Deb Stark for Phoenix,,Stark,Deb,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231741,,,CCM,Elect Gabaldon for Senate,,,,,,348 E Calle Garbillo,,Green Valley,AZ,85614,P2024,,2024-06-27,500.00,,Arizona State Senate,,,Elect Gabaldon for Senate,,Gabaldon,Rosanna,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231724,,,CCM,Elect Kevin Payne,,,,,,8609 W Lawrence Lane,,Peoria,AZ,85345,P2024,,2024-06-27,500.00,,Arizona State Senator,,,Elect Kevin Payne,,Payne,Kevin,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231739,,,CCM,Eva Diaz for State Senate - LD22,,,,,,901 N. Christa Way,,Tolleson,AZ,85353,P2024,,2024-06-27,500.00,,Arizona State Senate,,,Eva Diaz for State Senate - LD22,,Diaz,Eva,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231758,,,CCM,Friends of Warren Petersen,,,,,,3425 E Augusta Ct,,Queen Creek,AZ,85142,P2024,,2024-06-27,500.00,,Arizona State Senate,,,Friends of Warren Petersen,,Petersen,Warren,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231743,,,CCM,Gail Griffin for State Representative - District 19,,,,,,PO Box 628,,Hereford,AZ,85615,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Gail Griffin for State Representative - District 19,,GRIFFIN,GAIL,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231745,,,CCM,Gowan for Senate,,,,,,PO Box 1985,,Sierra Vista,AZ,85636,P2024,,2024-06-27,500.00,,Arizona State Senate,,,Gowan for Senate,,Gowan,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231713,,,CCM,John Gillette for State Representative,,,,,,2171 E Calle Puebla,,Kingman,AZ,86409,P2024,,2024-06-27,500.00,,Arizona State Representative,,,John Gillette for State Representative,,"Gillette, John",,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231777,,,CCM,John Kavanagh for State Senator - District No. 3,,,,,,16038 E Seminole Lane,,Fountain Hills,AZ,85268,P2024,,2024-06-27,500.00,,Arizona State Senate,,,John Kavanagh for State Senator - District No. 3,,Kavanagh,John,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231776,,,CCM,Joseph Chaplick for AZ,,,,,,10115 E Bell Rd Ste 107-155,,Scottsdale,AZ,85260,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Joseph Chaplick for AZ,,Chaplik,Joseph,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231759,,,CCM,Julie Willoughby for State Representative,,,,,,2577 E Aloe Place,,Chandler,AZ,85286,P2024,,2024-06-27,1000.00,,Arizona State Representative,,,Julie Willoughby for State Representative,,Willoughby,Julie,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231765,,,CCM,Junelle Cavero for State Representative,,,,,,7108 S 19th Lane,,Phoenix,AZ,85041,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Junelle Cavero for State Representative,,Cavero Harnal,Junelle,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231756,,,CCM,Lalani Hunsaker for State Representative District 14,,,,,,3682 E Ravenswood Drive,,Gilbert,AZ,85298,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Lalani Hunsaker for State Representative District 14,,Hunsaker,Lalani,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231772,,,CCM,LELA ALSTON AZ Senate 2024,,,,,,69 W Willetta St Apt 1,,Phoenix,AZ,85003,P2024,,2024-06-27,500.00,,Arizona State Senate,,,LELA ALSTON AZ Senate 2024,,Alston,Lela,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231716,,,CCM,Leo Biasiucci for State Representative,,,,,,1990 Rainbow Avenue N,,Lake Havasu,AZ,86403,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Leo Biasiucci for State Representative,,Biasiucci,Leo,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231732,,,CCM,Lydia Hernandez for State Representative - District 29,,,,,,5421 W Indian School Rd,,Phoenix,AZ,85031,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Lydia Hernandez for State Representative - District 29,,Hernandez,Lydia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231771,,,CCM,Mae Peshlakai for AZ House,,,,,,7 Tc Cameron New Mut Help,PO Box 98,Cameron,AZ,86020,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Mae Peshlakai for AZ House,,Peshlakai,Mae,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231747,,,CCM,Martinez for Arizona,,,,,,PO Box 13125,,Casa Grande,AZ,85130,P2024,,2024-06-27,2000.00,,Arizona State Representative,,,Martinez for Arizona,,Martinez,Teresa,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231746,,,CCM,Mathis for Arizona,,,,,,PO Box 65385,,Tucson,AZ,85728,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Mathis for Arizona,,Mathis,Chris,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231731,,,CCM,Michael Carbone for State Representative,,,,,,2249 N Acacia Way,,Buckeye,AZ,85396,P2024,,2024-06-27,1000.00,,Arizona State Representative,,,Michael Carbone for State Representative,,Carbone,Michael,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231754,,,CCM,Michael Way for State Representative - District 15,,,,,,21055 E. Orion Ct.,,Queen Creek,AZ,85142,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Michael Way for State Representative - District 15,,"Way, Michael",,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231719,,,CCM,MONTENEGRO FOR HOUSE,,,,,,15680 W Campbell Ave,,Goodyear,AZ,85395,P2024,,2024-06-27,500.00,,Arizona State Representative,,,MONTENEGRO FOR HOUSE,,MONTENEGRO,STEVE,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231755,,,CCM,Neal Carter for State Representative - District 15,,,,,,P.O. Box 245,,Queen Creek,AZ,85142,P2024,,2024-06-27,500.00,,Arizona State Representative,001,,Neal Carter for State Representative - District 15,,Carter,Neal,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231780,,,CCM,Quang Nguyen for State Representative - District 1,,,,,,1975 N Fence Line Drive,,Prescott Valley,AZ,86314,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Quang Nguyen for State Representative - District 1,,Nguyen,Quang,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231712,,,CCM,SCOTT SMITH FOR MAYOR,,,,,,1733 N GREENFIELD RD,#103,MESA,AZ,85205,P2024,,2024-06-27,1000.00,,"Mesa, AZ Mayor",,,SCOTT SMITH FOR MAYOR,,SMITH,SCOTT,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231748,,,CCM,Seaman4AZ,,,,,,5009 N Overfield Rd,,Casa Grande,AZ,85194,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Seaman4AZ,,Seaman,Keith,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231782,,,CCM,Selina Bliss for State Representative - Distrist 1,,,,,,1560 Sportsfan Ct.,,Prescott,AZ,86301,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Selina Bliss for State Representative - Distrist 1,,Bliss,Selina,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231749,,,CCM,Thomas Shope for State Senator - District No. 16,,,,,,PO Box 1230,,Coolidge,AZ,85128,P2024,,2024-06-27,1000.00,,Arizona State Senate,,,Thomas Shope for State Senator - District No. 16,,Shope,Thomas,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231729,,,CCM,Tim Dunn for AZ House,,,,,,6324 E Telegraph Street,,Yuma,AZ,85365,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Tim Dunn for AZ House,,Dunn,Tim,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231762,,,CCM,Travers for AZ,,,,,,PO Box 11081,Ste 108-158,Tempe,AZ,85284,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Travers for AZ,,Travers,Anastasia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231770,,,CCM,Tsosie for State Representative LD7,,,,,,PO Box 297,,Chinle,AZ,86503,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Tsosie for State Representative LD7,,Tsosie,Myron,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231779,,,CCM,Vote Bolick,,,,,,610 E Bell Rd,Ste 2-142,Phoenix,AZ,85022,P2024,,2024-06-27,2000.00,,Arizona State Senate,,,Vote Bolick,,Bolick,Shawnna,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231723,,,CCM,Vote Frank Carroll,,,,,,PO Box 5514,,Sun City West,AZ,85376,P2024,,2024-06-27,500.00,,Arizona State Senator,,,Vote Frank Carroll,,Carroll,Frank,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231757,,,CCM,Vote Hendrix,,,,,,1718 S 140th Place,,Gilbert,AZ,85295,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Vote Hendrix,,Hendrix,Laurin,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231722,,,CCM,Vote Livingston for House LD28,,,,,,9559 W Mendota Drive,,Peoria,AZ,85382,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Vote Livingston for House LD28,,Livingston,David,Alan,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231760,,,CCM,Vote Mesnard,,,,,,1427 W Homestead Court,,Chandler,AZ,85286,P2024,,2024-06-27,1000.00,,Arizona State Senate,,,Vote Mesnard,,Mesnard,J.D.,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231721,,,CCM,Vote Pingerelli,,,,,,9033 W. Ludlow Drive,,Peoria,AZ,85381,P2024,,2024-06-27,500.00,,Arizona State Representative,,,Vote Pingerelli,,Pingerelli,Beverly,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231720,,,CCM,Vote Shamp,,,,,,PO Box 2310,,Wickenburg,AZ,85358,P2024,,2024-06-27,500.00,,Arizona State Senator,,,Vote Shamp,,Shamp,Janae,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.231778,,,CCM,Vote Wilmeth,,,,,,PO Box 73163,,Phoenix,AZ,85050,P2024,,2024-06-27,1000.00,,Arizona State Representative,,,Vote Wilmeth,,Wilmeth,Justin,,,,,AZ,,,,,,,,,
