form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00550970,500463591,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-24,57193.22,2024-10-24,589296.54,Direct Mail,,,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463592,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-24,44739.82,2024-10-24,157490.86,Direct Mail,,,S,H8NH01210,Pappas,Chris,,,,H,01,NH,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463593,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-24,46829.60,2024-10-24,157490.86,Direct Mail,,,S,H8NH01210,Pappas,Chris,,,,H,01,NH,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463594,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-24,49922.74,2024-10-24,235722.94,Direct Mail,,,S,H0NY17174,Jones,Mondaire,,,,H,17,NY,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463672,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-26,47183.00,2024-10-26,589296.54,GOTV Text Messaging,,,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463673,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-26,44279.00,2024-10-26,484823.97,GOTV Text Messaging,,,S,H2CA42205,Rollins,Will,,,,H,41,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463674,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-26,34521.00,2024-10-26,211864.62,GOTV Text Messaging,,,S,H4WA06117,Randall,Emily,,,,H,06,WA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463675,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-26,30822.00,2024-10-26,189095.48,"GOTV Text Messaging ($30,822 actual, estimated IE filing $34,521)",,,S,H4TX32089,Johnson,Julie,,,,H,32,TX,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463676,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-26,58922.00,2024-10-26,484823.97,GOTV Live Calls,,,S,H2CA42205,Rollins,Will,,,,H,41,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463743,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-28,61876.83,2024-10-28,589296.54,Direct Mail,,,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463744,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-28,54319.15,2024-10-28,484823.97,"Direct Mail (originally reported as 54,391.15)",,,S,H2CA42205,Rollins,Will,,,,H,41,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463745,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-28,46097.42,2024-10-28,211864.62,Direct Mail,,,S,H4WA06117,Randall,Emily,,,,H,06,WA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463746,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-28,51616.09,2024-10-28,235722.94,Direct Mail,,,S,H0NY17174,Jones,Mondaire,,,,H,17,NY,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463747,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-28,43952.07,2024-10-28,179941.73,Direct Mail,,,S,H4DE00045,McBride,Sarah,Elizabeth,,,H,00,DE,May,Jennifer,,,,2025-02-06,
SE,C00550970,500463749,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-28,55000.00,2024-10-28,211022.10,Live GOTV calls,,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464093,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,32003.34,2024-10-29,135407.79,GOTV Text Messages,,,S,H2IL17147,Sorensen,Eric,,,,H,17,IL,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464094,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,57906.09,2024-10-29,484823.97,Direct Mail,,,O,H2CA37023,Calvert,Ken,,,,H,41,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464095,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,9200.15,2024-10-29,484823.97,"GOTV Calls/Text Messages ($9,200.15 actual, $10,000 estimated)",,,S,H2CA42205,Rollins,Will,,,,H,41,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464096,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,10000.00,2024-10-29,211864.62,GOTV Calls/Text Messages,,,S,H4WA06117,Randall,Emily,,,,H,06,WA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464097,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,47921.44,2024-10-29,157490.86,Direct Mail,,,S,H8NH01210,Pappas,Chris,,,,H,01,NH,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464098,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,37043.21,2024-10-29,235722.94,Live GOTV Calls,,,S,H0NY17174,Jones,Mondaire,,,,H,17,NY,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464099,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,10000.00,2024-10-29,235722.94,GOTV Calls/Text Messages,,,S,H0NY17174,Jones,Mondaire,,,,H,17,NY,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464100,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,47873.14,2024-10-29,189095.48,Direct Mail,,,S,H4TX32089,Johnson,Julie,,,,H,32,TX,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464101,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,10000.00,2024-10-29,189095.48,GOTV Calls/Text Messages,,,S,H4TX32089,Johnson,Julie,,,,H,32,TX,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464102,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,30075.23,2024-10-29,179941.73,GOTV Live Calls,,,S,H4DE00045,McBride,Sarah,Elizabeth,,,H,00,DE,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464103,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,10000.00,2024-10-29,179941.73,GOTV Calls/Text Messages,,,S,H4DE00045,McBride,Sarah,Elizabeth,,,H,00,DE,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464104,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-29,54022.10,2024-10-29,211022.10,GOTV Calls/Text Messages,,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464105,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-30,63058.14,2024-10-30,484823.97,Direct Mail,,,O,H2CA37023,Calvert,Ken,,,,H,41,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464154,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-30,57047.60,2024-10-30,589296.54,Direct Mail,,,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464155,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-30,38219.21,2024-10-30,142219.21,Direct Mail,,,S,H6MN02131,Craig,Angela,Dawn,,,H,02,MN,May,Jennifer,,,,2025-02-06,
SE,C00550970,500464157,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-10-30,38000.00,2024-10-30,142219.21,Text Messaging,,,S,H6MN02131,Craig,Angela,Dawn,,,H,02,MN,May,Jennifer,,,,2025-02-06,
SE,C00550970,500482844,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-11-05,18000.00,2024-11-05,157490.86,GOTV Texts & Live Calls,,,S,H8NH01210,Pappas,Chris,,,,H,01,NH,May,Jennifer,,,,2025-02-06,
SE,C00550970,500482845,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-11-05,23000.00,2024-11-05,142219.21,GOTV Texts & Live Calls,,,S,H6MN02131,Craig,Angela,Dawn,,,H,02,MN,May,Jennifer,,,,2025-02-06,
SE,C00550970,500482846,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-11-05,27194.57,2024-11-05,135407.79,GOTV Texts & Live Calls,,,S,H2IL17147,Sorensen,Eric,,,,H,17,IL,May,Jennifer,,,,2025-02-06,
SE,C00550970,500482847,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,G2024,,2024-11-05,44000.00,2024-11-05,211022.10,GOTV Texts & Live Calls,,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,May,Jennifer,,,,2025-02-06,
