form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00265546,SB29.19413,,,CCM,COMMITTEE TO RE-ELECT RON STEPHENS,,,,,,45 COVE DRIVE,,SAVANNAH,GA,31419,G2024,,2024-07-01,500.00,,CONTRIBUTON,011,,COMMITTEE TO RE-ELECT RON STEPHENS,,STEPHENS,RON,,,,H,GA,,,,,,,,,
SB29,C00265546,SB29.19407,,,CCM,COMMITTEE TO RE-ELECT SHERIFF WILLIAMS,,,,,,P.O. BOX 1275,,WAYNESBORO,GA,30830,G2024,,2024-07-22,1000.00,,CONTRIBUTION,011,,COMMITTEE TO RE-ELECT SHERIFF WILLIAMS,,WILLIAMS,ALFONZO,,,,,,,,,,,,,,
SB29,C00265546,SB29.19419,,,CCM,CONSERVATIVES FOR MCCOLLUM,,,,,,5255 J.L. MARTIN DRIVE,,GAINESVILLE,GA,30507,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,CONSERVATIVES FOR MCCOLLUM,,MCCOLLUM,DERRICK,,,,H,GA,30,,,,,,,,
SB29,C00265546,SB29.19421,,,CCM,CROWE FOR GEORGIA,,,,,,115 MABRY ROAD,,JACKSON,GA,30233,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,CROWE FOR GEORGIA,,CROWE,CLINT,,,,H,GA,,,,,,,,,
SB29,C00265546,SB29.19434,,,CCM,DALE WASHBURN FOR STATE HOUSE,,,,,,192 RIVOLI LANDING,,MACON,GA,31210,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,DALE WASHBURN FOR STATE HOUSE,,WASHBURN,DALE,,,,H,GA,,,,,,,,,
SB29,C00265546,SB29.19429,,,CCM,EDDIE LUMSDEN FOR STATE HOUSE,,,,,,"80 LAVENDER ROAD, NW",,ROME,GA,30165,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,EDDIE LUMSDEN FOR STATE HOUSE,,LUMSDEN,EDDIE,,,,H,GA,12,,,,,,,,
SB29,C00265546,SB29.19422,,,CCM,ELECT BILL HITCHENS,,,,,,2440 RINCON-STILLWELL ROAD,,RICON,GA,31326,G2024,,2024-07-01,500.00,,CONTRIBUTION,011,,ELECT BILL HITCHENS,,HITCHENS,BILL,,,,H,GA,,,,,,,,,
SB29,C00265546,SB29.19450,,,CCM,FARALDI FOR LYNCHBURG,,,,,,1002 ENTERPRISE DRIVE,UNIT 406,LYNCHBURG,VA,24502,G2024,,2024-07-29,1000.00,,CONTRIBUTION,011,,FARALDI FOR LYNCHBURG,,FARALDI,CHRIS,,,,,,,,,,,,,,
SB29,C00265546,SB29.19424,,,CCM,FRIENDS OF JOSEPH GULLETT,,,,,,290 HOPE DRIVE,,DALLAS,GA,30157,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,FRIENDS OF JOSEPH GULLETT,,GULLETT,JOSEPH,,,,H,GA,19,,,,,,,,
SB29,C00265546,SB29.19425,,,CCM,FRIENDS OF KATIE DEMPSEY,,,,,,501 EAST THIRD STREET,,ROME,GA,30161,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,FRIENDS OF KATIE DEMPSEY,,DEMPSEY,KATIE,,,,H,GA,13,,,,,,,,
SB29,C00265546,SB29.19427,,,CCM,FRIENDS OF MARTIN MOMTAHAN,,,,,,215 POSTELL ROAD,,DALLAS,GA,30157,G2024,,2024-07-01,500.00,,CONTRIBUTION,011,,FRIENDS OF MARTIN MOMTAHAN,,MOMTAHAN,MARTIN,,,,H,GA,17,,,,,,,,
SB29,C00265546,SB29.19433,,,CCM,GARY RICHARDSON FOR HOUSE DISTRICT 125,,,,,,2535 WILLOW CREEK COURT,,EVANS,GA,30809,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,GARY RICHARDSON FOR HOUSE DISTRICT 125,,RICHARDSON,GARY,,,,H,GA,,,,,,,,,
SB29,C00265546,SB29.19441,,,CCM,KEN VANCE FOR STATE HOUSE,,,,,,340 GLENHAVEN DRIVE,,MILLEDGEVILLE,GA,31061,G2024,,2024-07-08,1000.00,,CONTRIBUTION,011,,KEN VANCE FOR STATE HOUSE,,VANCE,KEN,,,,H,GA,,,,,,,,,
SB29,C00265546,SB29.19431,,,CCM,MCDONALD FOR GEORGIA,,,,,,4180 CREEKWOOD DRIVE,,CUMMING,GA,30041,G2024,,2024-07-01,1000.00,,CONTRIBUTION,011,,MCDONALD FOR GEORGIA,,MCDONALD III,LAUREN,,,,H,GA,26,,,,,,,,
SB29,C00265546,SB29.19455,,,CCM,MORRISEY 2024,,,,,,1419 VIRGINIA STREET EAST,,CHARLESTON,WV,25301,G2024,,2024-07-23,2800.00,,Contribution,011,,MORRISEY 2024,,MORRISEY,PATRICK,,,,,,,,,,,,,,
SB29,C00265546,SB29.19438,,,ORG,UPS,,,,,,P.O. BOX 809488,,CHICAGO,IL,606809488,G2024,,2024-07-02,44.83,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19444,,,ORG,UPS,,,,,,P.O. BOX 809488,,CHICAGO,IL,606809488,G2024,,2024-07-16,70.03,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19449,,,ORG,UPS,,,,,,P.O. BOX 809488,,CHICAGO,IL,606809488,G2024,,2024-07-23,64.36,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19442,,,CCM,VANCE SMITH FOR STATE HOUSE,,,,,,5290 MATT HIGHWAY SUITE 502,BOX 185,CUMMING,GA,30028,G2024,,2024-07-09,500.00,,CONTRIBUTION,011,,VANCE SMITH FOR STATE HOUSE,,SMITH,VANCE,,,,,GA,,,,,,,,,
