form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00164939,SB23.29195,,,CAN,,BERA,AMERISH,,,,6107 PIRATE POINT CT.,,ELK GROVE,CA,95758,G2023,,2023-06-12,1000.00,,,,,,H0CA03078,BERA,AMERISH,,,,H,CA,07,,,,,,,,
SB23,C00164939,SB23.29024,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,G2023,,2023-03-02,1000.00,,,,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00164939,SB23.29051,,,PTY,BOOZMAN FOR ARKANSAS,,,,,,PO BOX 671,,ROGERS,AR,72757,P2023,,2023-03-31,1000.00,,,,,,S0AR00150,BOOZMAN,JOHN,,,,S,AR,00,,,,,,,,
SB23,C00164939,SB23.29162,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,G2023,,2023-06-05,1000.00,,,,C00806307,BRANDON FOR CONGRESS NY22,H2NY22212,WILLIAMS,BRANDON MCDONALD,,,,H,NY,22,,,,,,,,
SB23,C00164939,SB23.29007,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO BOX 150887,,LAKEWOOD,CO,80215,G2023,,2023-03-02,1000.00,,,,C00637215,BRITTANY PETTERSEN FOR COLORADO,H8CO07045,PETTERSEN,BRITTANY LOUISE,,,,H,CO,07,,,,,,,,
SB23,C00164939,SB23.29132,,,CCM,BURGESS 4 UTAH,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,30605,G2023,,2023-05-25,1000.00,,,,C00725853,BURGESS 4 UTAH,H0UT04076,OWENS,BURGESS,,,,H,UT,04,,,,,,,,
SB23,C00164939,SB23.29038,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO BOX 953,,EASTLAKE,CO,80614,G2023,,2023-03-02,1000.00,,,,C00787788,CARAVEO FOR CONGRESS,H2CO08020,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00164939,SB23.29036,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,G2023,,2023-03-02,1000.00,,,,C00779603,CAREY FOR CONGRESS,H8OH18096,CAREY,MIKE,,,,H,OH,18,,,,,,,,
SB23,C00164939,SB23.29141,,,CCM,CLAUDIA TENNEY FOR CONGRESS,,,,,,8469 SENECA TPKE,STE 105,NEW HARTFORD,NY,13413,G2023,,2023-05-25,1000.00,,,,C00632828,CLAUDIA TENNEY FOR CONGRESS,H4NY22051,TENNEY,CLAUDIA,,,,H,NY,22,,,,,,,,
SB23,C00164939,SB23.28990,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARCK,ND,58502,P2023,,2023-02-27,2500.00,,,,C00504704,CRAMER FOR SENATE,H0ND01026,CRAMER,KEVIN,,,,H,ND,01,,,,,,,,
SB23,C00164939,SB23.28975,,,CCM,CURTIS FOR CONGRESS,,,,,,"370 EAST SOUTH TEMPLE, SUITE 580",,SALT LAKE CITY,UT,84111,G2023,,2023-02-27,1000.00,,,,C00647339,CURTIS FOR CONGRESS,H8UT03238,CURTIS,JOHN,,,,H,UT,03,,,,,,,,
SB23,C00164939,SB23.28969,,,CCM,DALE STRONG FOR CONGRESS,,,,,,P.O. BOX 18502,,HUNTSVILLE,AL,35804,G2023,,2023-02-27,1000.00,,,,C00774281,DALE STRONG FOR CONGRESS,H2AL05102,STRONG,DALE WHITNEY,,,,H,AL,05,,,,,,,,
SB23,C00164939,SB23.29156,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,G2023,,2023-05-25,1000.00,,,,C00809426,DESPOSITO FOR NEW YORK,H2NY04277,DESPOSITO,ANTHONY P,,,,H,NY,04,,,,,,,,
SB23,C00164939,SB23.29060,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2023,,2023-04-06,1000.00,,,,C00795211,DON DAVIS FOR NC,H2NC02287,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00164939,SB23.28993,,,CCM,DOUG LAMALFA COMMITTEE,,,,,,"2150 RIVER PLAZA DR., #150",,SACRAMENTO,CA,95833,G2023,,2023-03-02,1000.00,,,,C00509422,DOUG LAMALFA COMMITTEE,H2CA02142,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
SB23,C00164939,SB23.29229,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,PO BOX 3433,,PALM DESERT,CA,92261,G2023,,2023-06-12,1000.00,,,,C00502575,DR. RAUL RUIZ FOR CONGRESS,H2CA36439,RUIZ,RAUL DR.,,,,H,CA,36,,,,,,,,
SB23,C00164939,SB23.28979,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,G2023,,2023-02-27,1000.00,,,,C00674259,DR JOHN JOYCE FOR CONGRESS,H8PA13125,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00164939,SB23.28972,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO BOX 2728,,ISSAQUAH,WA,98027,G2023,,2023-02-27,1000.00,,,,C00652628,DR KIM SCHRIER FOR CONGRESS,H8WA08189,SCHRIER,KIM DR.,,,,H,WA,08,,,,,,,,
SB23,C00164939,SB23.29034,,,CCM,ELECT JIM BAIRD FOR CONGRESS,,,,,,P.O. BOX 203,,GREENCASTLE,IN,46135,G2023,,2023-03-02,1000.00,,,,C00662940,ELECT JIM BAIRD FOR CONGRESS,H8IN04199,BAIRD,JAMES R DR.,,,,H,IN,04,,,,,,,,
SB23,C00164939,SB23.29159,,,PAC,ELISE VICTORY FUND,,,,,,PO BOX 500,,GLEN FALLS,NY,12801,G2023,,2023-06-05,1000.00,,,,,,H4NY21079,STEFANIK,ELISE M.,,,,H,NY,21,,,,,,,,
SB23,C00164939,SB23.29076,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,P.O. BOX 4145,,EAST LANSING,MI,48826,G2023,,2023-05-23,1000.00,,,,C00834218,ELISSA SLOTKIN FOR MICHIGAN,H8MI08102,SLOTKIN,ELISSA,,,,H,MI,08,,,,,,,,
SB23,C00164939,SB23.28957,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,MOLINE,IL,61265,G2023,,2023-02-27,1000.00,,,,C00793935,ERIC SORENSEN FOR ILLINOIS,,SORENSEN,ERIC,,,,,IL,17,,,,,,,,
SB23,C00164939,SB23.29010,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,G2023,,2023-03-02,1000.00,,,,C00693663,FEENSTRA FOR CONGRESS,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,,,,,,,,
SB23,C00164939,SB23.28950,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,G2023,,2023-02-10,1000.00,,,,C00807743,FINSTAD FOR CONGRESS,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,,,,,,,,
SB23,C00164939,SB23.29048,,,CCM,FRESHMAN AGRICULTURAL REPUBLICAN MEMBERS TRUST AKA FARM TRUST,,,,,,PO BOX 30844,,BETHESDA,MD,20824,G2023,,2023-03-31,10000.00,,,,C00493783,FRESHMAN AGRICULTURAL REPUBLICAN MEMBERS TRUST AKA FARM TRUST,,,,,,,H,AL,02,,,,,,,,
SB23,C00164939,SB23.28989,,,CCM,FRIENDS OF DON BEYER,,,,,,1751 POTOMAC GREENS DRIVE,,ALEXANDRIA,VA,22314,G2023,,2023-03-02,1000.00,,,,C00555888,FRIENDS OF DON BEYER,H4VA08224,BEYER,DONALD STERNOFF JR,,,,H,VA,08,,,,,,,,
SB23,C00164939,SB23.29033,,,CCM,FRIENDS OF DUSTY JOHNSON,,,,,,PO BOX 278,,MITCHELL,SD,57301,P2023,,2023-03-02,2000.00,,,,C00628917,FRIENDS OF DUSTY JOHNSON,H8SD01055,JOHNSON,DUSTY,,,,H,SD,01,,,,,,,,
SB23,C00164939,SB23.28949,,,CCM,FRIENDS OF GLENN THOMPSON,,,,,,400 N. MICHAEL STREET,,ST. MARYS,PA,15857,P2023,,2023-02-10,2500.00,,,,C00444620,FRIENDS OF GLENN THOMPSON,H8PA05071,THOMPSON,GLENN MR.,,,,H,PA,05,,,,,,,,
SB23,C00164939,SB23.29244,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,G2023,,2023-06-12,1000.00,,,,C00255562,FRIENDS OF JIM CLYBURN,H2SC02042,CLYBURN,JAMES E,,,,H,SC,06,,,,,,,,
SB23,C00164939,SB23.29240,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,DRAWER L,,MESILLA,NM,88046,G2023,,2023-06-12,1000.00,,,,C00789404,GABE VASQUEZ FOR CONGRESS,H2NM02191,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00164939,SB23.29145,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,G2023,,2023-05-25,1000.00,,,,C00729954,GARBARINO FOR CONGRESS,H0NY02234,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00164939,SB23.29063,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,G2023,,2023-04-06,1000.00,,,,C00558486,GARRET GRAVES FOR CONGRESS,H4LA06153,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00164939,SB23.29072,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,G2023,,2023-04-24,1000.00,,,,C00558486,GARRET GRAVES FOR CONGRESS,H4LA06153,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00164939,SB23.29129,,,PAC,GREATER MINNESOTA VICTORY FUND,,,,,,PO BOX 783,,MARSHALL,MN,56258,G2023,,2023-05-30,3000.00,,,,C90007493,GREATER MINNESOTA VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00164939,SB23.29121,,,PAC,GREAT LAKES PAC,,,,,,PO BOX 1295,,EAST LANSING,MI,48826,G2023,,2023-05-09,2500.00,,,,,,S8MI00281,STABENOW,DEBBIE,,Rep.,,S,MI,00,,,,,,,,
SB23,C00164939,SB23.29053,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO BOX 301923,,AUSTIN,TX,78703,G2023,,2023-04-06,1000.00,,,,C00791897,GREG CASAR FOR CONGRESS,H2TX35144,CASAR,GREG,,,,H,TX,35,,,,,,,,
SB23,C00164939,SB23.29019,,,CCM,GREG PENCE FOR CONGRESS,,,,,,PO BOX 275,,TAYLORSVILLE,IN,47280,G2023,,2023-03-02,1000.00,,,,C00658401,GREG PENCE FOR CONGRESS,H8IN06129,PENCE,GREGORY J.,,,,H,IN,06,,,,,,,,
SB23,C00164939,SB23.29212,,,CCM,HUFFMAN FOR CONGRESS 2014,,,,,,P.O. BOX 151563,,SAN RAFAEL,CA,94915,G2023,,2023-06-12,1000.00,,,,C00536680,HUFFMAN FOR CONGRESS 2014,H2CA06259,HUFFMAN,JARED,,,,H,CA,02,,,,,,,,
SB23,C00164939,SB23.29012,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,G2023,,2023-03-02,1000.00,,,,C00784389,IOWANS FOR ZACH NUNN,H2IA03119,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00164939,SB23.29171,,,CCM,JAKE AUCHINCLOSS FOR CONGRESS,,,,,,P.O. BOX 600698,,NEWTONVILLE,MA,02460,G2023,,2023-06-12,1000.00,,,,C00721449,JAKE AUCHINCLOSS FOR CONGRESS,H0MA04192,AUCHINCLOSS,JAKE,,,,H,MA,04,,,,,,,,
SB23,C00164939,SB23.29073,,,CCM,JARED MOSKOWITZ FOR CONGRESS,,,,,,PO BOX 8784,,CORAL SPRINGS,FL,33065,G2023,,2023-04-24,1000.00,,,,C00807628,JARED MOSKOWITZ FOR CONGRESS,H2FL22171,MOSKOWITZ,JARED,,,,H,FL,23,,,,,,,,
SB23,C00164939,SB23.29123,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,G2023,,2023-05-09,2500.00,,,,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00164939,SB23.29001,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,PO BOX 981415,,WEST SACRAMENTO,CA,95799,G2023,,2023-03-02,1000.00,,,,C00720078,JAY OBERNOLTE FOR CONGRESS,H0CA08135,OBERNOLTE,JAY,,,,H,CA,23,,,,,,,,
SB23,C00164939,SB23.29096,,,CCM,JEFF JACKSON FOR CONGRESS,,,,,,301 HILLSBOROUGH ST STE 950,,RALEIGH,NC,27603,G2023,,2023-04-27,1000.00,,,,C00767400,JEFF JACKSON FOR CONGRESS,H2NC14076,JACKSON,JEFF,,,,H,NC,14,,,,,,,,
SB23,C00164939,SB23.29201,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVE,# 355,FRESNO,CA,93711,G2023,,2023-06-12,1000.00,,,,C00391029,JIM COSTA FOR CONGRESS,H4CA20082,COSTA,JIM MR.,,,,H,CA,20,,,,,,,,
SB23,C00164939,SB23.29208,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,"3605 LONG BEACH BLVD., SUITE 426",,LONG BEACH,CA,90807,G2023,,2023-06-12,1000.00,,,,C00629659,JIMMY GOMEZ FOR CONGRESS,H8CA34266,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00164939,SB23.29227,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 1579,,CARMEL VALLEY,CA,93924,G2023,,2023-06-12,1000.00,,,,C00592154,JIMMY PANETTA FOR CONGRESS,H6CA20152,PANETTA,JAMES VARNI,,,,H,CA,20,,,,,,,,
SB23,C00164939,SB23.29059,,,CCM,JOHN CARTER FOR CONGRESS,,,,,,1717 NORTH IH-35,SUITE 304,ROUND ROCK,TX,78664,G2023,,2023-04-06,1000.00,,,,C00371203,JOHN CARTER FOR CONGRESS,H2TX31044,CARTER,JOHN R.,,,,H,TX,31,,,,,,,,
SB23,C00164939,SB23.29030,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2023,,2023-03-02,1000.00,,,,C00808279,JOHN DUARTE FOR CONGRESS,H2CA13131,DUARTE,JOHN,,,,H,CA,13,,,,,,,,
SB23,C00164939,SB23.29004,,,CCM,JOHN JAMES FOR MICHIGAN,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2023,,2023-03-02,1000.00,,,,C00806612,JOHN JAMES FOR MICHIGAN,H2MI10150,JAMES,JOHN,,,,H,MI,10,,,,,,,,
SB23,C00164939,SB23.29050,,,CCM,JONI FOR IOWA,,,,,,PO BOX 93441,,DES MOINES,IA,50393,P2023,,2023-03-31,1000.00,,,,C00546788,JONI FOR IOWA,S4IA00129,ERNST,JONI K,,,,S,IA,00,,,,,,,,
SB23,C00164939,SB23.29210,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO BOX 4426,,MODESTO,CA,95352,G2023,,2023-06-12,1000.00,,,,C00639146,JOSH HARDER FOR CONGRESS,H8CA10126,HARDER,JOSH,,,,H,CA,10,,,,,,,,
SB23,C00164939,SB23.29199,,,CCM,JUDY CHU FOR CONGRESS,,,,,,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436,G2023,,2023-06-12,1000.00,,,,C00458125,JUDY CHU FOR CONGRESS,H0CA32101,CHU,JUDY,,,,H,CA,27,,,,,,,,
SB23,C00164939,SB23.29191,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO BOX 2018,,THOUSAND OAKS,CA,91358,G2023,,2023-06-12,1000.00,,,,C00513077,JULIA BROWNLEY FOR CONGRESS,H2CA00120,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00164939,SB23.28965,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,G2023,,2023-02-27,1000.00,,,,C00766428,JULIA LETLOW FOR CONGRESS,H2LA05126,LETLOW,JULIA,,,,H,LA,05,,,,,,,,
SB23,C00164939,SB23.29028,,,CCM,KAPTUR FOR CONGRESS,,,,,,P.O. BOX 899,,TOLEDO,OH,43697,G2023,,2023-03-02,1000.00,,,,C00154625,KAPTUR FOR CONGRESS,H2OH09031,KAPTUR,MARCY,,Rep.,,H,OH,09,,,,,,,,
SB23,C00164939,SB23.29174,,,CCM,KATHERINE CLARK FOR CONGRESS,,,,,,PO BOX 159,,BELMONT,MA,02478,G2023,,2023-06-12,1000.00,,,,C00541888,KATHERINE CLARK FOR CONGRESS,H4MA05084,CLARK,KATHERINE,,,,H,MA,05,,,,,,,,
SB23,C00164939,SB23.29165,,,CCM,KATIE BRITT FOR ALABAMA,,,,,,601 PENNSYLVANIA AVE NW,,WASHINGTON,DC,20004,G2023,,2023-06-05,1000.00,,,,,KATIE BRITT FOR ALABAMA,,BRITT,KATIE,,,,S,AL,,,,,,,,,
SB23,C00164939,SB23.29249,,,CCM,KATIE BRITT FOR ALABAMA,,,,,,601 PENNSYLVANIA AVE NW,,WASHINGTON,DC,20004,G2023,,2023-06-14,1500.00,,,,,KATIE BRITT FOR ALABAMA,,BRITT,KATIE,,,,S,AL,,,,,,,,,
SB23,C00164939,SB23.29223,,,CCM,KEVIN MULLIN FOR CONGRESS,,,,,,PO BOX 869,,BELMONT,CA,94002,G2023,,2023-06-12,1000.00,,,,C00795005,KEVIN MULLIN FOR CONGRESS,H2CA14162,MULLIN,KEVIN,,,,H,CA,15,,,,,,,,
SB23,C00164939,SB23.29081,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,G2023,,2023-04-25,1000.00,,,,C00776120,KIGGANS FOR CONGRESS,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,,,,,,,,
SB23,C00164939,SB23.29142,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,G2023,,2023-05-25,1000.00,,,,C00806018,LALOTA FOR CONGRESS,H0NY02200,LALOTA,NICHOLAS JOSEPH,,,,H,NY,02,,,,,,,,
SB23,C00164939,SB23.29091,,,CCM,LANDSMAN FOR CONGRESS,,,,,,P.O. BOX 68033,,CINCINNATI,OH,45206,G2023,,2023-04-27,1000.00,,,,C00800276,LANDSMAN FOR CONGRESS,H2OH01194,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00164939,SB23.29153,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,PO BOX 120,,CLARENCE,NY,14031,G2023,,2023-05-25,1000.00,,,,C00817932,LANGWORTHY FOR CONGRESS,H2NY23228,LANGWORTHY,NICK,,,,H,NY,23,,,,,,,,
SB23,C00164939,SB23.29149,,,CCM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 2743,,BRANDON,FL,33509,G2023,,2023-05-25,1000.00,,,,C00815373,"LAUREL LEE FOR CONGRESS, INC.",H2FL15241,LEE,LAUREL MRS.,,,,H,FL,15,,,,,,,,
SB23,C00164939,SB23.29135,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2023,,2023-05-25,1000.00,,,,C00815415,LAWLER FOR CONGRESS,H2NY17162,LAWLER,MICHAEL VINCENT,,,,H,NY,17,,,,,,,,
SB23,C00164939,SB23.29020,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,11540 34 MILE ROAD,,BRUCE TOWNSHIP,MI,48065,G2023,,2023-03-02,1000.00,,,,C00726042,LISA MCCLAIN FOR CONGRESS,H0MI10287,MCCLAIN,LISA,,,,H,MI,10,,,,,,,,
SB23,C00164939,SB23.29221,,,CCM,LOFGREN FOR CONGRESS,,,,,,"C/O CONTRIBUTION SOLUTIONS, LLC","1346 THE ALAMEDA, STE. 7-380",SAN JOSE,CA,95126,G2023,,2023-06-12,1000.00,,,,C00289603,LOFGREN FOR CONGRESS,H4CA16049,LOFGREN,ZOE,,,,H,CA,16,,,,,,,,
SB23,C00164939,SB23.29025,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2023,,2023-03-02,1000.00,,,,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00164939,SB23.29188,,,CCM,LORI TRAHAN FOR CONGRESS,,,,,,PO BOX 1161,,LOWELL,MA,01853,G2023,,2023-06-12,1000.00,,,,C00655647,LORI TRAHAN FOR CONGRESS,H8MA03106,TRAHAN,LORI,,,,H,MA,03,,,,,,,,
SB23,C00164939,SB23.29200,,,CCM,LOU CORREA FOR CONGRESS,,,,,,P.O. BOX 2229,,SAN MARCOS,CA,92079,G2023,,2023-06-12,1000.00,,,,C00578302,LOU CORREA FOR CONGRESS,H6CA46116,CORREA,JOSE LUIS (LOU) MR.,,,,H,CA,46,,,,,,,,
SB23,C00164939,SB23.29245,,,CCM,MAGAZINER FOR CONGRESS,,,,,,"ONE PARK ROW, 5TH FLOOR",,PROVIDENCE,RI,02903,G2023,,2023-06-12,1000.00,,,,C00802504,MAGAZINER FOR CONGRESS,H2RI02184,MAGAZINER,SETH,,,,H,RI,02,,,,,,,,
SB23,C00164939,SB23.28971,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,G2023,,2023-02-27,1000.00,,,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00164939,SB23.29138,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,G2023,,2023-05-25,1000.00,,,,C00789586,MARC FOR US INC.,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,,,,,,,,
SB23,C00164939,SB23.28976,,,CCM,MARIE FOR CONGRESS,,,,,,PO BOX 1164,,WASHOUGAL,WA,98671,G2023,,2023-02-27,1000.00,,,,C00806174,MARIE FOR CONGRESS,H2WA03217,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00164939,SB23.29021,,,CCM,"MARK ALFORD FOR CONGRESS, INC.",,,,,,PO BOX 1428,,RAYMORE,MO,64083,G2023,,2023-03-02,1000.00,,,,C00792598,"MARK ALFORD FOR CONGRESS, INC.",H2MO04207,ALFORD,MARK,,,,H,MO,04,,,,,,,,
