form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00825851,SB21B.6938,,,ORG,CANVA,,,,,,2140 SOUTH DUPONT HWY,,CAMDEN,DE,19934,,,2024-02-06,12.95,,CREDIT CARD PMT [SB21B.6863]: SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6873,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-01,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6874,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-01,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6878,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-01,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6875,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-05,2.50,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6876,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-05,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6877,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-06,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6879,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-07,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6880,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-08,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6881,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-13,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6882,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-14,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6883,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-14,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6884,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-26,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6885,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-27,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6886,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-29,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6887,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-03-29,12.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6940,,,ORG,ECHO,,,,,,230 SUNRISE AVE STE A,,PALM BEACH,FL,334803813,,,2024-02-06,317.15,,CREDIT CARD PMT [SB21B.6863]: MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6888,,,ORG,ELECTIONS LLC,,,,,,1050 CONNECTICUT AVE NW,STE 500,WASHINGTON,DC,20036,,,2024-03-01,12500.00,,LEGAL CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6942,,,ORG,EL PRESIDENTE,,,,,,1255 UN ST NORTH EAST,,WASHINGTON,DC,20002,,,2024-02-13,34.60,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: MEALS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6889,,,ORG,"FABRIZIO, LEE & ASSOCIATES, LLC",,,,,,2624 NE 15TH STREET,,FT. LAUDERDALE,FL,33304,,,2024-03-01,40000.00,,POLLING EXPENSE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6890,,,ORG,"FABRIZIO, LEE & ASSOCIATES, LLC",,,,,,2624 NE 15TH STREET,,FT. LAUDERDALE,FL,33304,,,2024-03-01,159300.00,,POLLING EXPENSE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6891,,,ORG,"FABRIZIO, LEE & ASSOCIATES, LLC",,,,,,2624 NE 15TH STREET,,FT. LAUDERDALE,FL,33304,,,2024-03-01,298000.00,,POLLING EXPENSE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6892,,,ORG,FORWARD STRATEGIES,,,,,,7222 ANHINGA FARMS RD,,TALLAHASSEE,FL,32309,,,2024-03-01,21723.62,,FUNDRAISING CONSULTING AND TRAVEL EXPENSES,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6893,,,ORG,FORWARD STRATEGIES,,,,,,7222 ANHINGA FARMS RD,,TALLAHASSEE,FL,32309,,,2024-03-01,10000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6894,,,ORG,FORWARD STRATEGIES,,,,,,7222 ANHINGA FARMS RD,,TALLAHASSEE,FL,32309,,,2024-03-14,10000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6895,,,ORG,FROST FLORIDA,,,,,,740 S. POWERLINE RD,STE H,DEERFIELD BEACH,FL,33442,,,2024-03-01,6440.00,,EVENT STAGING EXPENSE: AUDIO/VISUAL EQUIPMENT RENTAL,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6944,,,ORG,GALLEY,,,,,,600 OKEECHOBEE,,WEST PALM BEACH,FL,334016300,,,2024-01-30,400.46,,CREDIT CARD PMT [SB21B.6863]: MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6897,,,ORG,GO BIG MEDIA,,,,,,44 CANAL CENTER PLZ,STE 315,ALEXANDRIA,VA,22314,,,2024-03-14,10868.99,,WEB DESIGN AND PRODUCTION,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6896,,,ORG,GO BIG MEDIA,,,,,,44 CANAL CENTER PLZ,STE 315,ALEXANDRIA,VA,22314,,,2024-03-27,10000.00,,DIGITAL CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6946,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,,,2024-01-25,62.99,,CREDIT CARD PMT [SB21B.6863]: SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6947,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,,,2024-02-03,4.99,,CREDIT CARD PMT [SB21B.6863]: SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6948,,,ORG,GRABIEN,,,,,,"1820 AVE, M 1163",,BROOKLYN,NY,11230,,,2024-02-13,1609.91,,CREDIT CARD PMT [SB21B.6863]: SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6950,,,ORG,GRAND BOHEMIAN LODGE,,,,,,44 EAST CAMPERDOWN WAY,,GREENVILLE,SC,29601,,,2024-02-09,398.50,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6952,,,ORG,IRVING FARM,,,,,,TERMINAL B ROOM 3509,,FLUSHING,NY,11371,,,2024-01-25,11.32,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: MEALS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6954,,,ORG,JETBLUE AIRWAY,,,,,,6322 SOUTH 3000 EAST STE G10,,SALT LAKE CITY,UT,84121,,,2024-01-22,288.10,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6955,,,ORG,JETBLUE AIRWAY,,,,,,6322 SOUTH 3000 EAST STE G10,,SALT LAKE CITY,UT,84121,,,2024-02-03,19.00,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6956,,,ORG,JETBLUE AIRWAY,,,,,,6322 SOUTH 3000 EAST STE G10,,SALT LAKE CITY,UT,84121,,,2024-02-03,193.10,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6957,,,ORG,JULIUS AI,,,,,,149 NEW MONTGOMERY ST 4TH FLOOR,,SAN FRANCISCO,CA,94105,,,2024-02-08,37.99,,CREDIT CARD PMT [SB21B.6863]: SUBSCRIPTION: DATA ANALYSIS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6959,,,ORG,LA RUBIA,,,,,,11 HOWARD ST,,NEW YORK,NY,10013,,,2024-01-25,21.42,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: MEALS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6860,,,IND,,MATHIS,ABIGAIL,,,,704 EVERGREEN ROAD,,ANCHORAGE,KY,40223,,,2024-03-08,1000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6960,,,ORG,NEW YORK TIMES,,,,,,"620 8TH AVE, BSMT 1",,NEW YORK,NY,10018,,,2024-01-28,4.00,,CREDIT CARD PMT [SB21B.6863]: SUBSCRIPTIONS,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6898,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-03-14,3720.27,,PAYROLL TAX,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6899,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-03-14,7044.73,,PAYROLL [SB21B:6915],,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6900,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-03-15,49.42,,PAYROLL SERVICE FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6901,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-03-28,3720.27,,PAYROLL TAXES,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6902,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-03-28,7044.73,,PAYROLL [SB21B:6916],,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6903,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-03-29,59.31,,PAYROLL SERVICE FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6961,,,ORG,PBIA AIRPORT PARKING,,,,,,846 PALM BEACH INTERNATIONAL AIRPO,,WEST PALM BEACH,FL,33406,,,2024-01-25,51.00,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: PARKING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6962,,,ORG,PBIA AIRPORT PARKING,,,,,,846 PALM BEACH INTERNATIONAL AIRPO,,WEST PALM BEACH,FL,33406,,,2024-02-13,17.00,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: PARKING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6904,,,ORG,"PFEIFFER PUBLIC AFFAIRS, LLC",,,,,,8 THE GREEN SUITE,#11328,DOVER,DE,19901,,,2024-03-26,11831.64,,COMMUNICATIONS CONSULTING AND EXPENSES: TRAVEL,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6905,,,ORG,RAPID RESPONSE DIGITAL LLC,,,,,,516 S DIXIE HWY,,WEST PALM BEACH,FL,33401,,,2024-03-29,7500.00,,DIGITAL CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6908,,,ORG,RESTORE AMERICA MEDIA LLC,,,,,,1626 BELLE VIEW BLVD,STE 7045,ALEXANDRIA,VA,22307,,,2024-03-06,54000.00,,PRODUCTION COSTS: VIDEO (NON IE RELATED),,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6906,,,ORG,RESTORE AMERICA MEDIA LLC,,,,,,1626 BELLE VIEW BLVD,STE 7045,ALEXANDRIA,VA,22307,,,2024-03-22,10000.00,,STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6907,,,ORG,RESTORE AMERICA MEDIA LLC,,,,,,1626 BELLE VIEW BLVD,STE 7045,ALEXANDRIA,VA,22307,,,2024-03-25,10000.00,,STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6909,,,ORG,"SAWGRASS STRATEGIES, LLC",,,,,,3484 LAKESHORE DRIVE,,TALLAHASSEE,FL,32301,,,2024-03-08,7500.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6964,,,ORG,SHERATON NASHUA,,,,,,11 TARA BLVD,,NASHUA,NH,030622803,,,2024-01-23,470.89,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6965,,,ORG,SHERATON NASHUA,,,,,,11 TARA BLVD,,NASHUA,NH,030622803,,,2024-01-23,463.84,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6859,,,ORG,STARBOARD LLC,,,,,,1881 N NASH ST.,#2301,ARLINGTON,VA,22209,,,2024-03-06,18000.00,,PRODUCTION COSTS: WEB VIDEOS: GENERAL MARKETING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6910,,,ORG,THE BINNALL LAW GROUP,,,,,,717 KING STREET,STE 200,ALEXANDRIA,VA,22314,,,2024-03-01,8524.13,,LEGAL CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6911,,,ORG,"THREE ARBOR INSURANCE, INC",,,,,,2828 OLD 280 CT,STE 126,VESTAVIA,AL,35243,,,2024-03-01,16939.61,,INSURANCE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.6966,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-24,155.16,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6967,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-25,23.33,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6968,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-25,38.87,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6969,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-25,40.10,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6970,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-25,94.35,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6971,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-25,122.20,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6972,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-01-26,99.45,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6974,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-02-13,68.42,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6973,,,ORG,UBER,,,,,,1455 MARKET ST 400,,SAN FRANCISCO,CA,94103,,,2024-02-14,49.15,,CREDIT CARD PMT [SB21B.6863]: TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6919,,,ORG,UPS,,,,,,55 GREENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-08,22.24,,REIMBURSEMENT [SB21B.6861]: POSTAGE AND DELIVERY EXPENSE,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6920,,,ORG,UPS,,,,,,55 GREENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-08,16.96,,REIMBURSEMENT [SB21B.6861]: POSTAGE AND DELIVERY EXPENSE,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6918,,,ORG,UPS,,,,,,55 GREENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-26,32.67,,REIMBURSEMENT [SB21B.6861]: POSTAGE AND DELIVERY EXPENSE,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.6921,,,ORG,UPS,,,,,,55 GREENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-28,69.10,,REIMBURSEMENT [SB21B.6861]: POSTAGE AND DELIVERY EXPENSE,,,,,,,,,,,,,,,,,,,X,
