form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00688655,500003934,,,ORG,Authorize.Net,,,,,,PO Box 947,,American Fork,UT,840030947,,,2024-11-04,30.00,0.00,Credit Card Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003952,,,ORG,Bank Of America,,,,,,100 N Tryon St,,Charlotte,NC,282024000,,,2024-11-15,867.63,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003940,,,ORG,Blue Rose Research,,,,,,1800 M St NW,Frnt 1,Washington,DC,200365828,,,2024-11-07,19800.00,0.00,Research Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003941,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-11-07,11250.00,0.00,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003938,,,ORG,Capital Strategies,,,,,,4712 Admiralty Way,# 670,Marina Del Rey,CA,902926905,,,2024-11-05,1346.67,0.00,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003939,,,ORG,Civis Analytics Inc,,,,,,200 W Monroe St,Ste 2200,Chicago,IL,606065070,,,2024-11-05,1825.85,0.00,Data Analytics Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003822,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-10-17,187023.64,0.00,"Staff Time, Overhead, Travel, Text messages, Organizing & Outreach, Research",004,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004061,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-10-17,77818.60,0.00,Grassroots Organizing & Outreach,004,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003810,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-10-21,500.00,0.00,Digital Advertising,004,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003928,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-10-30,499.94,0.00,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003956,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-11-21,383209.90,0.00,"Staff Time, Overhead, Travel, Text messages, Organizing & Outreach",001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004062,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-11-21,54991.70,0.00,Grassroots Organizing & Outreach,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004063,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-11-21,1445.13,0.00,Text Messages,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004064,,,ORG,Everytown For Gun Safety Action Fund Inc,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-11-21,1268.61,0.00,Text Messages,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003947,,,ORG,Geller & Company,,,,,,909 3Rd Ave,Fl 16,New York,NY,100224797,,,2024-11-12,34858.80,0.00,Financial & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004059,,,PAC,House Majority PAC,,,,,,1032 15Th St NW,,Washington,DC,200051502,,,2024-10-22,4323.00,0.00,In-Kind Received - Television Advertising Production,004,C00495028,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004060,,,PAC,House Majority PAC,,,,,,1032 15Th St NW,,Washington,DC,200051502,,,2024-10-22,3746.13,0.00,In-Kind Received - Television Advertising Production,004,C00495028,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003807,,,ORG,Hubdialer LLC,,,,,,4380 S Syracuse St,Ste 200,Denver,CO,802372624,,,2024-10-21,15821.40,0.00,Pre-Payment of Phone Minutes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500004056,,,ORG,Hubdialer LLC,,,,,,4380 S Syracuse St,Ste 200,Denver,CO,802372624,,,2024-11-25,-1123.87,0.00,"Phone Minutes: Paid 9/5/2024, See Schedule E",004,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003935,,,ORG,IB5K LLC,,,,,,203 S H St,,Livingston,MT,590473129,,,2024-11-04,8400.00,0.00,Software Rental,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003942,,,ORG,JBW Consulting LLC,,,,,,11 Cypress Dr,,Woodbury,NY,117971501,,,2024-11-07,95.00,0.00,Fundraising Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003943,,,ORG,Kellmanson II LLC,,,,,,154 12Th St,,Seal Beach,CA,907406429,,,2024-11-07,1759.00,0.00,Project Management,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003917,,,ORG,Lisa Presta,,,,,,163 Forest Side Ave,,San Francisco,CA,941271315,,,2024-10-25,320.00,0.00,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003948,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-11-12,675.00,0.00,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003823,,,ORG,NGP Van Inc.,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-10-21,2811.04,0.00,Software Rental,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003918,,,ORG,NGP Van Inc.,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-10-25,435.50,0.00,Software Rental,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003936,,,ORG,NGP Van Inc.,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-11-04,2177.50,0.00,Software Rental,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003944,,,ORG,NGP Van Inc.,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-11-07,2811.04,0.00,Software Rental,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003954,,,ORG,Schoen Survey Reseach LLC,,,,,,350 S Collier Blvd,Unit 308,Marco Island,FL,341454919,,,2024-11-19,115000.00,0.00,Polling,005,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003949,,,ORG,Tsuriel Design LLC,,,,,,658 Montgomery St,Apt 1F,Brooklyn,NY,112253170,,,2024-11-14,3000.00,0.00,Media Production: Not Disseminated,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003950,,,ORG,Venable LLP,,,,,,750 E Pratt St,Ste 900,Baltimore,MD,212023157,,,2024-11-14,52031.50,0.00,Legal Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003824,,,ORG,"Wide Eye Creative, LLC",,,,,,7002 Poplar Ave,,Takoma Park,MD,209124676,,,2024-10-21,4500.00,0.00,Website development,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003951,,,ORG,"Wide Eye Creative, LLC",,,,,,7002 Poplar Ave,,Takoma Park,MD,209124676,,,2024-11-14,2500.00,0.00,Website development,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003923,,,ORG,"Winning Connections, Inc.",,,,,,317 Pennsylvania Ave SE,Fl 2,Washington,DC,200031148,,,2024-10-28,2971.67,0.00,Non-IE - Calling and texting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003932,,,ORG,"Winning Connections, Inc.",,,,,,317 Pennsylvania Ave SE,Fl 2,Washington,DC,200031148,,,2024-10-31,7125.12,0.00,Non-IE - Calling and texting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00688655,500003955,,,ORG,"Winning Connections, Inc.",,,,,,317 Pennsylvania Ave SE,Fl 2,Washington,DC,200031148,,,2024-11-19,40902.94,0.00,Non-IE - Calling and texting,001,,,,,,,,,,,,,,,,,,,
