form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00489799,500687497,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-09-18,0.98,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500687498,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-09-22,0.78,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500687499,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-09-23,1.91,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500687500,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-09-25,0.45,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500687501,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-09-26,25.20,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500687502,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-09-28,0.73,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683963,,,ORG,"APISource, Inc.",,,,,,4471 Nicole Dr,,Lanham,MD,207064352,,,2024-09-25,6340.00,0.00,Non-Candidate Specific Swag,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683952,,,ORG,Bank of America,,,,,,PO Box 27025,,Richmond,VA,232617025,,,2024-09-03,313.87,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683968,,,ORG,ChangeSprout Inc.,,,,,,PO Box 1194,,Hudson,NY,125340308,,,2024-09-30,1985.88,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683961,,,ORG,"Chesapeake Systems International, LLC",,,,,,801 W 33rd St,,Baltimore,MD,212112708,,,2024-09-18,1820.00,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683970,,,ORG,Chong + Koster,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,,,2024-09-10,300420.12,0.00,Advance Payment for Production and Dissemination of Digital Ads,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683953,,,IND,,Elliot,Kendra,,,,452 Park Pl,,Brooklyn,NY,112384648,,,2024-09-04,2400.00,0.00,Non-Candidate Specific Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,5653243I,5653243,SA11C,PAC,FF PAC,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-09-25,5250.00,0.00,Digital Ad Testing,,C00669259,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00489799,500683954,,,ORG,Moore Response Services Inc,,,,,,100 Jamison Ct,,Hagerstown,MD,217405185,,,2024-09-07,1116.25,0.00,Mail Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683962,,,ORG,"NGP VAN, Inc.",,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,,,2024-09-24,7462.50,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683951,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2024-09-03,344.64,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683993,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-03,-13.65,0.00,"Draw Down Against Advance for List Rental, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683994,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-06,-7200.00,0.00,"Draw Down Against Advance for List Rental, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683995,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-09,-9308.87,0.00,"Draw Down Against Advance for Staff Time for Voter Communications, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683996,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-16,-6200.00,0.00,"Draw Down Against Advance for List Rental, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500687506,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-18,-513.30,0.00,"Draw Down Against Advance for Staff Time, See Sched. E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683982,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-20,-533.85,0.00,"Draw Down Against Advance for In-Kinds, See Line 23",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683999,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-21,-919.98,0.00,"Draw Down Against Advance for Non-Federal Staff Time for Voter Communications, See Line 29",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683997,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-23,-13749.49,0.00,"Draw Down Against Advance for Staff Time for Voter Communications, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683976,,,ORG,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,,,2024-09-30,-15846.21,0.00,"Draw Down Against Advance for In-Kinds, See Line 23",,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683967,,,IND,,Rosenblum,Andrew,,,,409 48th St,,Oakland,CA,946092126,,,2024-09-27,653.40,0.00,Editorial Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683960,,,ORG,RWT Production LLC,,,,,,8932 Orange Hunt Ln,,Annandale,VA,220034125,,,2024-09-18,75.36,0.00,Non-Candidate Specific Mail Piece Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683958,,,IND,,Stephens,Marcus,,,,215 Randolph Pl NE,Unit 1,Washington,DC,200022138,,,2024-09-12,115.00,0.00,Non-Candidate Specific Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683965,,,IND,,Stephens,Marcus,,,,215 Randolph Pl NE,Unit 1,Washington,DC,200022138,,,2024-09-27,1265.00,0.00,Non-Candidate Specific Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683959,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-09-17,54000.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683973,,,ORG,Wavelength Strategy LLC,,,,,,2607 Monroe St NW,,Washington,DC,20018,,,2024-09-23,44750.00,0.00,Advance Payment for Production of Digital Ads,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500683974,,,ORG,Wavelength Strategy LLC,,,,,,2607 Monroe St NW,,Washington,DC,20018,,,2024-09-24,125000.00,0.00,Advance Payment for Production and Dissemination of IE Digital Ads,,,,,,,,,,,,,,,,,,,,
