form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00420497,SB29.6766,,,PAC,Friends of Juanita Brent,,,,,,16804 Glendale Ave,,Cleveland,OH,44128,,,2024-10-25,250.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6732,,,CCM,Friends of Nickie J. Antonio,,,,,,1305 Belle Ave,,Lakewood,OH,44107,,,2024-10-18,500.00,,Contribution,011,,,,,,,,,,OH,,,,,,,,,
SB29,C00420497,SB29.6764,,,PAC,Friends of Susan Manchester,,,,,,29566 State Route 385,,Lakeview,OH,43331,,,2024-10-18,350.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6739,,,CCM,Ingram for the People,,,,,,6571 Edwood Ave,,Cincinnati,OH,45224,,,2024-10-22,350.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6761,,,PAC,Jones for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-10-21,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6737,,,CCM,Kent Smith Committee,,,,,,801 E 232nd St,,Euclid,OH,44123,,,2024-10-18,350.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6762,,,CCM,Klopfenstein for Ohio,,,,,,2693 Road 87,,Haviland,OH,45851,,,2024-10-25,350.00,,Contribution,011,,,,,,,,,,OH,,,,,,,,,
SB29,C00420497,SB29.6723,,,CCM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-10-21,3500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6765,,,CCM,McClain for Ohio,,,,,,469 North Fifth Street,,Upper Sandusky,OH,43351,,,2024-10-25,350.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6767,,,CCM,Peterson for Good Government,,,,,,5564 Grassy Branch Road,,Sabina,OH,45169,,,2024-10-18,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6752,,,CCM,Romanchuk for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2024-10-18,350.00,,,011,,,,,,,,,,OH,,,,,,,,,
SB29,C00420497,SB29.6758,,,CCM,Sharon Ray for Representative,,,,,,283 Statford Ave,,Wadsworth,OH,44281,,,2024-10-18,350.00,,Contribution,011,,,,,,,,,,OH,,,,,,,,,
SB29,C00420497,SB29.6731,,,CCM,THERESA GAVARONE FOR CONGRESS,,,,,,4679 WINTERSET DRIVE,,COLUMBUS,OH,43220,,,2024-11-05,1500.00,,Contribution,011,C00795765,,,,,,,,H,OH,09,,,,,,,,
SB29,C00420497,SB29.6741,,,CCM,Tim Schaffer for Ohio Senate,,,,,,1173 Stone Run Court,,Lancaster,OH,43130,,,2024-10-21,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00420497,SB29.6745,,,CCM,Wilkin for Ohio,,,,,,PO Box 384,,Hillsboro,OH,45133,,,2024-10-21,350.00,,Contribution,011,,,,,,,,,,OH,,,,,,,,,
