form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00386029,EB104057,,,PAC,Rex Richardson for Mayor 2022 Officeholder Account,,,,,,"249 E. Ocean Blvd., #670",,Long Beach,CA,90802,,,2024-05-24,250.00,,,011,,Rex Richardson for Mayor 2022 Officeholder Account,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104064,,,PAC,Do Good,,,,,,Post Office Box 12883,,Miami,FL,33101,,,2024-05-28,5000.00,,,011,,Do Good,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104062,,,PAC,Florida Engineers Political Action Committee,,,,,,125 S. Gadsden Street,,Tallahassee,FL,32302,,,2024-05-28,5000.00,,,011,,Florida Engineers Political Action Committee,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104065,,,PAC,Friends of Ed Hooper,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2024-05-28,3500.00,,,011,,Friends of Ed Hooper,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104063,,,PAC,Friends of Karen Gonzalez Pittman,,,,,,610 South Blvd,,Tampa,FL,33606,,,2024-05-28,2500.00,,,011,,Friends of Karen Gonzalez Pittman,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104066,,,PAC,Friends of Kim Ward,,,,,,P.O. Box 83,,Harrisburg,PA,17108,,,2024-05-28,3000.00,,,011,,Friends of Kim Ward,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104058,,,PAC,FTBA Transportation PAC,,,,,,1007 DeSoto Park Drive,,Tallahassee,FL,32301,,,2024-05-28,7500.00,,,011,,FTBA Transportation PAC,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104061,,,PAC,Rene Garcia Campaign,,,,,,"2600 South Douglas Road, Suite 900",,Coral Gables,FL,33134,,,2024-05-28,1000.00,,,011,,Rene Garcia Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104060,,,PAC,Tom Ramsey Campaign,,,,,,PO Box 75190,,Houston,TX,77234,,,2024-05-28,10000.00,,,011,,Tom Ramsey Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104059,,,PAC,Tony for Wisconsin,,,,,,PO Box 1879,,Madison,WI,53701,,,2024-05-28,10000.00,,,011,,Tony for Wisconsin,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104069,,,PAC,Election Fund of Craig J. Coughlin,,,,,,3 Eli Rd,,Colonia,NJ,07067,,,2024-05-29,1000.00,,,011,,Election Fund of Craig J. Coughlin,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB104068,,,PAC,Friends of Kim Berfield,,,,,,610 South Blvd,,Tampa,FL,33606,,,2024-05-29,2500.00,,,011,,Friends of Kim Berfield,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,XB14,,,PAC,Friends of Claudia Balducci,,,,,,P.O. Box 50333,,Bellevue,WA,98015,,,2024-05-30,403.26,,Fundraising Event Expenses,011,,Friends of Claudia Balducci,,Committee,Non-Federal,,,,,,,HNTB Corporation,715 Kirk Drive,,Kansas City,MO,64105,X,
SB29,C00386029,EB105668,,,ORG,HNTB Corporation,,,,,,715 Kirk Drive,,Kansas City,MO,64105,,,2024-05-31,3918.37,,In-Kind contribution for Fundraising Event Expenses,011,,,,,,,,,,,,,,,,,,,
SB29,C00386029,EB104071,,,ORG,HNTB Corporation,,,,,,715 Kirk Drive,,Kansas City,MO,64105,,,2024-05-31,500.00,,In-Kind contribution for Fundraising Event Expenses,011,,,,,,,,,,,,,,,,,,,
SB29,C00386029,EB104072,,,ORG,HNTB Corporation,,,,,,715 Kirk Drive,,Kansas City,MO,64105,,,2024-05-31,403.26,,In-Kind contribution for Fundraising Event Expenses,011,,,,,,,,,,,,,,,,,,,
SB29,C00386029,EB105673,,,ORG,HNTB Corporation,,,,,,715 Kirk Drive,,Kansas City,MO,64105,,,2024-05-31,-500.00,,Void Check - Not Negotiated,011,,,,,,,,,,,,,,,,,,,
