form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00473918,500017146,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,G2024,,2024-10-15,251000.00,2024-10-10,507472.50,Digital Buy,004,,O,S4MI00595,Rogers,Michael,J,,,S,00,MI,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017147,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,G2024,,2024-10-15,3835.00,2024-10-15,507472.50,Digital Production,004,,O,S4MI00595,Rogers,Michael,J,,,S,00,MI,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017161,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,G2024,,2024-10-15,106.25,2024-10-15,10904564.30,Digital Media Production,004,,O,P80001571,TRUMP,DONALD,J.,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017162,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,G2024,,2024-10-15,318.75,2024-10-15,10904564.30,Digital Media Production,004,,S,P00009423,Harris,Kamala,,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017143,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-15,7741.19,2024-10-15,127738.19,TV Media Production,,,O,H4OH13153,COUGHLIN,KEVIN,,,,H,13,OH,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017148,,,ORG,The Pivot Group,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-15,276633.75,2024-10-07,830351.25,Mailhouse,004,,O,S2NV00308,BROWN,SAM,,,,S,00,NV,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017142,,,ORG,Waterfront Strategies,,,,,,PO Box 771733,,Saint Louis,MO,631771733,G2024,,2024-10-15,119997.00,2024-10-10,127738.19,TV Media Buy,004,,O,H4OH13153,COUGHLIN,KEVIN,,,,H,13,OH,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017144,,,ORG,Waterfront Strategies,,,,,,PO Box 771733,,Saint Louis,MO,631771733,G2024,,2024-10-15,179190.00,2024-10-10,186829.37,TV Media Buy,004,,O,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,07,PA,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,600017145,,,ORG,HMP,,,,,,"1032 15th St, NW",Ste 247,Washington,DC,20005,G2024,,2024-10-15,5062.00,2024-10-15,186829.37,In-kind Media Production,,,O,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,07,PA,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017164,,,ORG,McKenna Media,,,,,,3000 Chestnut Ave,Ste 101,Baltimore,MD,212112796,G2024,,2024-10-16,22192.62,2024-10-15,5421422.16,TV Production,004,,O,S4MD00483,HOGAN,LARRY,,,,S,00,MD,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017167,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-16,852.97,2024-10-15,10904564.30,TV Media Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017168,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-16,852.96,2024-10-15,10904564.30,TV Media Production,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017169,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-16,5075.00,2024-10-03,10904564.30,TV Media Production,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017170,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-16,5075.00,2024-10-03,10904564.30,TV Media Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017163,,,ORG,Waterfront Strategies,,,,,,PO Box 771733,,Saint Louis,MO,631771733,G2024,,2024-10-16,1000280.10,2024-10-11,5421422.16,TV Media Buy,004,,O,S4MD00483,HOGAN,LARRY,,,,S,00,MD,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017165,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-16,620000.00,2024-10-14,10904564.30,Digital Media Buy,004,,S,P00009423,Harris,Kamala,,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017166,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-16,620000.00,2024-10-14,10904564.30,Digital Media Buy,004,,O,P80001571,TRUMP,DONALD,J.,,,P,00,00,Robinson,Denelle,,,,2024-10-24,
SE,C00473918,500017182,,,ORG,The Pivot Group,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-17,276633.75,2024-10-10,830351.25,Mailhouse,004,,O,S2NV00308,BROWN,SAM,,,,S,00,NV,Robinson,Denelle,,,,2024-10-24,
