form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00235739,B874110,,,PTY,Republican Assembly Campaign Cmte,,,,,,P.O. Box 215,,Madison,WI,53701,O2024,Not Applicable,2024-05-30,2500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235739,B874111,,,PTY,Committee to Elect a Republican Senate,,,,,,P.O. Box 2741,,Madison,WI,53701,O2024,Not Applicable,2024-05-30,1500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235739,B874112,,,PTY,Assembly Democratic Campaign Cmte,,,,,,110 King Street,,Madison,WI,53703,O2024,Not Applicable,2024-05-30,2500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235739,B874107,,,CCM,Committee to Elect Joan Ballweg,,,,,,P.O. Box 78,,Markesan,WI,53946,G2024,,2024-05-30,500.00,,G-2024 State Senate 14 WI,011,,,,Ballweg,Joan,,,,S,WI,14,,,,,,,,
SB29,C00235739,B874108,,,CCM,Friends of Mary,,,,,,PO Box 751,,Tomahawk,WI,54487,G2024,,2024-05-30,500.00,,G-2024 State Senate 12 WI,011,,,,Felzkowski,Mary,,,,S,WI,12,,,,,,,,
SB29,C00235739,B874104,,,CCM,Kurtz for Assembly,,,,,,PO Box 23,,Wonewoc,WI,53968,G2024,,2024-05-30,500.00,,G-2024 State House 50 WI,011,,,,Kurtz,Tony,,,,H,WI,50,,,,,,,,
SB29,C00235739,B874106,,,CCM,PFAFF FOR STATE SENATE,,,,,,PO Box 684,,La Crosse,WI,54602,O2024,Election Cycle,2024-05-30,500.00,,O-2024 State Senate 32 WI,011,,,,PFAFF,BRAY,,,,S,WI,32,,,,,,,,
SB29,C00235739,B874105,,,CCM,Friends of Kelda Roys,,,,,,P.O. Box 231,,Madison,WI,53701,G2024,,2024-05-30,300.00,,G-2024 State Senate 26 WI,011,,,,Roys,Kelda,,,,S,WI,26,,,,,,,,
SB29,C00235739,B873643,,,CCM,Jim Anderson for State Senate,,,,,,5941 South Cedar,,Casper,WY,82601,P2024,,2024-05-30,500.00,,P-2024 State Senate 28 WY,011,,,,Anderson,Jim,,,,S,WY,28,,,,,,,,
SB29,C00235739,B873688,,,CCM,Friends of Jon Conrad,,,,,,PO Box 425,,Lyman,WY,82937,P2024,,2024-05-30,500.00,,P-2024 State House 19 WY,011,,,,Conrad,Jon,,,,H,WY,19,,,,,,,,
SB29,C00235739,B873927,,,CCM,Committee to Elect Ed Cooper,,,,,,P.O. Box 249,,Ten Sleep,WY,82442,P2024,,2024-05-30,500.00,,P-2024 State Senate 20 WY,011,,,,Cooper,Ed,,,,S,WY,20,,,,,,,,
SB29,C00235739,B873638,,,CCM,Barry Crago Campaign,,,,,,443 S. Lobban Ave,,Buffalo,WY,82834,P2024,,2024-05-30,1000.00,,P-2024 State Senate 22 WY,011,,,,Crago,Barry,,,,S,WY,22,,,,,,,,
SB29,C00235739,B873903,,,CCM,Committee to Elect Bill Henderson,,,,,,P.O. Box 20877,,Cheyenne,WY,82003,P2024,,2024-05-30,500.00,,P-2024 State House 41 WY,011,,,,Henderson,Bill,,,,H,WY,41,,,,,,,,
SB29,C00235739,B873637,,,CCM,Committee to Elect Tara Nethercott,,,,,,P.O. Box 20173,,Cheyenne,WY,82003,P2024,,2024-05-30,1000.00,,P-2024 State Senate 4 WY,011,,,,Nethercott,Tara,,,,S,WY,04,,,,,,,,
SB29,C00235739,B873639,,,CCM,Committee to Elect Jared Olsen,,,,,,PO Box 4333,,Cheyenne,WY,82003,P2024,,2024-05-30,500.00,,P-2024 State Senate 8 WY,011,,,,Olsen,Jared,,,,S,WY,08,,,,,,,,
SB29,C00235739,B873636,,,CCM,Zwonitzer for House,,,,,,P.O. Box 207,,Cheyenne,WY,82003,P2024,,2024-05-30,1000.00,,P-2024 State House 43 WY,011,,,,Zwonitzer,Dan,,,,H,WY,43,,,,,,,,
