form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00872317,SB29.4319,,,ORG,Aniceto General Services and Consulting LLC,,,,,,"1019 McClure St, Apt 01",,Munhall,PA,15120,,,2024-09-05,339.97,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4320,,,ORG,Aniceto General Services and Consulting LLC,,,,,,"1019 McClure St, Apt 01",,Munhall,PA,15120,,,2024-09-05,750.00,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4326,,,IND,,Bellissimo,Aly,,,,74 Woodland Road,,Miller Place,NY,11764,,,2024-09-05,2910.00,,Graphic Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4322,,,ORG,Ben DeLa Creme LLC,,,,,,203 N. Avenue 54,,Los Angeles,CA,90042,,,2024-09-05,1358.70,,Reimbursements - see below if itemized - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4295,,,IND,,Carr,Kristine,,,,1630 E. Appleton Street,,Long Beach,CA,90802,,,2024-08-22,300.00,,Content Shoot - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4358,,,ORG,Clarke & Sampson,,,,,,228 S. Washington Street,Suite 200,Alexandria,VA,22314,,,2024-08-16,2718.43,,Commercial Insurance - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4241,,,ORG,Commando,,,,,,"1204 N Formosa Ave, Unit A",,West Hollywood,CA,90046,,,2024-07-31,5000.00,,Social Media Management - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4288,,,ORG,Commando,,,,,,"1204 N Formosa Ave, Unit A",,West Hollywood,CA,90046,,,2024-08-20,5000.00,,Social Media Management - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4225,,,ORG,Democracy Works,,,,,,20 Jay St Ste 410,,Brooklyn,NY,11201,,,2024-07-03,375.00,,GOTV Registration - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4249,,,ORG,Democracy Works,,,,,,20 Jay St Ste 410,,Brooklyn,NY,11201,,,2024-08-06,375.00,,GOTV Registration - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4266,,,ORG,Democracy Works,,,,,,20 Jay St Ste 410,,Brooklyn,NY,11201,,,2024-08-09,375.00,,GOTV Registration - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4267,,,ORG,Democracy Works,,,,,,20 Jay St Ste 410,,Brooklyn,NY,11201,,,2024-08-09,375.00,,GOTV Registration - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4232,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-07-18,3120.00,,Social Media Content Editing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4258,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-08-06,1620.00,,Social Media Content Editing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4278,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-08-14,742.96,,Event Travel - see below if Itemized - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4300,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-08-26,1250.00,,Content Shoot - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4316,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-09-03,2898.13,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4331,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-09-11,1980.00,,Content Editing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4353,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-09-27,650.00,,Content Shoot - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4354,,,IND,,Dunn,Griffin,,,,1250 4th Ave,,Los Angeles,CA,90019,,,2024-09-27,2940.00,,Content Editing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4227,,,IND,,Eidel,James,,,,1019 McClure Street,,Munhall,PA,15120,,,2024-07-03,404.00,,Fundraising Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4228,,,IND,,Eidel,James,,,,1019 McClure Street,,Munhall,PA,15120,,,2024-07-10,456.95,,Content Shoot Travel - see below if itemized - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4233,,,IND,,Eidel,James,,,,1019 McClure Street,,Munhall,PA,15120,,,2024-07-19,591.53,,Content Shoot Car Rental  - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4317,,,IND,,Eidel,James,,,,1019 McClure Street,,Munhall,PA,15120,,,2024-09-17,519.99,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4308,,,IND,,Evans,William,,,,1134 W. Granville Ave,,Chicago,IL,60660,,,2024-08-28,500.00,,Event DJ - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.5267,,,IND,,Felix,Julian,,,,1523 E 96 Street,,Los Angeles,CA,90002,,,2024-09-26,250.00,,Event Audio and Visuals Support -Non-Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4293,,,ORG,Framer.com,,,,,,Rozengracht 207,1016 LZ,Amsterdam,,,,,2024-08-21,90.00,,Website Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4342,,,ORG,Framer.com,,,,,,Rozengracht 207,1016 LZ,Amsterdam,,,,,2024-09-23,90.00,,Website Design - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4280,,,ORG,Graph X Printing - Pittsburgh,,,,,,323 Stanton Ave,,Millvale,PA,15209,,,2024-08-15,240.75,,Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4287,,,IND,,Gunst,Shay,Eberle,,,3732 Cardiff Ave.,,Los Angeles,CA,90034,,,2024-08-19,500.00,,Cameraperson - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4260,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-08-06,3220.10,,Production Coordination - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4291,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-08-20,4194.55,,Production Coordination - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4330,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-09-09,6770.12,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4334,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-09-16,900.00,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4337,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-09-20,196.45,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4343,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-09-23,3000.00,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4349,,,IND,,Gustin,Amalia,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-09-26,1693.95,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4269,,,ORG,Hotel.com,,,,,,5400 LBJ Freeway Suite 500,,Dallas,TX,75240,,,2024-08-09,1171.54,,Lodging - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4285,,,IND,,Hunsaker,Aurora,,,,922 N Croft Ave,,West Hollywood,CA,90069,,,2024-08-16,700.00,,Hair & Makeup Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4250,,,ORG,Imagination + Muscle Productions,,,,,,589 Driggs Avenue,,Brooklyn,NY,11211,,,2024-08-06,7791.05,,Directing and Producing  - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4252,,,ORG,Jack Thomas Photography,,,,,,1712 N Buena Vista St,,Burbank,CA,91505,,,2024-08-06,500.00,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4254,,,ORG,Jelly Productions,,,,,,6043 Hillandale Dr,,Los Angeles,CA,90042,,,2024-08-06,5000.00,,Photography Shoot Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4276,,,ORG,Jelly Productions,,,,,,6043 Hillandale Dr,,Los Angeles,CA,90042,,,2024-08-14,1499.76,,Photography Shoot Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4329,,,ORG,Jelly Productions,,,,,,6043 Hillandale Dr,,Los Angeles,CA,90042,,,2024-09-09,3967.20,,Event Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4256,,,ORG,Junction Lads Production,,,,,,"700 S San Fernando Blvd, 104",,Burbank,CA,91502,,,2024-08-06,2295.00,,Stage Lighting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4226,,,ORG,Katz Compliance,,,,,,1900 L St NW,,Washington,DC,20036,,,2024-07-03,1200.00,,Compliance Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4242,,,ORG,Katz Compliance,,,,,,1900 L St NW,,Washington,DC,20036,,,2024-07-31,1200.00,,Compliance Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4257,,,ORG,Katz Compliance,,,,,,1900 L St NW,,Washington,DC,20036,,,2024-08-06,1200.00,,Compliance Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4335,,,ORG,Katz Compliance,,,,,,1900 L St NW,,Washington,DC,20036,,,2024-09-18,1200.00,,Compliance Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4261,,,IND,,Laffe,Davide,,,,326 S Noramandie Ave,#203,Los Angeles,CA,90020,,,2024-08-06,500.00,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4327,,,IND,,Laffe,Davide,,,,326 S Noramandie Ave,#203,Los Angeles,CA,90020,,,2024-09-05,100.00,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4338,,,IND,,Laffe,Davide,,,,326 S Noramandie Ave,#203,Los Angeles,CA,90020,,,2024-09-20,400.00,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.5240,,,ORG,Las Fotos Project,,,,,,P. O. Box 741265,,Los Angeles,CA,900741265,,,2024-09-24,600.00,,Photography - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4271,,,ORG,Luchima Productions,,,,,,1809 Oakwood Ave Apt 1,,Glendale,CA,91208,,,2024-08-09,500.00,,Script Writing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4277,,,ORG,Minuteman Press -  Chicago,,,,,,1249 N Clybourn Ave,,Chicago,IL,60610,,,2024-08-14,545.90,,Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4230,,,ORG,Minuteman Press - Los Angeles,,,,,,2818 S Robertson Blvd,,Los Angeles,CA,90034,,,2024-07-18,416.65,,Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4351,,,IND,,Modest,Ahmad,,,,1818 N. Alvarado St.,,Los Angeles,CA,90026,,,2024-09-26,275.13,,Event Speaker - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4292,,,IND,,Padilla,Margot,,,,1228 S. Highland Ave.,,Los Angeles,CA,90019,,,2024-08-20,800.00,,Sound Mixing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4314,,,ORG,Philadelphia Insurance Companies,,,,,,PO Box 70251,,Philadelphia,PA,19176,,,2024-09-03,301.00,,Insurance - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4345,,,IND,,Preston,Ashlee,,,,9171 Wilshire Blvd.,,Beverly Hills,CA,90210,,,2024-09-23,300.00,,Event Speaker - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4340,,,IND,,Rivera,Juan,,,,6151 Fountain Ave,,Los Angeles,CA,90028,,,2024-09-20,500.00,,Makeup Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4290,,,ORG,S9 Strategies,,,,,,2501 Chatham Rd,,Springfield,IL,62704,,,2024-08-20,3580.00,,Strategy and Technology Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4305,,,ORG,S9 Strategies,,,,,,2501 Chatham Rd,,Springfield,IL,62704,,,2024-08-28,128.88,,Reimbursements - see below if itemized - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4352,,,ORG,S9 Strategies,,,,,,2501 Chatham Rd,,Springfield,IL,62704,,,2024-09-27,1660.00,,Strategy and Technology Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4244,,,ORG,"Sandler, Reiff, Lamb, and Birkenstsock, PC",,,,,,1090 Vermont Ave NW,,Washington,DC,20005,,,2024-07-31,670.50,,Legal Services  - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4348,,,ORG,"Sandler, Reiff, Lamb, and Birkenstsock, PC",,,,,,1090 Vermont Ave NW,,Washington,DC,20005,,,2024-09-26,223.50,,Legal Services  - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4281,,,IND,,Sevilla,Aris,,,,416 3/4 E Ave 28,,Los Angeles,CA,90031,,,2024-08-15,1131.36,,Props - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4301,,,IND,,Shaffi,Kasum,,,,"Flat 65, George Lansbury House",Curzon Cresent,London,,,,,2024-08-27,1671.09,,Photography Editing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4239,,,ORG,Slack,,,,,,415 Mission Street,,San Francisco,CA,94105,,,2024-07-29,150.26,,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4306,,,ORG,Slack,,,,,,415 Mission Street,,San Francisco,CA,94105,,,2024-08-28,90.36,,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4355,,,ORG,Slack,,,,,,415 Mission Street,,San Francisco,CA,94105,,,2024-09-30,87.36,,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4357,,,IND,,Spann,Chavis,,,,202 Hollis Street,,Bono,AR,72416,,,2024-09-30,284.86,,Event Speaker - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4324,,,ORG,"Stages Music Hall, Inc. dba Metro",,,,,,3730 N Clark St,,Chicago,IL,60613,,,2024-09-05,4000.00,,Venue Rental Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4297,,,IND,,Stoole,Lucy,,,,3535 W Wrightwood Ave,,Chicago,IL,60647,,,2024-08-23,1500.00,,Show Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4333,,,ORG,"Valkyrie Law Group, P.C.",,,,,,"800 Roosevelt Rd, Bldg B",,Glen Ellyn,IL,60137,,,2024-09-12,500.00,,Legal Services  - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.5248,,,ORG,Willam Inc.,,,,,,8235 Santa Moniva Blvd,,West Hollywood,CA,90046,,,2024-09-11,600.00,,Event Appearance Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4283,,,IND,,Wright,Marquis,,,,176 South Virgil Ave,,Los Angeles,CA,90004,,,2024-08-15,500.00,,Script Writing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00872317,SB29.4336,,,IND,,Wright,Marquis,,,,176 South Virgil Ave,,Los Angeles,CA,90004,,,2024-09-18,300.00,,Script Writing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
