form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00011114,500027380,,,CCM,Friends of Raja for Congress,,,,,,P.O. Box 681202,,Schaumburg,IL,601681202,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00575092,,,Krishnamoorthi,S.,RAJA,Rep.,,H,IL,08,,,,,,,,
SB23,C00011114,500027402,,,CCM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,880464612,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00789404,,,VASQUEZ,GABRIEL,,Rep.,,H,NM,02,,,,,,,,
SB23,C00011114,500027355,,,CCM,Garamendi for Congress,,,,,,P.O. Box 2978,,Fairfield,CA,945330978,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00462697,,,Garamendi,John,,Rep.,,H,CA,08,,,,,,,,
SB23,C00011114,500027370,,,CCM,HIMES FOR CONGRESS,,,,,,"857 Post Road, #312",,Fairfield,CT,068246041,C2024,Convention,2023-09-20,2500.00,0.00,Contribution,011,C00434191,,,Himes,Jim,,Rep.,,H,CT,04,,,,,,,,
SB23,C00011114,500027393,,,CCM,Ilhan for Congress,,,,,,P.O. Box 33079,,Washington,DC,200330079,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00680934,,,OMAR,ILHAN,,Rep.,,H,MN,05,,,,,,,,
SB23,C00011114,500027388,,,CCM,JAMIE RASKIN FOR CONGRESS,,,,,,P.O. Box 5418,,Takoma Park,MD,209135418,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00575126,,,Raskin,Jamie,,Rep.,,H,MD,08,,,,,,,,
SB23,C00011114,500027372,,,CCM,JARED MOSKOWITZ FOR CONGRESS,,,,,,P.O. Box 8784,,Coral Springs,FL,330758784,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00807628,,,Moskowitz,Jared,,Rep.,,H,FL,23,,,,,,,,
SB23,C00011114,500027415,,,CCM,JASMINE FOR US,,,,,,P.O. Box 227235,,Dallas,TX,752227235,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00795450,,,CROCKETT,JASMINE,,Rep.,,H,TX,30,,,,,,,,
SB23,C00011114,500027362,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,900175864,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00629659,,,Gomez,Jimmy,,Rep.,,H,CA,34,,,,,,,,
SB23,C00011114,500027357,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,P.O. Box 103,,Carmel Valley,CA,939240103,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00592154,,,Panetta,Jimmy,,Rep.,,H,CA,19,,,,,,,,
SB23,C00011114,500027378,,,CCM,JONATHAN JACKSON FOR CONGRESS,,,,,,P.O. Box 15333,,Chicago,IL,606155143,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00802603,,,JACKSON,JONATHAN,,Rep.,,H,IL,01,,,,,,,,
SB23,C00011114,500027360,,,CCM,JUDY CHU FOR CONGRESS,,,,,,"16633 Ventura Blvd., #1008",,Encino,CA,914361856,P2024,,2023-09-27,2500.00,0.00,Contribution,011,C00458125,,,Chu,Judy,,Rep.,,H,CA,28,,,,,,,,
SB23,C00011114,500027359,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,P.O. Box 2018,,Thousand Oaks,CA,913582018,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00513077,,,Brownley,Julia,,Rep.,,H,CA,26,,,,,,,,
SB23,C00011114,500027419,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,223146233,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00495358,,,Kaine,TIMOTHY,MICHAEL,Sen.,,S,VA,00,,,,,,,,
SB23,C00011114,500027369,,,CCM,LARSON FOR CONGRESS,,,,,,P.O. Box 261172,,Hartford,CT,061261172,C2024,Convention,2023-09-29,2500.00,0.00,Contribution,011,C00330142,,,Larson,John,,Rep.,,H,CT,01,,,,,,,,
SB23,C00011114,500027382,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,"13400 S. Route 59, Suite 116, Box",,Plainfield,IL,605855830,G2024,,2023-09-20,2500.00,0.00,Contribution,011,C00652719,,,Underwood,Lauren,,Rep.,,H,IL,14,,,,,,,,
SB23,C00011114,500027385,,,CCM,Lori Trahan for Congress Committee,,,,,,P.O. Box 1161,,Lowell,MA,018531161,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00655647,,,TRAHAN,LORI,,Rep.,,H,MA,03,,,,,,,,
SB23,C00011114,500027367,,,CCM,LOU CORREA FOR CONGRESS,,,,,,"3230 Arena Blvd., Suite 245-416",,Sacramento,CA,958343004,P2024,,2023-09-20,5000.00,0.00,Contribution,011,C00578302,,,Correa,LOU,,Rep.,,H,CA,46,,,,,,,,
SB23,C00011114,500027416,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,P.O. Box 50084,,Fort Worth,TX,761050084,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00506832,,,Veasey,Marc,MR.,Rep.,,H,TX,33,,,,,,,,
SB23,C00011114,500027425,,,CCM,MARIE FOR CONGRESS,,,,,,P.O. Box 1164,,Washougal,WA,986710926,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00806174,,,PEREZ,MARIE GLUESENKAMP,,Rep.,,H,WA,03,,,,,,,,
SB23,C00011114,500027356,,,CCM,Mark DeSaulnier for Congress,,,,,,"600 Pennsylvania Ave., SE, Unit 15",,Washington,DC,200037508,P2024,,2023-09-29,2500.00,0.00,Contribution,011,C00554709,,,DeSaulnier,Mark,,Rep.,,H,CA,11,,,,,,,,
SB23,C00011114,500027363,,,CCM,MARK TAKANO FOR CONGRESS,,,,,,P.O. Box 5214,,Riverside,CA,925175214,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00498667,,,Takano,Mark,,Rep.,,H,CA,39,,,,,,,,
SB23,C00011114,500027352,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,"810 N Street, Suite 301",,Anchorage,AK,995013271,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00812388,,,Peltola,Mary,,Rep.,,H,AK,01,,,,,,,,
SB23,C00011114,500027420,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,P.O. Box 818,,Richmond,VA,232180818,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00829812,,,MCCLELLAN,JENNIFER,,Rep.,,H,VA,04,,,,,,,,
SB23,C00011114,500027401,,,CCM,MELANIE FOR NEW MEXICO,,,,,,P.O. Box 51493,,Albuquerque,NM,871811493,P2024,,2023-09-20,5000.00,0.00,Contribution,011,C00765099,,,STANSBURY,MELANIE,,Rep.,,H,NM,01,,,,,,,,
SB23,C00011114,500027354,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5445 Madison Avenue,,Sacramento,CA,958413111,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00326363,,,Thompson,MIKE,,Rep.,,H,CA,04,,,,,,,,
SB23,C00011114,500027386,,,CCM,MOULTON FOR CONGRESS,,,,,,P.O. Box 2013,,Salem,MA,019706213,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00547240,,,Moulton,Seth,,Rep.,,H,MA,06,,,,,,,,
SB23,C00011114,500027408,,,CCM,NADLER FOR CONGRESS,,,,,,"200 W. 79th Street, #8N",,New York,NY,100246215,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00290825,,,Nadler,Jerry,,Rep.,,H,NY,12,,,,,,,,
SB23,C00011114,500027374,,,CCM,"NIKEMA FOR CONGRESS, INC",,,,,,P.O. Box 311913,,Atlanta,GA,311311913,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00752584,,,WILLIAMS,NIKEMA,NATASSHA,Rep.,,H,GA,05,,,,,,,,
SB23,C00011114,500027488,,,CCM,NIKKI FOR CONGRESS,,,,,,P.O. Box 5171,,Springfield,IL,627055171,G2024,,2023-09-27,2500.00,0.00,Contribution,011,C00787812,,,BUDZINSKI,NIKKI,,Rep.,,H,IL,13,,,,,,,,
SB23,C00011114,500027400,,,CCM,PALLONE FOR CONGRESS,,,,,,P.O. Box 3176,,Long Branch,NJ,077403176,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00226928,,,"Pallone, Jr.",FRANK,,Rep.,,H,NJ,06,,,,,,,,
SB23,C00011114,500027391,,,CCM,RASHIDA TLAIB FOR CONGRESS,,,,,,P.O. Box 32777,,Detroit,MI,482320777,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00668608,,,TLAIB,RASHIDA,,Rep.,,H,MI,12,,,,,,,,
SB23,C00011114,500027364,,,CCM,ROBERT GARCIA FOR CONGRESS,,,,,,"65 Pine Avenue, #348",,Long Beach,CA,908024718,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00797795,,,GARCIA,ROBERT,,Rep.,,H,CA,42,,,,,,,,
SB23,C00011114,500027373,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,P.O. Box 909,,Columbus,GA,319020909,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00266940,,,"Bishop, Jr.",SANFORD,,Rep.,,H,GA,02,,,,,,,,
SB23,C00011114,500027381,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,P.O. Box 5130,,Evanston,IL,602045130,G2024,,2023-09-20,2500.00,0.00,Contribution,011,C00327023,,,Schakowsky,Jan,,Rep.,,H,IL,09,,,,,,,,
SB23,C00011114,500027389,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00711317,,,SCHOLTEN,HILLARY,,Rep.,,H,MI,03,,,,,,,,
SB23,C00011114,500027387,,,CCM,STEPHEN LYNCH FOR CONGRESS,,,,,,169 West 8th Street,,South Boston,MA,021272806,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00366948,,,Lynch,Stephen,,Rep.,,H,MA,08,,,,,,,,
SB23,C00011114,500027427,,,CCM,STRICKLAND FOR WASHINGTON,,,,,,"1625 E. 72nd Street, Suite 700-139",,Tacoma,WA,984045455,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00732826,,,STRICKLAND,MARILYN,,Rep.,,H,WA,10,,,,,,,,
SB23,C00011114,500027481,,,CCM,SUMMER LEE FOR CONGRESS,,,,,,P.O. Box 15320,,Washington,DC,200030320,P2024,,2023-09-27,2500.00,0.00,Contribution,011,C00791780,,,LEE,SUMMER,,Rep.,,H,PA,12,,,,,,,,
SB23,C00011114,500027404,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,"5130 S. Fort Apache Road, Suite 21",,Las Vegas,NV,891481719,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00655613,,,Lee,Susie,,Rep.,,H,NV,03,,,,,,,,
SB23,C00011114,500027486,,,CCM,Tammy Baldwin for Senate,,,,,,P.O. Box 696,,Madison,WI,537010696,P2024,,2023-09-27,2500.00,0.00,Contribution,011,C00326801,,,Baldwin,Tammy,,Sen.,,S,WI,00,,,,,,,,
SB23,C00011114,500027403,,,CCM,TERESA FOR ALL,,,,,,P.O. Box 2675,,Santa Fe,NM,875042675,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00704049,,,Leger Fernandez,TERESA,,Rep.,,H,NM,03,,,,,,,,
SB23,C00011114,500027361,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,"122 C Street, NW, Suite 360",,Washington,DC,200012149,P2024,,2023-09-27,2500.00,0.00,Contribution,011,C00498873,,,Cardenas,Tony,,Rep.,,H,CA,29,,,,,,,,
SB23,C00011114,500027409,,,CCM,TORRES FOR CONGRESS,,,,,,P.O. Box 580303,,Bronx,NY,104580714,P2024,,2023-09-27,2500.00,0.00,Contribution,011,C00699744,,,TORRES,RITCHIE,JOHN,Rep.,,H,NY,15,,,,,,,,
SB23,C00011114,500027384,,,CCM,TROY CARTER FOR CONGRESS,,,,,,P.O. Box 50730,,New Orleans,LA,701500730,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00763649,,,CARTER,TROY,SR.,Rep.,Sr.,H,LA,02,,,,,,,,
SB23,C00011114,500027379,,,CCM,United with Delia for Congress,,,,,,"2339 N. California Avenue, #47927",,Chicago,IL,606470360,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00796672,,,Ramirez,Delia,,Rep.,,H,IL,03,,,,,,,,
SB23,C00011114,500027412,,,CCM,Val Hoyle for Congress,,,,,,P.O. Box 657,,Springfield,OR,974770116,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00796144,,,Hoyle,Val,,Rep.,,H,OR,04,,,,,,,,
SB23,C00011114,500027417,,,CCM,Vicente Gonzalez for Congress,,,,,,P.O. Box 6270,,Brownsville,TX,785236270,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00592659,,,GONZALEZ,VICENTE,,Rep.,,H,TX,34,,,,,,,,
SB23,C00011114,500027428,,,CCM,VIRGIN ISLANDS FOR PLASKETT,,,,,,P.O. Box 1006,,Frederiksted,VI,008411006,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00528182,,,Plaskett,Stacey,,Rep.,,H,VI,00,,,,,,,,
SB23,C00011114,500027483,,,CCM,WHITEHOUSE FOR SENATE,,,,,,P.O. Box 40280,,Providence,RI,029400280,G2024,,2023-09-27,2500.00,0.00,Contribution,011,C00410803,,,Whitehouse,Sheldon,,Sen.,,S,RI,00,,,,,,,,
SB23,C00011114,500027398,,,CCM,Wiley Nickel for Congress,,,,,,"514 Daniels Street, #286",,Raleigh,NC,276051317,P2024,,2023-09-20,2500.00,0.00,Contribution,011,C00763045,,,NICKEL,WILEY,,Rep.,,H,NC,13,,,,,,,,
