form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00723189,500358044,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-12-06,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358045,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-12-06,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362894,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-12-31,6415.46,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355455,,,ORG,Charlie Palmer Steak House,,,,,,101 Constitution Ave NW,DC20001,Washington,DC,200012133,,,2023-11-13,450.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362887,,,ORG,Charlie Palmer Steak House,,,,,,101 Constitution Ave NW,DC20001,Washington,DC,200012133,,,2023-12-15,1084.52,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353931,,,ORG,Comcast Corporation,,,,,,1701 John F Kennedy Blvd,,Philadelphia,PA,191032833,,,2023-10-20,208.00,0.00,Event Staffing,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353935,,,ORG,Comcast Corporation,,,,,,1701 John F Kennedy Blvd,,Philadelphia,PA,191032833,,,2023-10-20,500.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353919,,,ORG,Corner Bakery,,,,,,529 14Th St NW,,Washington,DC,200451000,,,2023-09-21,234.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358047,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,DC20009,Washington,DC,200094464,,,2023-11-24,656.00,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345759,,,ORG,Fire & Oak Grill,,,,,,100 Chestnut Ridge Rd,,Montvale,NJ,076451803,,,2023-09-13,250.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350812,,,ORG,Fire & Oak Grill,,,,,,100 Chestnut Ridge Rd,,Montvale,NJ,076451803,,,2023-09-22,2599.25,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353927,,,ORG,Flik Cafe,,,,,,2929 Walnut St,,Philadelphia,PA,191045054,,,2023-10-26,874.80,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355462,,,ORG,"Forbes Tate Partners, LLC",,,,,,3317 S Higley Rd,Ste 114-473,Gilbert,AZ,852975466,,,2023-11-07,400.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358034,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-11-17,8163.86,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500358055,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-12-12,8735.94,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500358056,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-12-13,572.08,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500362881,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-12-15,15000.00,0.00,Research Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500362876,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-12-18,8611.64,0.00,Site Rental Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500362879,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-12-18,18000.00,0.00,Legal Consulting Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500362883,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2023-12-29,8735.94,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500358039,,,ORG,Hine Restaurants,,,,,,300 7Th St SE,,Washington,DC,200032504,,,2023-12-01,1237.50,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362889,,,ORG,Hine Restaurants,,,,,,300 7Th St SE,,Washington,DC,200032504,,,2023-12-15,1707.75,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343443,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-07-18,500.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343445,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-08-02,800.22,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345763,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-08-28,725.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345765,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-08-28,1500.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345766,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-09-11,1000.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350833,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-10-02,1240.23,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358059,,,ORG,Kimpton Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-11-21,1911.58,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358038,,,ORG,Mezeh Catering,,,,,,2409 Market St NE,,Washington,DC,200183840,,,2023-11-29,346.75,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362908,,,ORG,"NGP VAN, Inc.",,,,,,PO Box 392264,# PA15251,Pittsburgh,PA,152519264,P2023,,2023-12-14,441.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350830,,,ORG,Northwest Passage Consulting,,,,,,105 S Main St,Ste 332,Seattle,WA,981043494,,,2023-09-28,8052.75,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358042,,,ORG,Panera Bread,,,,,,7929 Lake Ballinger Way,,Edmonds,WA,980269166,,,2023-12-12,813.76,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500346461,,,ORG,Publisher's Mailing Service,,,,,,9126 E Marginal Way S,,Tukwila,WA,981084028,,,2023-09-22,3468.97,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350811,,,ORG,Root & Stem Catering,,,,,,2941 Fairview Park Dr,Ste 110B,Falls Church,VA,220424526,,,2023-09-22,1919.32,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353918,,,ORG,Root & Stem Catering,,,,,,2941 Fairview Park Dr,Ste 110B,Falls Church,VA,220424526,,,2023-09-22,2500.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350819,,,ORG,Root & Stem Catering,,,,,,2941 Fairview Park Dr,Ste 110B,Falls Church,VA,220424526,,,2023-09-25,1993.10,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350820,,,ORG,Roti Modern Mediterranean,,,,,,1275 1St St NE,,Washington,DC,200023210,,,2023-09-28,372.25,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345762,,,ORG,Seattle Convention Center,,,,,,705 Pike St,,Seattle,WA,981012310,,,2023-08-28,6120.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355463,,,ORG,Seattle Convention Center,,,,,,705 Pike St,,Seattle,WA,981012310,,,2023-11-13,2078.60,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350831,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2023-10-12,7500.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350832,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2023-10-12,7500.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358057,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2023-12-07,15000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358058,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2023-12-07,15000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358046,,,ORG,Squared Communications,,,,,,1440 G St NW,# 20005,Washington,DC,200052001,,,2023-12-06,2000.00,0.00,Political Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362866,,,ORG,Squared Communications,,,,,,1440 G St NW,# 20005,Washington,DC,200052001,,,2023-12-13,2000.00,0.00,Political Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500346460,,,ORG,Sticky Rice,,,,,,1224 H St NE,,Washington,DC,200024445,,,2023-09-19,255.49,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358041,,,ORG,Tatte Bakery,,,,,,1200 New Hampshire Ave NW,,Washington,DC,200366802,,,2023-12-08,608.80,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355464,,,ORG,The Rowan Palm Springs,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-11-20,695.46,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355465,,,ORG,The Rowan Palm Springs,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2023-11-20,8694.75,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355457,,,ORG,The Tropicale Palm Springs,,,,,,330 E Amado Rd,,Palm Springs,CA,922626437,,,2023-11-20,1620.90,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353932,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2023-10-27,2000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358052,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2023-11-22,2000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358053,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2023-12-01,18000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362867,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2023-12-13,2000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353922,,,IND,,Zarghami,Faraz,,,,363 N 76Th St,,Seattle,WA,981034613,,,2023-10-24,12000.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353923,,,IND,,Zarghami,Faraz,,,,363 N 76Th St,,Seattle,WA,981034613,,,2023-10-24,150.19,0.00,Mileage Reimbursement,,,,,,,,,,,,,,,,,,,,
