form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00470765,500323586,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,Lbby 2,New York,NY,100018400,,,2023-08-25,90.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500320037,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-16,351.56,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500320557,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2023-07-12,7647.27,0.00,Credit Card Payment - Below If Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500320553,500320557,SB21B,ORG,As Good As It Gets Catering,,,,,,1135 SW Washington St,,Portland,OR,972052313,,,2023-07-12,3563.12,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00470765,500320554,500320557,SB21B,ORG,World Forestry Center,,,,,,4033 SW Canyon Rd,,Portland,OR,972212760,,,2023-07-12,1000.00,0.00,Event Space Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00470765,500320555,500320557,SB21B,ORG,World Forestry Center,,,,,,4033 SW Canyon Rd,,Portland,OR,972212760,,,2023-07-12,2750.00,0.00,Event Space Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00470765,500320556,500320557,SB21B,ORG,Kelly Paper,,,,,,12310 Slauson Ave,,Santa Fe Springs,CA,906702629,,,2023-07-12,334.15,0.00,Printing of Campaign Materials,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00470765,500321497,,,ORG,Cardmember Services,,,,,,PO Box 790408,,Saint Louis,MO,631790408,,,2023-08-14,255.00,0.00,Credit Card Payment - Below If Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500321496,500321497,SB21B,ORG,"JD Fulwiler & Co. Insurance, Inc.",,,,,,5727 S Macadam Ave,,Portland,OR,972393765,,,2023-08-14,255.00,0.00,Event Insurance,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00470765,500320038,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-23,306.16,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500328168,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,Lbby 2,New York,NY,100018400,,,2023-09-27,30.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500322078,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-20,1.98,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500320019,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,Lbby 2,New York,NY,100018400,,,2023-07-26,60.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00470765,500320229,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-30,641.94,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
