form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00041566,17411004,,,CCM,Moran For Kansas,,,,,,PO Box 541,,Belleville,KS,66935,P2024,,2023-05-26,1000.00,0.00,,011,C00458315,Moran For Kansas,S0KS00091,Moran,Jerry,,Sen.,,S,KS,,,,,,,,,
SB23,C00041566,17415001,,,PAC,Future Forum PAC,,,,,,"c/o Molly Allen Associates, 412 Fi",Suite 100,Washington,DC,20003,,,2023-06-13,5000.00,0.00,,011,C00625988,,,,,,,,,,,,,,,,,,
SB23,C00041566,17415003,,,PAC,Republican Main Street Partnership PAC,,,,,,"410 First St, SE,",Suite 200,Washington,DC,20003,,,2023-06-13,3000.00,0.00,,011,C00165159,,,,,,,,,,,,,,,,,,
SB23,C00041566,17415004,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,P2024,,2023-06-13,1000.00,0.00,,011,C00499467,Titus For Congress,H8NV03036,Titus,Dina,,Rep.,,H,NV,01,,,,,,,,
SB23,C00041566,17415005,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215-382,Las Vegas,NV,89148,P2024,,2023-06-13,1000.00,0.00,,011,C00655613,Susie Lee For Congress,H6NV04020,Lee,Susie,,Rep.,,H,NV,03,,,,,,,,
SB23,C00041566,17415742,,,PAC,CHC BOLD PAC,,,,,,c/o The Strathdee Group,PO Box 15096,Washington,DC,20003,,,2023-06-14,5000.00,0.00,,011,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00041566,17454555,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2023-06-20,1000.00,0.00,,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,Rep.,,H,NH,01,,,,,,,,
SB23,C00041566,17456229,,,CCM,Team McHenry,,,,,,"228 South Washington Street, Ste 1",,Alexandria,VA,22314,P2024,,2023-06-22,5000.00,0.00,,011,C00544650,Team McHenry,H4NC10047,McHenry,Patrick,,Rep.,,H,NC,10,,,,,,,,
SB23,C00041566,17456230,,,CCM,Team McHenry,,,,,,"228 South Washington Street, Ste 1",,Alexandria,VA,22314,G2024,,2023-06-22,5000.00,0.00,,011,C00544650,Team McHenry,H4NC10047,McHenry,Patrick,,Rep.,,H,NC,10,,,,,,,,
SB23,C00041566,17456231,,,PAC,Innovation Political Action Committee,,,,,,"c/o Oorbeek Memmott Group, 611 Pen",SE #424,Washington,DC,20003,,,2023-06-22,5000.00,0.00,,011,C00540187,,,,,,,,,,,,,,,,,,
SB23,C00041566,17456233,,,CCM,Spanberger For Congress,,,,,,660 Pennsylvania Ave. SE,Suite 202,Washington,DC,20003,P2024,,2023-06-22,5000.00,0.00,,011,C00649913,Spanberger For Congress,H8VA07094,Spanberger,Abigail,,Rep.,,H,VA,07,,,,,,,,
SB23,C00041566,17456234,,,CCM,Spanberger For Congress,,,,,,660 Pennsylvania Ave. SE,Suite 202,Washington,DC,20003,G2024,,2023-06-22,5000.00,0.00,,011,C00649913,Spanberger For Congress,H8VA07094,Spanberger,Abigail,,Rep.,,H,VA,07,,,,,,,,
SB23,C00041566,17456236,,,PAC,Securing Progress Across Our Nation PAC (SPAN PAC),,,,,,611 Pennsylvania Ave SE,Suite 143,Washington,DC,20003,,,2023-06-22,5000.00,0.00,,011,C00649913,,,,,,,,,,,,,,,,,,
SB23,C00041566,17456238,,,CCM,Delbene For Congress,,,,,,"499 S Capitol St SW, Suite 420",Suite 420,Washington,DC,20003,P2024,,2023-06-22,5000.00,0.00,,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00041566,17456239,,,CCM,Delbene For Congress,,,,,,"499 S Capitol St SW, Suite 420",Suite 420,Washington,DC,20003,G2024,,2023-06-22,5000.00,0.00,,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00041566,17456240,,,PAC,Evergreen PAC,,,,,,499 S Capitol St SW,Suite 420,Washington,DC,20003,,,2023-06-22,5000.00,0.00,,011,C00576090,,,,,,,,,,,,,,,,,,
