form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00858373,SB22.I5525,,,CCM,IOWANS FOR ZACH NUNN,,,,,,P.O. BOX 11,,BONDURANT,IA,50035,G2024,,2024-06-28,12150.19,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,,  ,,,,,,,
SB22,C00858373,SB22.I5526,,,CCM,IOWANS FOR ZACH NUNN,,,,,,P.O. BOX 11,,BONDURANT,IA,50035,P2024,,2024-06-28,15940.46,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,,  ,,,,,,,
SB22,C00858373,SB22.I5578,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,G2024,,2024-06-28,39040.10,,DISTRIBUTION OF NET JFC PROCEEDS,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB22,C00858373,SB22.I5579,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,P2024,,2024-06-28,57682.93,,DISTRIBUTION OF NET JFC PROCEEDS,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB22,C00858373,SB22.I5547,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-06-28,17942.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00808279,,H2CA13131,DUARTE,JOHN,,,,H,CA,13,  ,,,,,,,
SB22,C00858373,SB22.I5567,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2024,,2024-06-28,17942.86,,DISTRIBUTION OF NET JFC PROCEEDS,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB22,C00858373,SB22.I5568,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P2024,,2024-06-28,18836.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB22,C00858373,SB22.I5562,,,CCM,JUDGE JOE MCGRAW FOR CONGRESS,,,,,,PO BOX 1451,,ROCKFORD,IL,61105,G2024,,2024-06-28,43062.70,,DISTRIBUTION OF NET JFC PROCEEDS,,C00851246,,H4IL17101,MCGRAW,JOE,,,,H,IL,17,  ,,,,,,,
SB22,C00858373,SB22.I5563,,,CCM,JUDGE JOE MCGRAW FOR CONGRESS,,,,,,PO BOX 1451,,ROCKFORD,IL,61105,P2024,,2024-06-28,150.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00851246,,H4IL17101,MCGRAW,JOE,,,,H,IL,17,  ,,,,,,,
SB22,C00858373,SB22.I5503,,,CCM,KEAN FOR CONGRESS,,,,,,P.O. BOX 999,,EDISON,NJ,08818,G2024,,2024-06-28,12150.19,,DISTRIBUTION OF NET JFC PROCEEDS,,C00703058,,H0NJ07261,"KEAN, JR.",THOMAS,,,,H,NJ,,  ,,,,,,,
SB22,C00858373,SB22.I5504,,,CCM,KEAN FOR CONGRESS,,,,,,P.O. BOX 999,,EDISON,NJ,08818,P2024,,2024-06-28,15886.31,,DISTRIBUTION OF NET JFC PROCEEDS,,C00703058,,H0NJ07261,"KEAN, JR.",THOMAS,,,,H,NJ,,  ,,,,,,,
SB22,C00858373,SB22.I5566,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-06-28,18820.39,,DISTRIBUTION OF NET JFC PROCEEDS,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB22,C00858373,SB22.I5575,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-06-28,30190.39,,DISTRIBUTION OF NET JFC PROCEEDS,,C00845826,,H4CA09093,LINCOLN,KEVIN,J,,II,H,CA,09,  ,,,,,,,
SB22,C00858373,SB22.I5548,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,G2024,,2024-06-28,17942.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB22,C00858373,SB22.I5549,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2024-06-28,18836.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB22,C00858373,SB22.I5523,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,G2024,,2024-06-28,33393.02,,DISTRIBUTION OF NET JFC PROCEEDS,,C00806018,,H2NY01190,NICK,LALOTA,,,,H,NY,01,  ,,,,,,,
SB22,C00858373,SB22.I5524,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2024-06-28,35223.64,,DISTRIBUTION OF NET JFC PROCEEDS,,C00806018,,H2NY01190,NICK,LALOTA,,,,H,NY,01,  ,,,,,,,
SB22,C00858373,SB22.I5625,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-06-28,59837.67,,DISTRIBUTION OF NET JFC PROCEEDS,,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB22,C00858373,SB22.I5569,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-06-28,17942.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB22,C00858373,SB22.I5570,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2024-06-28,18836.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB22,C00858373,SB22.I5521,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2024,,2024-06-28,12150.19,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB22,C00858373,SB22.I5522,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2024-06-28,10147.92,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB22,C00858373,SB22.I5631,,,CCM,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,PO BOX 747,,EMMAUS,PA,18049,G2024,,2024-06-28,5273.69,,DISTRIBUTION OF NET JFC PROCEEDS,,C00846501,,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,PA,07,  ,,,,,,,
SB22,C00858373,SB22.I5571,,,CCM,MARC FOR US,,,,,,PO BOX 219,,LEEDS,NY,12451,G2024,,2024-06-28,17942.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB22,C00858373,SB22.I5572,,,CCM,MARC FOR US,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2024-06-28,21733.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB22,C00858373,SB22.I5529,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,P.O. BOX 516,,LOS INDIOS,TX,78567,G2024,,2024-06-28,33642.32,,DISTRIBUTION OF NET JFC PROCEEDS,,C00768994,,H2TX34113,FLORES,MAYRA,,,,H,TX,,  ,,,,,,,
SB22,C00858373,SB22.I5582,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,G2024,,2024-06-28,36143.83,,DISTRIBUTION OF NET JFC PROCEEDS,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB22,C00858373,SB22.I5583,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,P2024,,2024-06-28,28962.71,,DISTRIBUTION OF NET JFC PROCEEDS,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB22,C00858373,SB22.I5620,,,CCM,MERRIN FOR CONGRESS,,,,,,PO BOX 75,,MONCLOVA,OH,43542,G2024,,2024-06-28,47568.01,,DISTRIBUTION OF NET JFC PROCEEDS,,C00863829,,H4OH09169,MERRIN,DEREK,,,,H,OH,09,  ,,,,,,,
SB22,C00858373,SB22.I5517,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,G2024,,2024-06-28,18644.86,,DISTRIBUTION OF NET JFC PROCEEDS,,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB22,C00858373,SB22.I5544,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2024-06-28,17942.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB22,C00858373,SB22.I5600,,,CCM,MIKE JOHNSON FOR LOUSIANA,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,G2024,,2024-06-28,215301.70,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00858373,SB22.I5601,,,CCM,MIKE JOHNSON FOR LOUSIANA,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,P2024,,2024-06-28,208191.82,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00858373,SB22.I5555,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD,STE A,ALAMO,TX,78516,G2024,,2024-06-28,12150.19,,DISTRIBUTION OF NET JFC PROCEEDS,,C00765719,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,,  ,,,,,,,
SB22,C00858373,SB22.I5558,,,CCM,NANCY DAHLSTROM FOR ALASKA,,,,,,PO BOX 242442,,ANCHORAGE,AK,99524,G2024,,2024-06-28,39040.10,,DISTRIBUTION OF NET JFC PROCEEDS,,C00856716,,H4AK00156,DAHLSTROM,NANCY,,,,H,AK,00,  ,,,,,,,
SB22,C00858373,SB22.I5559,,,CCM,NANCY DAHLSTROM FOR ALASKA,,,,,,PO BOX 242442,,ANCHORAGE,AK,99524,P2024,,2024-06-28,57682.93,,DISTRIBUTION OF NET JFC PROCEEDS,,C00856716,,H4AK00156,DAHLSTROM,NANCY,,,,H,AK,00,  ,,,,,,,
SB22,C00858373,SB22.I5586,,,CCM,NIEMEYER FOR CONGRESS,,,,,,PO BOX 727,,CEDAR LAKE,IN,46303,G2024,,2024-06-28,36143.83,,DISTRIBUTION OF NET JFC PROCEEDS,,C00851972,,H4IN01210,NIEMEYER,RANDELL,C.,,,H,IN,01,  ,,,,,,,
SB22,C00858373,SB22.I5587,,,CCM,NIEMEYER FOR CONGRESS,,,,,,PO BOX 727,,CEDAR LAKE,IN,46303,P2024,,2024-06-28,28962.71,,DISTRIBUTION OF NET JFC PROCEEDS,,C00851972,,H4IN01210,NIEMEYER,RANDELL,C.,,,H,IN,01,  ,,,,,,,
SB22,C00858373,SB22.I5576,,,CCM,REDDY FOR KANSAS,,,,,,PO BOX 15804,,LENEXA,KS,66285,G2024,,2024-06-28,39040.10,,DISTRIBUTION OF NET JFC PROCEEDS,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB22,C00858373,SB22.I5577,,,CCM,REDDY FOR KANSAS,,,,,,PO BOX 15804,,LENEXA,KS,66285,P2024,,2024-06-28,57682.93,,DISTRIBUTION OF NET JFC PROCEEDS,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB22,C00858373,SB22.I5580,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,G2024,,2024-06-28,44338.65,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB22,C00858373,SB22.I5581,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,P2024,,2024-06-28,31617.62,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB22,C00858373,SB22.I5552,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,G2024,,2024-06-28,30496.75,,DISTRIBUTION OF NET JFC PROCEEDS,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB22,C00858373,SB22.I5553,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,P2024,,2024-06-28,36047.32,,DISTRIBUTION OF NET JFC PROCEEDS,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB22,C00858373,SB22.I5545,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,4040 MACARTHUR BLVD,SUTIE 200,NEWPORT BEACH,CA,92660,G2024,,2024-06-28,30190.39,,DISTRIBUTION OF NET JFC PROCEEDS,,C00798322,,H2CA47196,BAUGH,SCOTT,,,,H,CA,,  ,,,,,,,
SB22,C00858373,SB22.I5546,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,4040 MACARTHUR BLVD,SUTIE 200,NEWPORT BEACH,CA,92660,P2024,,2024-06-28,150.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00798322,,H2CA47196,BAUGH,SCOTT,,,,H,CA,,  ,,,,,,,
SB22,C00858373,SB22.I5564,,,CCM,THERIAULT FOR CONGRESS,,,,,,PO BOX 291,,FORT KENT,ME,04743,G2024,,2024-06-28,41562.23,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852061,,H4ME02291,THERIAULT,AUSTIN,LEO,,,H,ME,02,  ,,,,,,,
SB22,C00858373,SB22.I5565,,,CCM,THERIAULT FOR CONGRESS,,,,,,PO BOX 291,,FORT KENT,ME,04743,P2024,,2024-06-28,48994.12,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852061,,H4ME02291,THERIAULT,AUSTIN,LEO,,,H,ME,02,  ,,,,,,,
