form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00206177,SB29.69972,,,CCM,CITIZENS FOR KIM ZITO,,,,,,"JOHN CARLIN, TREASURER",1013 CASSIDY DR,MANHATTAN,KS,66502,,,2024-08-29,500.00,,Kansas House District 67,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69947,,,CCM,Committee to Elect Jason Anderson,,,,,,PO Box 2814,,Olathe,KS,66063,,,2024-07-10,1000.00,,Kansas Senate District 35,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70001,,,CCM,Committee to Elect Jason Anderson,,,,,,PO Box 2814,,Olathe,KS,66063,G2024,,2024-08-29,1000.00,,Kansas Senate District 35,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70066,,,COM,COMMITTEE TO ELECT KERI INGLE,,,,,,P.O. Box 2248,,Lee's Summit,MO,64063,G2024,,2024-08-29,500.00,,State Repr District 35,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70062,,,CCM,Committee to Elect Kevin Grover,,,,,,328 NE Park Edge Pl,,Lee's Summit,MO,64064,G2024,,2024-08-29,500.00,,State Repr District 30,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70069,,,COM,Committee to Elect Martin K Jacobs,,,,,,1541 Canterbury Lane,,Liberty,MO,64068,G2024,,2024-08-29,500.00,,State Repr District 38,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70047,,,CCM,Committee to Elect Robert Sauls,,,,,,PO Box 1215,,Independence,MO,64051,G2024,,2024-08-29,1000.00,,Missouri Senate District 11,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69939,,,CCM,Committee to Re-Elect Judge Jane Wilson,,,,,,4010 N. 126th St.,,Kansas City,KS,66109,P2024,,2024-07-10,500.00,,District Court Judge in Wyandotte County,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70061,,,CCM,Crossley for Our Community,,,,,,P.O. Box 1671,,Independence,MO,64055,G2024,,2024-08-29,500.00,,Misssouri House District 29,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70039,,,CCM,Crystal PAC,,,,,,409 N 15th St.,,St. Louis,MO,63103,,,2024-08-02,10000.00,,Support 250 Points of Broadcast TV Columbia before Primary Quade for Governor,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69934,,,CCM,DENNIS MILLER FOR KANSAS,,,,,,P.O. BOX 981,,OLATHE,KS,66051,P2024,,2024-07-10,500.00,,Kansas House Repr 14,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70005,,,CCM,DENNIS MILLER FOR KANSAS,,,,,,P.O. BOX 981,,OLATHE,KS,66051,G2024,,2024-08-29,500.00,,Kansas House District 14,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70034,,,CCM,Douglas for Missouri,,,,,,PO Box 301032,,Kansas City,MO,64130,,,2024-07-10,500.00,,Missouri House District 27,,,,,,,,,,H,MO,27,,,,,,,,
SB29,C00206177,SB29.70041,,,CCM,Elad Gross for Missouri,,,,,,PO Box 21621,,St. Louis,MO,63109,G2024,,2024-08-29,1000.00,,Attorney General,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70051,,,CCM,Elect Van Wagner,,,,,,4206 Scottsdale Rd,,Smitville,MO,64089,G2024,,2024-08-29,500.00,,State  Repr District 8,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70060,,,CCM,Emily Weber for Missouri,,,,,,P.O. Box 5971,,Kansas City,MO,,G2024,,2024-08-29,500.00,,MO State Representative District 24,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69961,,,CCM,EPHREN4SD4,,,,,,5000 State Avenue,Apt 17,Kansas City,KS,66102,P2024,,2024-07-17,1000.00,,State Senate District 4,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70057,,,CCM,ERIC WOODS FOR MISSOURI,,,,,,PO BOX 34413,,NORTH KANSAS CITY,MO,64116,G2024,,2024-08-29,500.00,,State Repr District 18,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69994,,,CCM,ETHAN FOR KANSAS,,,,,,P.O. BOX 8296,,PRAIRIE VILLAGE,KS,66208,G2024,,2024-08-29,1000.00,,Kansas Senate District 7,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70065,,,CCM,Friends of Kemp Strickler,,,,,,P.O. Box 2468,,Lees Summit,MO,64063,G2024,,2024-08-29,500.00,,State Repr District 34,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70074,,,CCM,Friends to Elect Anthony Ealy,,,,,,PO Box 34,1415 Main,Grandview,MO,64030,G2024,,2024-09-17,500.00,,State Repr District 36,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69977,,,CCM,Goodman4Kansas,,,,,,16443 S. Marais Dr,,Olathe,KS,66062,P2024,,2024-07-10,500.00,,Kansas House District 78,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69978,,,CCM,Goodman4Kansas,,,,,,16443 S. Marais Dr,,Olathe,KS,66062,G2024,,2024-08-29,500.00,,Kansas House District 78,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69991,,,CCM,Grogan for County Commissioon,,,,,,16635 Leavenworth Rd,,Basehor,KS,66007,G2024,,2024-08-29,1000.00,,Kansas Senate District 2,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70084,,,CCM,Hammond4Kansas,,,,,,PO Box 3114,,Lawrence,KS,66046,P2024,,2024-07-10,500.00,,House Repr in Kansas District 117,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69979,,,CCM,Hammond4Kansas,,,,,,PO Box 3114,,Lawrence,KS,66046,G2024,,2024-08-29,500.00,,House Repr in Kansas District 117,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69941,,,CCM,HOLSCHER FOR KANSAS,,,,,,P.O. BOX 4781,,OLATHE,KS,66063,P2024,,2024-07-10,1000.00,,for State Senate District 8,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69995,,,CCM,HOLSCHER FOR KANSAS,,,,,,P.O. BOX 4781,,OLATHE,KS,66063,G2024,,2024-08-29,1000.00,,State Senate District 8,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70053,,,CCM,Jamie Johnson for Missouri,,,,,,PO Box 244,6324 NW Chatham Ave,Kansas City,MO,64151,G2024,,2024-08-29,500.00,,State Repr District 12,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70078,,,ORG,JAMISON FOR MISSOURI,,,,,,P.O. BOX 28787,,GLADSTONE,MO,64188,G2024,,2024-09-30,500.00,,State Repr District 15,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70037,,,CCM,Jennifer Cassidy for MO,,,,,,PO Box 232,,Grain Valley,MO,64029,,,2024-07-10,500.00,,State Repr District 32,,,,,,,,,,H,MO,32,,,,,,,,
SB29,C00206177,SB29.70072,,,CCM,Jim Bates for Liberty,,,,,,PO Box 1105,,Liberty,MO,64069,,,2024-09-17,500.00,,Missouri State Senate District 21,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69931,,,CCM,Julie for Johonson County,,,,,,PO Box 23358,,Overland Park,KS,66223,,,2024-07-10,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69989,,,CCM,Julie for Johonson County,,,,,,PO Box 23358,,Overland Park,KS,66223,G2024,,2024-08-29,500.00,,Johnson County Commissioner District 3,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69924,,,CCM,KANSANS FOR DAN OSMAN,,,,,,P.O. BOX 25352,,OVERLAND PARK,KS,66225,P2024,,2024-07-10,500.00,,KS House District 48,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70022,,,CCM,KANSANS FOR DAN OSMAN,,,,,,P.O. BOX 25352,,OVERLAND PARK,KS,66225,G2024,,2024-08-29,500.00,,Kanss House District 48,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69955,,,PAC,KANSAS AFL-CIO COPE FUND,,,,,,2131 SW 36TH ST.,,TOPEKA,KS,66611,,,2024-07-10,1000.00,,"Support Political Program, Elect People-have the Best Interest of Working Families in Mind",,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69945,,,CCM,Karen4Kansas,,,,,,2480 W. 162nd St.,,Stilwell,KS,66085,P2024,,2024-07-10,1000.00,,Kansas Senate District 11,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70018,,,CCM,Louis Rujiz for Kansas,,,,,,2914 West 46th Ave,,Kansas City,KS,66103,G2024,,2024-08-29,500.00,,Kansas House District 31,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69923,,,CCM,LYNN MELTON FOR STATE REPRESENTATIVE,,,,,,4028 INDEPENDENCE BLVD,,KANSAS CITY,KS,66109,P2024,,2024-07-10,500.00,,Kansas State Rep District 36,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70021,,,CCM,LYNN MELTON FOR STATE REPRESENTATIVE,,,,,,4028 INDEPENDENCE BLVD,,KANSAS CITY,KS,66109,G2024,,2024-08-29,500.00,,Kansas State Reo District 36,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70049,,,CCM,Maggie Nurrenbern for Missouri,,,,,,P.O. Box 46908,,Gladsatone,MO,64188,G2024,,2024-08-29,1000.00,,Missouri State Senate District 17,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69942,,,CCM,Mall for Senate,,,,,,PO Box 3805,,Shawnee,KS,66203,P2024,,2024-07-10,1000.00,,Kansas Senate District 10,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69996,,,CCM,Mall for Senate,,,,,,PO Box 3805,,Shawnee,KS,66203,G2024,,2024-08-29,1000.00,,Kanss Semate District 10,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69952,,,CCM,Marci for Senate,,,,,,PO Box 175,,Lawrence,KS,66044,P2024,,2024-07-10,1000.00,,Kansas Senate District 2,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70088,,,CCM,Marci for Senate,,,,,,PO Box 175,,Lawrence,KS,66044,G2024,,2024-08-29,1000.00,,KS State,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69929,,,CCM,McDonald for Kansas,,,,,,15050 W. 138th St.,#4742,Olathe,KS,66063,P2024,,2024-07-10,500.00,,Kansas House Repr District 49,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70023,,,CCM,McDonald for Kansas,,,,,,15050 W. 138th St.,#4742,Olathe,KS,66063,G2024,,2024-08-29,500.00,,Kansas House Repr District 49,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69981,,,CCM,Melanie Haas for KS Board of Education,,,,,,9909 Craig Drive,,Overland Park,KS,66212,G2024,,2024-08-29,1000.00,,Kansas Board of Education District 2,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69922,,,CCM,MEL PINICK FOR KANSAS,,,,,,1620 W. LOULA ST,,TOPEKA,KS,66061,P2024,,2024-07-10,500.00,,Kansas House District 121,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69980,,,CCM,MEL PINICK FOR KANSAS,,,,,,1620 W. LOULA ST,,TOPEKA,KS,66061,G2024,,2024-08-29,500.00,,Kansas House District 121,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69959,,,CCM,Meyer for KSBOE,,,,,,6835 Marion Drive,,Shawnee,KS,66218,,,2024-07-12,1000.00,,Kansas State Board of Education District 4,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69983,,,CCM,Meyer for KSBOE,,,,,,6835 Marion Drive,,Shawnee,KS,66218,G2024,,2024-08-29,1000.00,,Kanss State Board of Education District 4,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69957,,,CCM,Meyers for County Commissioner,,,,,,6636 Lind Rd,,Shawnee,KS,66217,,,2024-07-11,500.00,,County Commissioner District 2,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69988,,,CCM,Meyers for County Commissioner,,,,,,6636 Lind Rd,,Shawnee,KS,66217,G2024,,2024-08-29,500.00,,County Commissioner District 2,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69965,,,PAC,Middle of the Road PAC,,,,,,PO Box 4504,,Overland Park,KS,66204,,,2024-08-02,30000.00,,Support Policies to Improve the Lives of all Working Kanans,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70076,,,CCM,MJ for Prosecutor,,,,,,PO Box 270265,,Kansas City,MO,64127,,,2024-09-17,500.00,,Jackson County Prosecutor,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69966,,,CCM,Oropeza For Kansas,,,,,,PO Box 6014,,Kansas City,KS,66106,G2024,,2024-08-05,500.00,,State Repr District 37,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70044,,,CCM,Osmack for Missouri,,,,,,PO Box 148,305 Sant Louis Avenue,Valley Park,MO,63088,G2024,,2024-08-29,500.00,,State Treasurer,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70011,,,PAC,OUSLEY FOR THE 24TH,,,,,,6800 FARLEY,,MERRIAM,KS,66203,G2024,,2024-08-29,500.00,,State Repr - House District 24,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70004,,,CCM,Pam4Kansas,,,,,,8905 W. 157th St.,,Overland Park,KS,66221,G2024,,2024-08-29,500.00,,Kansas House District 8,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69927,,,CCM,PAM CURTIS FOR STATE REPRESENTATIVE,,,,,,322 N. 16th St.,,Kansas City,KS,66102,P2024,,2024-07-10,500.00,,Kansas House District 8,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70020,,,PAC,PAM CURTIS FOR STATE REPRESENTATIVE,,,,,,,,,,,G2024,,2024-08-29,500.00,,State Repr District 32,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70033,,,CCM,PATRICK FOR KANSAS,,,,,,P.O. BOX 750785,,TOPEKA,KS,66675,G2024,,2024-09-17,1000.00,,Kansas Senate District 19,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70081,,,CCM,People for Gloria Young,,,,,,PO Box 28323,,Kansas City,MO,64188,G2024,,2024-09-30,500.00,,State Repr District 16,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69970,,,COM,Petty for Senate,,,,,,5316 Lakewood St,,Kansas City,KS,66106,G2024,,2024-08-05,1000.00,,Kansas State Senate District 6,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69993,,,CCM,PITTMAN FOR SENATE,,,,,,1108 S. BROADWAY,,LEAVENWORTH,KS,66048,G2024,,2024-08-29,1000.00,,Kansas Senate 5th District,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69925,,,CCM,POSKIN FOR KANSAS,,,,,,12924 HOWE DRIVE,,LEAWOOD,KS,66209,P2024,,2024-07-10,500.00,,KS House Representative District 20,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70010,,,CCM,POSKIN FOR KANSAS,,,,,,12924 HOWE DRIVE,,LEAWOOD,KS,66209,G2024,,2024-08-29,500.00,,KS House Repr District 20,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69949,,,CCM,Reddi for Kansas Senate,,,,,,1801 Westbank Way,,Manhattan,KS,66503,P2024,,2024-07-10,1000.00,,Kansas Senate District 22,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70089,,,CCM,Reddi for Kansas Senate,,,,,,1801 Westbank Way,,Manhattan,KS,66503,G2024,,2024-08-29,1000.00,,Kanss Senate District 22,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69985,,,CCM,Riebli for Districk Attorney,,,,,,PO Box 2076,,Olathe,KS,66051,G2024,,2024-08-29,500.00,,Johnson County District Attorney,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69937,,,CCM,Robertson for Sheriff,,,,,,PO Box 13423,,Overland Park,KS,66282,P2024,,2024-07-10,500.00,,Johnson County Sheriff,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69984,,,CCM,Robertson for Sheriff,,,,,,PO Box 13423,,Overland Park,KS,66282,G2024,,2024-08-29,500.00,,Johnson County Sheriff,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70012,,,CCM,Rui Xu for Kansas,,,,,,4724 Belinder Ave,,Westwood,KS,66205,G2024,,2024-08-29,500.00,,Kansas House District 25,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69956,,,CCM,SENATE DEMOCRATS,,,,,,PO BOX 1811,,TOPEKA,KS,66601,,,2024-07-10,5000.00,,Help Elect Senate Democrats and Legislative Leaders,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70067,,,ORG,SHARP FOR HOUSE,,,,,,8401 E. 103RD TERRACE,,KANSAS CITY,MO,64134,G2024,,2024-08-29,500.00,,State Repr District 37,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70002,,,CCM,SherryforKansas,,,,,,20065 W. 122nd Terrace,,Olathe,KS,66061,G2024,,2024-08-29,1000.00,,Kansas Senate District 37,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70056,,,CCM,SHIRLEY MATA FOR MISSOURI,,,,,,6016 N. TOPPING,,KANSAS CITY,MO,64119,G2024,,2024-08-29,500.00,,State Repr District 17,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69997,,,CCM,SKYES FOR SENATE,,,,,,10227 THEDEN CIRCLE,,LENEXA,KS,66220,G2024,,2024-08-29,1000.00,,Kansas State Senate District 21,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69944,,,CCM,STACEY KNOELL FOR KANSAS,,,,,,P.O. BOX 4196,,OLAHTE,KS,66063,P2024,,2024-07-10,1000.00,,State Senate District 23,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69998,,,CCM,STACEY KNOELL FOR KANSAS,,,,,,P.O. BOX 4196,,OLAHTE,KS,66063,G2024,,2024-08-29,1000.00,,State Senate District 23,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70008,,,CCM,Stephanie Sawyer Clayton for State Representative,,,,,,9825 Woodson Drive,,Overland Park,KS,66207,G2024,,2024-08-29,500.00,,Kansas State Repr District 19,,,Stephanie Sawyer Clayton for State Representative,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69971,,,CCM,TOBIAS FOR KANSAS HOUSE,,,,,,P.O. BOX 3714,,TOPEKA,KS,66604,G2024,,2024-08-29,500.00,,Kansas House District 55,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70064,,,CCM,Vote Rowan,,,,,,2200 SW Park Ave,,Blue Springs,MO,64015,G2024,,2024-08-29,500.00,,MO State House District 31,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70080,,,COM,Voters for Patty Lewis,,,,,,P.O. Box 8691,,Kansas City,MO,64114,G2024,,2024-09-30,1000.00,,State Senate Distict 7 MO,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.69954,,,CCM,WARE FOR KANSAS,,,,,,P.O. BOX 1974,,WICHITA,KS,67201,P2024,,2024-07-10,1000.00,,Kansas State Senate 25th District,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70000,,,CCM,WARE FOR KANSAS,,,,,,P.O. BOX 1974,,WICHITA,KS,67201,G2024,,2024-08-29,1000.00,,Kansas Sate Senate 25th District,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70091,,,CCM,Will Jobe for Independence,,,,,,PO Box 4166,,Independence,MO,64051,G2024,,2024-08-29,500.00,,State Repr District 21,,,,,,,,,,,,,,,,,,,,
SB29,C00206177,SB29.70031,,,CCM,Woody4Kansas,,,,,,1228 W. 94th Terrace,,Kansas City,KS,66112,G2024,,2024-09-03,500.00,,Kansas House District 33,,,,,,,,,,,,,,,,,,,,
