form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00219642,88488680,,,CCM,Banks For Senate,,,,,,PO Box 11431,,Fort Wayne,IN,46858,P2024,,2024-03-20,2500.00,0.00,Contribution,011,C00577999,Banks For Senate,S4IN00196,Banks,Jim,,Rep.,,S,IN,,,,,,,,,Contribution
SB23,C00219642,88488681,,,CCM,Deb Fischer For US Senate,,,,,,5555 South St,Ste 200,Lincoln,NE,68506,G2024,,2024-03-20,2500.00,0.00,Contribution,011,C00498907,Deb Fischer For US Senate,S2NE00094,Fischer,Debra,,Sen.,,S,NE,,,,,,,,,Contribution
SB23,C00219642,88488682,,,PAC,Heartland Values PAC,,,,,,P.O. Box 505,,Sioux Falls,SD,57101,,,2024-03-20,5000.00,0.00,Contribution,011,C00409003,,S2SD00068,,,,,,,,,,,,,,,,Contribution
SB23,C00219642,88488683,,,CCM,Kat For Congress,,,,,,5200 NW 43rd St,Ste 102-180,Gainesville,FL,32606,P2024,,2024-03-20,1000.00,0.00,Contribution,011,C00730895,Kat For Congress,H0FL03175,Cammack,Kat,,Rep.,,H,FL,03,,,,,,,,Contribution
SB23,C00219642,88488684,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,P2024,,2024-03-20,2500.00,0.00,Contribution,011,C00345546,Citizens To Elect Rick Larsen,H0WA02080,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,Contribution
SB23,C00219642,88488685,,,PAC,"Jobs, Education, & Families First JEFF PAC",,,,,,PO Box 65322,,Washington,DC,20035,,,2024-03-20,5000.00,0.00,Contribution,011,C00617803,,,,,,,,,,,,,,,,,,Contribution
SB23,C00219642,88488686,,,CCM,Himes For Congress,,,,,,857 Post Road,#312,Fairfield,CT,06824,C2024,Convention2024,2024-03-20,2500.00,0.00,Contribution,011,C00434191,Himes For Congress,H8CT04172,Himes,Jim,A.,Rep.,,H,CT,04,,,,,,,,Contribution
SB23,C00219642,88488687,,,PAC,Generation Go Leadership PAC,,,,,,"600 Pennsylvania Ave, SE",#15180,Washington,DC,20003,,,2024-03-20,2500.00,0.00,Contribution,011,C00683250,,,,,,,,,,,,,,,,,,Contribution
SB23,C00219642,88490623,,,CCM,Jimmy Gomez For Congress,,,,,,600 Pennsylvania Ave SE,#15180,Washington,DC,20003,P2024,,2024-03-20,-2500.00,0.00,Void - Jimmy Gomez For Congress - check dated 2/16/2024,011,C00629659,Jimmy Gomez For Congress,H8CA34266,Gomez,Jimmy,,Rep.,,H,CA,34,,,,,,,,Void - Jimmy Gomez For Congress - check dated 2/16/2024
SB23,C00219642,88490624,,,CCM,Tony Cardenas For Congress,,,,,,122 C St NW,Ste 360,Washington,DC,20001,P2024,,2024-03-20,-2500.00,0.00,Void - Tony Cardenas For Congress - check dated 2/16/2024,011,C00498873,Tony Cardenas For Congress,H2CA28113,Cardenas,Tony,,Rep.,,H,CA,29,,,,,,,,Void - Tony Cardenas For Congress - check dated 2/16/2024
SB23,C00219642,88495497,,,PAC,VIBE PAC (Victory by Investing Building Empowering),,,,,,122 C St NW,Ste 360,Washington,DC,20001,,,2024-03-22,2500.00,0.00,Contribution,011,C00570101,,,,,,,,,,,,,,,,,,Contribution
