form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00214981,11801494,,,COM,Ron Reynolds Campaign,,,,,,6140 HWY 6 South,Suite 233,Missouri CIty,TX,774593802,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Reynolds,Ron,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801496,,,COM,Gary Gates for Texas,,,,,,2205 Ave I,,Rosenberg,TX,77471,,,2024-02-08,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Gates,Gary,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801497,,,COM,Hatch Smith Campaign,,,,,,603 E Ellis Street,,Llano,TX,78643,,,2024-02-08,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Smith,Hatch,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801498,,,COM,Frederick Frazier for State Representative,,,,,,"4100 Eldorado Pkwy, Ste. 100",PMB 241,McKinney,TX,75070,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Frazier,Frederick,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801499,,,COM,Jeff Leach Campaign,,,,,,P.O. Box 866186,,Plano,TX,75086,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Leach,Jeff,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801500,,,COM,Texans for Stan,,,,,,P.O. BOX 3752,,Abilene,TX,79604,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Lambert,Stan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801515,,,COM,Dr. Lalani For Texas,,,,,,PO Box 6514,,Houston,TX,77265,,,2024-02-08,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Lalani,Suleman,,,Dr.,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801549,,,COM,John Smithee Campaign,,,,,,320 S. Polk,Lobby Box 28,Amarillo,TX,791011426,,,2024-02-08,2500.00,0.00,Non-Federal Campaign Contribution,011,,,,Smithee,John,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801554,,,COM,Candy Noble Campaign,,,,,,1105 E Main St. #223,,Allen,TX,75002,,,2024-02-08,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Noble,Candy,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801555,,,COM,Giovanni Capriglione Campaign,,,,,,P. O. Box 92007,,Southlake,TX,76092,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Capriglione,Giovanni,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801556,,,COM,Charlie Geren Campaign,,,,,,P.O. Box 1440,,Fort Worth,TX,76101,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Geren,Charlie,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801557,,,COM,Ben Bumgarner For Texas State Represenative,,,,,,2201 Spinks Rd Ste 250,,FLower Mound,TX,75022,,,2024-02-08,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Bumgarner,Benjamin,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801558,,,COM,Morgan Meyer for Texas,,,,,,3838 Oak Lawn,#400,Dallas,TX,75219,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Meyer,Morgan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801560,,,COM,Angie Chen Button Campaign,,,,,,P.O. Box 832748,,Richardson,TX,75083,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Button,Angie,Chen,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801561,,,COM,Elizabeth 'Liz' Campos Campaign,,,,,,1028 Rigsby,,San Antonio,TX,78210,,,2024-02-15,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Campos,Elizabeth,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801562,,,COM,Steve Allison Campaign,,,,,,"14546 Brook Hallow Blvd, Box #51",,San Antonio,TX,78232,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Allison,Steve,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801563,,,COM,Lopez for Texas,,,,,,PO Box 2910,,Austin,TX,78768,,,2024-02-08,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Lopez,Ray,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801564,,,COM,Briscoe Cain Campaign,,,,,,PO Box 7,,Deer Park,TX,77536,,,2024-02-08,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Cain,Briscoe,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801565,,,COM,Alma Allen Campaign,,,,,,3717 Cork Drive,,Houston,TX,77047,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Allen,Alma,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801566,,,COM,Mano DeAyala Campaign,,,,,,12335 Kingsride Lane #416,,Houston,TX,77024,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,DeAyala,Mano,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801567,,,COM,Lacey Hull for Texas,,,,,,PO Box 19231,,Houston,TX,77224,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Hull,Lacey,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801568,,,COM,Harold Dutton Campaign,,,,,,"3303 Main Street, Ste# 303",,Houston,TX,77002,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Dutton,Harold,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801569,,,COM,Shawn Thierry Campaign,,,,,,"315 W Alabama, Ste# 103",,Houston,TX,77006,,,2024-02-08,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Thierry,Shawn,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11801570,,,COM,Hubert Vo Campaign,,,,,,P.O. Box 2227,,Alief,TX,774112227,,,2024-02-08,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Vo,Hubert,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11803464,,,COM,Cody Harris For State Representative,,,,,,100 Ave A,,Palestine,TX,75801,,,2024-02-12,-25000.00,0.00,Non-Federal Campaign Contribution - Voided Check from 12/20/2023,011,,,,Harris,Cody,,,,,,,,,,,,,,Non-Federal Campaign Contribution - Voided Check from 12/20/2023
SB29,C00214981,11803465,,,COM,Cody Harris For State Representative,,,,,,100 Ave A,,Palestine,TX,75801,,,2024-02-13,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Harris,Cody,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11803595,,,COM,Texans for Greg Abbott,,,,,,P.O. Box 308,,Austin,TX,78767,,,2024-02-13,10000.00,0.00,Non-Federal Campaign Contribution,011,,,,Abbott,Greg,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11804009,,,COM,DeWayne Burns for State Representative,,,,,,703 Stonelake Dr.,,Cleburne,TX,76033,,,2024-02-14,34500.00,0.00,Non-Federal Campaign Contribution,011,,,,Burns,DeWayne,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11804046,,,COM,Christi Craddick Campaign,,,,,,"3112 Windsor, Suite A",,Austin,TX,78703,,,2024-02-15,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Craddick,Christi,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11804047,,,COM,Jimmy Blacklock Campaign,,,,,,P.O. Box 1588,,Austin,TX,78767,,,2024-02-15,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Blacklock,Jimmy,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11804048,,,COM,John Devine Campaign,,,,,,P.O. Box 273203,,Houston,TX,772773203,,,2024-02-15,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Devine,John,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11804050,,,COM,Justice Jane Bland Campaign,,,,,,P.O. Box 18471,,Sugar Land,TX,77496,,,2024-02-15,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Bland,Jane,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11805611,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Craddick,Christi,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805612,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Blacklock,Jimmy,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805614,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Devine,John,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805615,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Bland,Jane,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805616,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Bettencourt,Paul,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805617,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Johnson,Nathan,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805770,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,VanDeaver,Gary,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805771,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Dutton,Jill,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805772,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Bell,Keith,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805773,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Hefner,Cole,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805774,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Dean,Jay,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805775,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Harris,Cody,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805776,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Ashby,Trent,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805780,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Clardy,Travis,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805781,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Toth,Steve,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805782,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Gerdes,Stan,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805783,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Bailes,Ernest,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805784,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Troxclair,Ellen,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805785,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Wilson,Terry,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805786,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Phelan,Dade,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805789,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Manuel,Christian,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805790,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Bonnen,Greg,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805791,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Jetton,Jacey,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805793,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Reynolds,Ron,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805794,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Gates,Gary,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805796,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Holland,Justin,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805797,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Kuempel,John,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805805,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Zwiener,Erin,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805806,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Talarico,James,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805807,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Smith,Hatch,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805808,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Shine,Hugh,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805809,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Burns,DeWayne,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805810,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Rogers,Glenn,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805811,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Frazier,Frederick,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805812,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Smith,Reggie,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805813,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Bumgarner,Benjamin,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805814,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Stucky,Lynn,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805815,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Thimesch,Kronda,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805816,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Shaheen,Matt,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805817,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Leach,Jeff,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805818,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Spiller,David,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805819,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Lambert,Stan,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805820,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Darby,Drew,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805821,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Lalani,Suleman,,,Dr.,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805822,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Burrows,Dustin,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805823,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Kitzman,Stan,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805824,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Smithee,John,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805825,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,King,Ken,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805826,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Noble,Candy,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11805827,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-02-13,5.75,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Klick,Stephanie,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
