form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19783300,,,COM,Friends of Michele Grim,,,,,,2937 East Lincolnshire Blvd.,,Toledo,OH,43606,,,2023-10-05,250.00,0.00,Non-Federal Contribution,011,,,,Grim,Michele,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783302,,,PTY,Butler County Democratic Party,,,,,,224 Park Avenue,,Hamilton,OH,45013,,,2023-10-05,500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783337,,,ORG,Workers United for Seattle,,,,,,PO Box 9100,,Seattle,WA,98109,,,2023-10-06,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783338,,,ORG,Citizens for Liberty and Labor,,,,,,PO Box 18845,,Spokane,WA,99228,,,2023-10-06,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19814900,,,COM,EmpowerPAC,,,,,,"1920 L Street, NW",Suite 301,Washington,DC,20036,,,2023-10-12,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19814916,,,ORG,Commonwealth Aliance Action Fund,,,,,,2430 Portland Avenue,,Louisville,KY,40212,,,2023-10-12,65000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19814919,,,ORG,The People's Campaign,,,,,,PO Box 4681,,Frankfort,KY,40604,,,2023-10-12,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19814922,,,COM,Kentucky Family Values,,,,,,642 South Fourth Street,Suite 300,Louisville,KY,40202,,,2023-10-12,15000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19814925,,,COM,Committee to Elect Batten and Izor,,,,,,142 S. Main Street,,Germantown,OH,45327,,,2023-10-12,1000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19831195,,,ORG,Seattle Neighbors Committee,,,,,,PO Box 21961,,Seattle,WA,98111,,,2023-10-17,7500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19831599,,,COM,Chambers for Senate 2024,,,,,,515 S. Figueroa Street,Suite 1110,Los Angeles,CA,90071,,,2023-10-19,5500.00,0.00,Non-Federal Contribution,011,,,,Chambers,Michelle,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19831600,,,COM,Schultz for Assembly 2024,,,,,,16633 Ventura Blvd,#1008,Encino,CA,91436,,,2023-10-19,5500.00,0.00,Non-Federal Contribution,011,,,,Schultz,Nick,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19831603,,,COM,Friends of Carl E. Heastie,,,,,,PO Box 840,,Bronx,NY,10469,,,2023-10-19,2000.00,0.00,Non-Federal Contribution,011,,,,Heastie,Carl,E.,.,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19832507,,,COM,John Whitmire Campaign,,,,,,PO Box 41964,,Houston,TX,77241,,,2023-10-24,10000.00,0.00,Non-Federal Contribution,011,,,,Whitmire,John,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19832649,,,ORG,Nevada Latino Legislative Caucus,,,,,,1724 Bracken Avenue,,Las Vegas,NV,89104,,,2023-10-25,3500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19832707,,,COM,Monica for NY,,,,,,PO Box 475,,Central Islip,NY,11722,,,2023-10-25,2500.00,0.00,Non-Federal Contribution,011,,,,Martinez,Monica,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19832708,,,COM,The Committee to Elect James Rogers,,,,,,c/o Herb Sweet,6 Covey Road,Hyde Park,NY,12538,,,2023-10-25,5000.00,0.00,Non-Federal Contribution,011,,,,Rogers,James,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19832730,,,ORG,Together Wisconsin Acts,,,,,,1314 South 1st Street,Suite 221,Milwaukee,WI,53204,,,2023-10-26,1000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19844348,,,COM,"Arkansas Values, Inc.",,,,,,PO Box 7236,,Little Rock,AR,72217,,,2023-10-31,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
