form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00735183,SB29.6976,,,COM,Austin Marsman for Michigan,,,,,,PO Box 163,,Plainwell,MI,49080,,,2024-09-05,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6944,,,COM,Averie Bishop Campaign,,,,,,819 Arapaho Rd #233,Ste 24B,Richardson,TX,75080,,,2024-08-16,3750.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6937,,,COM,Blattman for AZ,,,,,,761 E University Dr,Suite 105,Mesa,AZ,85203,,,2024-07-18,2500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6886,,,COM,Brandy for AZ,,,,,,2671 E Iris Dr,,Chandler,AZ,85286,,,2024-07-19,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6898,,,COM,Chris 4 Arizona,,,,,,4117 E. Charter Oak Rd.,,Phoenix,AZ,85032,,,2024-07-18,2500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6875,,,COM,Christy for WI,,,,,,1831 N Sunkist Circle,,De Pere,WI,54115,,,2024-08-12,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6972,,,COM,Citizens For Hughes,,,,,,PO Box 13031,,Philadelphia,PA,19101,,,2024-08-21,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7051,,,ORG,Climate Cabinet Action,,,,,,150 Sutter Street,#695,San Francisco,CA,94104,,,2024-07-16,4426.15,,Strategic and Administrative Support (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7054,,,ORG,Climate Cabinet Action,,,,,,150 Sutter Street,#695,San Francisco,CA,94104,,,2024-07-22,0.47,,Strategic Consulting (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7056,,,ORG,Climate Cabinet Action,,,,,,150 Sutter Street,#695,San Francisco,CA,94104,,,2024-07-30,0.88,,Strategic Consulting (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7059,,,ORG,Climate Cabinet Action,,,,,,150 Sutter Street,#695,San Francisco,CA,94104,,,2024-07-30,258.00,,Reimbursement - See Memoed (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7059.0,SB29.7059,SB29,ORG,Regus Management Group,,,,,,15305 Dallas Parkway,12th Floor,Addison,TX,75001,,,2024-07-30,258.00,,Office Rent (Non-Contribution Account),,,,,,,,,,,,,,,,,,,X,
SB29,C00735183,SB29.7065,,,ORG,Climate Cabinet Action,,,,,,150 Sutter Street,#695,San Francisco,CA,94104,,,2024-08-26,9281.82,,Strategic and Administrative Support (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7075,,,ORG,Climate Cabinet Action,,,,,,150 Sutter Street,#695,San Francisco,CA,94104,,,2024-09-18,14500.99,,Strategic and Administrative Support (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6923,,,COM,Committee to Elect Andy Wood,,,,,,609 Flint Rd.,Apt 4,Brighton,MI,48116,,,2024-09-04,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6883,,,COM,Committee to Elect Chris Herweyer,,,,,,2560 Woodlake Rd SW,Apt 2,Wyoming,MI,49519,,,2024-08-01,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6884,,,COM,Committee to Elect Chris Herweyer,,,,,,2560 Woodlake Rd SW,Apt 2,Wyoming,MI,49519,,,2024-09-06,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7010,,,COM,Committee To Elect Daniel Mahoney,,,,,,PO Box# 1786,,Jackson,MI,49204,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7009,,,COM,Committee To Elect Daniel Mahoney,,,,,,PO Box# 1786,,Jackson,MI,49204,,,2024-09-06,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6926,,,COM,Committee to Elect Dyer,,,,,,644 Forest St,,Charlotte,MI,48813,,,2024-08-21,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6927,,,COM,Committee to Elect Dyer,,,,,,644 Forest St,,Charlotte,MI,48813,,,2024-09-13,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6930,,,COM,Committee to Elect Fern Spence,,,,,,658 Old Incochee Farm Trail,,Traverse City,MI,49684,,,2024-08-16,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6888,,,COM,Committee to Elect James Mercer,,,,,,271 Cottonwood Road,,Nashville,NC,27856,,,2024-09-10,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6970,,,COM,Committee to Elect Janise O'Neil Robinson,,,,,,PO Box 11,26216 Gibraltar Rd.,Flat Rock,MI,48134,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6969,,,COM,Committee to Elect Janise O'Neil Robinson,,,,,,PO Box 11,26216 Gibraltar Rd.,Flat Rock,MI,48134,,,2024-09-06,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6974,,,COM,Committee to Elect Jenn Hill State Representative,,,,,,PO Box 151,,Marquette,MI,49855,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6975,,,COM,Committee to Elect Jenn Hill State Representative,,,,,,PO Box 151,,Marquette,MI,49855,,,2024-09-09,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6862,,,COM,Committee to elect Jim Haadsma,,,,,,146 South Lincoln Blvd,,Battle Creek,MI,49015,,,2024-08-05,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6924,,,COM,Committee to Elect Megan Kocher,,,,,,621 Lee St.,,Plymouth,PA,18651,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6891,,,COM,Committee to Elect Nicholas Vander Veen Committee,,,,,,312 Fulton St. E.,,Grand Rapids,MI,49503,,,2024-08-16,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6890,,,COM,Committee to Elect Nicholas Vander Veen Committee,,,,,,312 Fulton St. E.,,Grand Rapids,MI,49503,,,2024-08-26,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6915,,,COM,Committee to Elect Robert T. Reives II,,,,,,514 Daniels St #286,,Raleigh,NC,27605,,,2024-07-19,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6966,,,COM,Committee to Elect Rudy M Howard Jr.,,,,,,P.O. Box 93,,Bay City,MI,48707,,,2024-08-16,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6894,,,COM,Committee to Elect Sonia Riley,,,,,,3434 Perry Ave. SW,,Wyoming,MI,49519,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6893,,,COM,Committee to Elect Sonia Riley,,,,,,3434 Perry Ave. SW,,Wyoming,MI,49519,,,2024-09-16,775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7008,,,COM,Committee to Re-Elect Howard J. Hunter III,,,,,,PO Box 944,,Ahoskie,NC,27910,,,2024-07-18,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6935,,,COM,CTE AliciaMarie Belchak,,,,,,710 Jackson St NW,,Grand Rapids,MI,49504,,,2024-08-27,1225.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7066,,,COM,CTE AliciaMarie Belchak,,,,,,710 Jackson St NW,,Grand Rapids,MI,49504,,,2024-08-28,775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6934,,,COM,CTE AliciaMarie Belchak,,,,,,710 Jackson St NW,,Grand Rapids,MI,49504,,,2024-09-10,775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6964,,,COM,CTE Betsy Coffia,,,,,,P.O. Box 7344,,Traverse City,MI,49696,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6963,,,COM,CTE Betsy Coffia,,,,,,P.O. Box 7344,,Traverse City,MI,49696,,,2024-09-03,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6877,,,COM,CTE Kimberly Edwards,,,,,,22430 Gratiot Ave,PO Box 901,Eastpointe,MI,48021,,,2024-08-01,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6878,,,COM,CTE Kimberly Edwards,,,,,,22430 Gratiot Ave,PO Box 901,Eastpointe,MI,48021,,,2024-09-09,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7000,,,COM,CTE Matt Koleszar,,,,,,PO Box 6094,,Plymouth,MI,48170,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6999,,,COM,CTE Matt Koleszar,,,,,,PO Box 6094,,Plymouth,MI,48170,,,2024-09-16,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6988,,,COM,Danielle 4 PA Committee,,,,,,PO Box 333,,Exton,PA,19341,,,2024-08-01,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6859,,,COM,Denise Mentzer for State Representative,,,,,,1399 Kingsley Street,,Mount Clemens,MI,48043,,,2024-09-06,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6980,,,COM,Dot-Inman Johnson for Tallahassee City Commission Campaign,,,,,,PO Box 21371,,Tallahassee,FL,32316,,,2024-09-10,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6906,,,COM,Elizabeth for Texas,,,,,,4502 West Lovers Lane,,Dallas,TX,75209,,,2024-08-16,3750.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6939,,,COM,Eva for Arizona,,,,,,761 E University Dr,Suite 105,Mesa,AZ,85203,,,2024-07-18,2500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6895,,,COM,Friends of Anna Payne,,,,,,346 Stratton Court,,Langhorne,PA,19047,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6900,,,COM,Friends of Brian Munroe,,,,,,414 Brandywine Ct,,Warminster,PA,18974,,,2024-07-08,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6901,,,COM,Friends of Brian Munroe,,,,,,414 Brandywine Ct,,Warminster,PA,18974,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7002,,,COM,Friends of Christina Sappey,,,,,,PO BOX 683,,Kennett Square,PA,19348,,,2024-07-18,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6843,,,COM,Friends of Elizabeth Moro,,,,,,100 McFadden Road,,Chadds Ford,PA,19317,,,2024-07-08,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6844,,,COM,Friends of Elizabeth Moro,,,,,,100 McFadden Road,,Chadds Ford,PA,19317,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6892,,,COM,Friends of Emily Dievendorf,,,,,,315 W Allegan,#16026,Lansing,MI,48933,,,2024-09-06,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6961,,,COM,Friends of Fern Leard,,,,,,P.O. Box 663,,Dallas,PA,18612,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6867,,,COM,Friends of Greta Neubauer,,,,,,1524 Main Street,,Racine,WI,53403,,,2024-08-21,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6870,,,COM,Friends of Jaime Churches,,,,,,15783 Eureka Rd,,Southgate,MI,48195,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6873,,,COM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct SW,,Wyoming,MI,49519,,,2024-09-10,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6880,,,COM,Friends of Kyle Wright,,,,,,24837 Goddard,PO Box 1866,Taylor,MI,48180,,,2024-09-10,1225.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6882,,,COM,Friends of Landon Myers,,,,,,2539 East Mount Hope Highway,,Grand Ledge,MI,48837,,,2024-08-16,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6987,,,COM,Friends of Layla Taha,,,,,,PO Box 323,,Wayne,MI,48184,,,2024-07-17,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6936,,,COM,Friends of Mai Xiong,,,,,,7415 Chicago Rd,,Warren,MI,48092,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6851,,,COM,Friends of Marshall Kilgore,,,,,,1050 Cooper Ave. SE,,Grand Rapids,MI,49507,,,2024-09-11,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6994,,,COM,"Friends of Michelle Kang, Inc",,,,,,PO Box 3772,,Suwanee,GA,30024,,,2024-08-12,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7633,,,COM,Friends of Nancy Guenst,,,,,,PO Box 523,,Hatboro,PA,19040,,,2024-09-20,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6942,,,COM,Friends of Natasha Marcus,,,,,,806 Ashby Dr.,,Davidson,NC,28036,,,2024-08-12,6400.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6850,,,COM,Friends of Patel,,,,,,1026 Totem Rd.,,Bensalem,PA,19020,,,2024-07-18,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6858,,,COM,Friends of Reggie Miller,,,,,,13697 Pond Bluff Dr,,Belleville,MI,48111,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6857,,,COM,Friends of Reggie Miller,,,,,,13697 Pond Bluff Dr,,Belleville,MI,48111,,,2024-09-09,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6957,,,COM,Friends of Robyn Vining,,,,,,P.O. Box 13591,,Wauwatosa,WI,53213,,,2024-07-08,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6920,,,COM,Friends of Sara Agerton,,,,,,52 W Simpson St,,Mechanicsburg,PA,17055,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6854,,,COM,Friends of Stefanie Rafes,,,,,,1240 Acorn Cir,,Macungie,PA,18062,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6990,,,COM,Friends of Stephen Wooden,,,,,,PO Box 3684,,Grand Rapids,MI,49501,,,2024-07-17,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6954,,,COM,Friends of Steve Doyle,,,,,,N5525 Hauser Rd.,,Onalaska,WI,54650,,,2024-07-08,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6984,,,COM,Friends of Susie Greenberg INC,,,,,,PO BOX 28654,,Sandy Springs,GA,30358,,,2024-09-10,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6985,,,COM,Friends of Susie Greenberg INC,,,,,,PO BOX 28654,,Sandy Springs,GA,30358,,,2024-09-10,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6856,,,COM,Gonzales for AZ,,,,,,1362 W Lynx Way,,Chandler,AZ,85248,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6853,,,COM,Grabe for Wisconsin Assembly,,,,,,113 Nesheim Trl.,,Mount Horeb,WI,53572,,,2024-08-12,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6968,,,COM,Heather Boyd for PA,,,,,,PO Box 1021,,Drexel Hill,PA,19026,,,2024-09-10,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6841,,,COM,Jasmine Clark for Georgia House,,,,,,PO Box 1922,,Lilburn,GA,30048,,,2024-08-12,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6955,,,COM,Jennifer Conlin for State Representative,,,,,,PO Box 131106,,Ann Arbor,MI,48113,,,2024-09-06,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6973,,,COM,Jennifer Conlin for State Representative,,,,,,PO Box 131106,,Ann Arbor,MI,48113,,,2024-09-16,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6978,,,COM,Jodi for State Senate,,,,,,PO Box 170843,5651 N Lydell Ave,Milwaukee,WI,53217,,,2024-07-08,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6902,,,COM,Judy for AZ,,,,,,420 E Campo Bello Dr,,Phoenix,AZ,85022,,,2024-07-18,2500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6913,,,COM,Karen Gresham for Arizona c/o Tom Krepitch,,,,,,5104 N 32nd St.,#110,Phoenix,AZ,85018,,,2024-07-19,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6960,,,COM,Keyeski For Wisconsin,,,,,,P.O. Box 232,,Lodi,WI,53555,,,2024-07-08,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7006,,,COM,Kristian Carranza for Texas,,,,,,PO Box 831436,,San Antonio,TX,78283,,,2024-08-21,3750.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6868,,,COM,LaGrand for Grand Rapids,,,,,,1551 Kalamazoo Ave SE,,Grand Rapids,MI,49507,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6982,,,COM,Leanne for PA,,,,,,PO Box 22,,Swarthmore,PA,19081,,,2024-08-21,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6846,,,COM,Lisa Grafstein Campaign,,,,,,1001 Wade Avenue,Suite 323,Raleigh,NC,27605,,,2024-08-01,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6940,,,COM,Lorena for Arizona,,,,,,761 E University Dr,Suite 105,Mesa,AZ,85203,,,2024-07-18,2500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6919,,,COM,LuAnn Bird for Assembly,,,,,,5155 Brandons Ct,,Hales Corners,WI,53130,,,2024-08-21,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6839,,,COM,Mihaela Plesa for Texas,,,,,,P.O. Box 796311,,Dallas,TX,75248,,,2024-08-16,3750.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6932,,,COM,MUGHAL FOR GEORGIA,,,,,,710 Dacula Rd,Ste 4A #325,Dacula,GA,30019,,,2024-08-12,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6897,,,COM,"Nabilah for Georgia, INC",,,,,,3523 Monarch Ave,,Duluth,GA,300963662,,,2024-08-16,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6865,,,COM,Nicole for PA,,,,,,1524 High Road,,Jefferson Hills,PA,15025,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6947,,,COM,Oscar for AZ House,,,,,,8221 S 33rd Dr,,Laveen,AZ,85339,,,2024-07-18,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6948,,,COM,Oscar for AZ House,,,,,,8221 S 33rd Dr,,Laveen,AZ,85339,,,2024-08-01,2500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6904,,,COM,Page Forward,,,,,,430 Crescent Street,,River Falls,WI,54022,,,2024-07-08,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6860,,,COM,People for Dylan Wegela,,,,,,140 Merriman Rd,PO Box 346,Garden City,MI,48136,,,2024-09-06,4775.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7014,,,COM,People of Pima PAC,,,,,,3326 N El Burrito Ave,,Tucson,AZ,85705,,,2024-08-16,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6928,,,COM,Priya for Arizona,,,,,,2764 N Neruda Ln,,Tucson,AZ,85712,,,2024-08-12,4500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
