form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00785899,SB29.5670,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-05-02,10494.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.5676,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-05-06,14379.61,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.5676.0,SB29.5676,SB29,ORG,Blacklane,,,,,,929 Colorado Ave,,Santa Monica,CA,90401,,,2024-05-06,954.74,,Non-Contribution Account: Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.1,SB29.5676,SB29,ORG,Blacklane,,,,,,929 Colorado Ave,,Santa Monica,CA,90401,,,2024-05-06,529.74,,Non-Contribution Account: Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.2,SB29.5676,SB29,ORG,Blacklane,,,,,,929 Colorado Ave,,Santa Monica,CA,90401,,,2024-05-06,395.00,,Non-Contribution Account: Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.3,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,809.41,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.4,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,68.22,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.5,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,1007.93,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.6,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,76.13,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.7,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,1645.61,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.8,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,8.74,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.9,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,68.22,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.10,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,984.17,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.11,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,984.17,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.12,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,47.79,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.13,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,809.41,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.14,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,1007.93,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.15,SB29.5676,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-06,1850.26,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.16,SB29.5676,SB29,ORG,The West Hollywood Edition,,,,,,9040 Sunset Blvd,,West Hollywood,CA,90069,,,2024-05-06,2380.04,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5676.18,SB29.5676,SB29,ORG,Jetblue Airways,,,,,,2701 Queens Plz N,Fl 6,Long Island City,NY,11101,,,2024-05-06,588.10,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5704,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-05-07,25000.00,,Non-Contribution Account: Reimbursement (vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.5704.0,SB29.5704,SB29,ORG,Lulu California Bistro,,,,,,200 South Palm Canyon Dr,,Palm Springs,CA,92262,,,2024-05-07,25000.00,,Non-Contribution Account: Event Space & Catering,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5707,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-05-08,17533.45,,Non-Contribution Account: Reimbursement (vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.5707.0,SB29.5707,SB29,ORG,Lulu California Bistro,,,,,,200 South Palm Canyon Dr,,Palm Springs,CA,92262,,,2024-05-08,17533.45,,Non-Contribution Account: Event Space & Catering,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-05-09,12388.44,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.5709.0,SB29.5709,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-09,5197.62,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709.1,SB29.5709,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-09,92.49,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709.2,SB29.5709,SB29,ORG,Kimpton Rowan Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,92262,,,2024-05-09,672.37,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709.3,SB29.5709,SB29,ORG,The West Hollywood Edition,,,,,,9040 Sunset Blvd,,West Hollywood,CA,90069,,,2024-05-09,4038.93,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709.4,SB29.5709,SB29,ORG,Expedia,,,,,,111 Expedia Group Way W,,Seattle,WA,98119,,,2024-05-09,535.86,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709.5,SB29.5709,SB29,ORG,Expedia,,,,,,111 Expedia Group Way W,,Seattle,WA,98119,,,2024-05-09,192.28,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5709.6,SB29.5709,SB29,ORG,The West Hollywood Edition,,,,,,9040 Sunset Blvd,,West Hollywood,CA,90069,,,2024-05-09,1658.89,,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5749,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-05-28,11346.91,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.5749.0,SB29.5749,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,30320,,,2024-05-28,2543.85,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5749.1,SB29.5749,SB29,ORG,United Airlines,,,,,,233 South Wacker Dr,,Chicago,IL,60606,,,2024-05-28,1136.96,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5749.2,SB29.5749,SB29,ORG,American Airlines,,,,,,PO Box 619616,,Fort Worth,TX,75261,,,2024-05-28,1790.94,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5749.3,SB29.5749,SB29,ORG,United Airlines,,,,,,233 South Wacker Dr,,Chicago,IL,60606,,,2024-05-28,4028.96,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.5749.4,SB29.5749,SB29,ORG,Alaska Airlines,,,,,,19300 International Blvd,,SeaTac,WA,98188,,,2024-05-28,1846.20,,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,
