form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00613810,SB21B.6460,,,ORG,NGP Van Inc,,,,,,"1445 New York Ave, NW, Ste 200",,Washington,DC,20005,,,2023-03-02,449.68,,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6439,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-01-12,472.38,,Payroll Tax Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6443,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-01-12,102.03,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6444,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-01-13,4.00,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6445,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-01-27,3569.99,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6440,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-02-14,427.28,,Payroll Tax Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6446,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-02-14,102.03,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6447,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-02-17,4.00,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6441,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-01,229.54,,Payroll Tax Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6448,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-01,162.03,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6442,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-15,244.84,,Payroll Tax Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6449,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-15,162.03,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6450,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-17,4.00,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6451,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-29,102.03,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6452,,,ORG,Paychex,,,,,,"500 N Brand Blvd, Ste 1960",,Glendale,CA,91203,,,2023-03-30,41.25,,Payroll Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6454,,,ORG,Progressives Consulting LLC,,,,,,PO Box 61646,,Las Vegas,NV,89160,,,2023-01-10,925.00,,Accounting & Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6455,,,ORG,Progressives Consulting LLC,,,,,,PO Box 61646,,Las Vegas,NV,89160,,,2023-02-06,1075.00,,Accounting & Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6456,,,ORG,Progressives Consulting LLC,,,,,,PO Box 61646,,Las Vegas,NV,89160,,,2023-03-06,925.00,,Accounting & Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6457,,,ORG,Progressives Consulting LLC,,,,,,PO Box 61646,,Las Vegas,NV,89160,,,2023-03-20,1125.00,,Accounting & Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00613810,SB21B.6459,,,ORG,"Sandler, Reiff, Lamb, Rosenstein & Birkenstock PC",,,,,,1090 Vermont Ave NW,,Washington,DC,20005,,,2023-03-06,475.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
