form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00566562,500656291,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00566562,500656512,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00658567,,,WILD,SUSAN,,,,H,PA,15,,,,,,,,
SB23,C00566562,500678232,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678272,,,CCM,ALTMAN FOR CONGRESS,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00841643,,,ALTMAN,SUSAN,COPIUS,,,H,NJ,07,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656282,,,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00566562,500656292,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00566562,500656513,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00566562,500678213,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-06-23,-2500.00,0.00,Void,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678223,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,P2024,,2024-06-20,2500.00,0.00,Contributions,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678253,,,CCM,GILLEN FOR CONGRESS,,,,,,PO Box 774,,Rockville Centre,NY,115710774,P2024,,2024-06-19,2500.00,0.00,Contributions,,C00806547,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678273,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656283,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00652628,,,SCHRIER,KIM DR.,,,,H,WA,08,,,,,,,,
SB23,C00566562,500656293,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2024-04-30,1500.00,0.00,CONTRIBUTION,,C00812388,,,PELTOLA,MARY,,,,H,AK,01,,,,,,,,
SB23,C00566562,500656514,,,CCM,TITUS FOR CONGRESS,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00566562,500678214,,,CCM,ADAM FOR COLORADO,,,,,,PO Box 371,,Woody Creek,CO,816560371,P2024,,2024-06-21,2500.00,0.00,Contribution,,C00805275,,,FRISCH,ADAM,,,,H,CO,03,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678224,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,P2024,,2024-06-20,2500.00,0.00,Contributions,,C00793760,,,RILEY,JOSH,,,,H,NY,22,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678234,,,CCM,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678274,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,P2024,,2024-06-19,2500.00,0.00,Contributions,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656284,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00566562,500656505,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00566562,500656515,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,121 N 10th St,,McAllen,TX,785014688,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00592659,,,GONZALEZ,VICENTE,,,,H,TX,15,,,,,,,,
SB23,C00566562,500678215,,,CCM,ADAM GRAY FOR CONGRESS,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,G2024,,2024-06-21,2500.00,0.00,Contributions,,C00801431,,,GRAY,ADAM C.,,,,H,CA,13,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678225,,,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-06-20,2500.00,0.00,Contributions,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656285,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00566562,500656506,,,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00727529,,,MRVAN,FRANK J,,,,H,IN,01,,,,,,,,
SB23,C00566562,500678216,,,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-06-21,2500.00,0.00,Contributions,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678226,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2024-06-20,2500.00,0.00,Contributions,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678236,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656276,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00566562,500656507,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00668228,,,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00566562,500678217,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2024-06-21,2500.00,0.00,Contributions,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678227,,,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-06-20,2500.00,0.00,Contributions,,C00783696,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678237,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656277,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00566562,500656287,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,C2024,Convention,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00566562,500656508,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00566562,500678218,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-06-21,2500.00,0.00,Contributions,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678248,,,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-06-19,2500.00,0.00,Contributions,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678268,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,P2024,,2024-06-19,2500.00,0.00,Contributions,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656278,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00566562,500656288,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00566562,500656509,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00566562,500678219,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,31500 Grape St,Ste 3 Pmb 452,Lake Elsinore,CA,925329702,G2024,,2024-06-21,2500.00,0.00,Contributions,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500678229,,,CCM,TONY VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boystown,NE,680100746,G2024,,2024-06-20,2500.00,0.00,Contributions,,C00784371,,,VARGAS,ANTHONY 'TONY',,,,H,NE,02,,,,,,,X,* 6/30 Amex Payment
SB23,C00566562,500656279,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00566562,500656289,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2024-04-30,2500.00,0.00,CONTRIBUTION,,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
