form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00029447,500017779,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 420239,,Kissimmee,FL,347420239,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00029447,500017801,,,CCM,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-06-27,5000.00,0.00,Contribution,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00029447,500017808,,,CCM,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-06-27,-5000.00,0.00,Voided Check - Originally Issued on 5/2/24,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00029447,500017806,,,PTY,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,,,,,,110 King St,Ste 203,Madison,WI,537033314,,,2024-06-27,5000.00,0.00,Contribution,,C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,,,,,,,,,,,,,,,,,
SB23,C00029447,500017769,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO Box 188,,Island Park,NY,115580188,G2024,,2024-06-13,1000.00,0.00,Contribution,,C00809426,,,DESPOSITO,ANTHONY,P,,,H,NY,04,,,,,,,,
SB23,C00029447,500017792,,,CCM,DOGGETT FOR US CONGRESS,,,,,,PO Box 5843,,Austin,TX,787635843,G2024,,2024-06-27,1000.00,0.00,Contribution,,C00286500,,,DOGGETT,LLOYD,,,,H,TX,35,,,,,,,,
SB23,C00029447,500017782,,,CCM,EVAN LOW FOR CONGRESS,,,,,,1700 Tribute Rd,Ste 201,Sacramento,CA,958154415,E2024,Recount,2024-06-13,5000.00,0.00,Contribution,,C00858969,,,LOW,EVAN,,,,H,CA,16,,,,,,,,
SB23,C00029447,500017790,,,CCM,EVAN LOW FOR CONGRESS,,,,,,1700 Tribute Rd,Ste 201,Sacramento,CA,958154415,G2024,,2024-06-20,5000.00,0.00,Contribution,,C00858969,,,LOW,EVAN,,,,H,CA,16,,,,,,,,
SB23,C00029447,500017773,,,CCM,FRIENDS OF RAJA FOR CONGRESS,,,,,,PO Box 681202,,Schaumburg,IL,601681202,G2024,,2024-06-13,2500.00,0.00,Contribution,,C00575092,,,KRISHNAMOORTHI,S. RAJA,,,,H,IL,08,,,,,,,,
SB23,C00029447,500017780,,,PAC,FRONTLINE USA,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-06-13,5000.00,0.00,Contribution,,C00422774,FRONTLINE USA,,,,,,,,,,,,,,,,,
SB23,C00029447,500017778,,,CCM,GRAVES FOR CONGRESS,,,,,,2345 Grand Blvd,Ste 2400,Kansas City,MO,641082642,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00359034,,,GRAVES,SAMUEL,B.,,JR.,H,MO,06,,,,,,,,
SB23,C00029447,500017774,,,CCM,JASON CROW FOR CONGRESS,,,,,,PO Box 32145,,Aurora,CO,800412145,G2024,,2024-06-13,2500.00,0.00,Contribution,,C00637363,,,CROW,JASON,,,,H,CO,06,,,,,,,,
SB23,C00029447,500017793,,,CCM,JIM JORDAN FOR CONGRESS,,,,,,PO Box 355,,Delaware,OH,430150355,G2024,,2024-06-27,1000.00,0.00,Contribution,,C00416594,,,JORDAN,JAMES,D.,,,H,OH,04,,,,,,,,
SB23,C00029447,500017775,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO Box 103,,Carmel Valley,CA,939240103,G2024,,2024-06-13,2500.00,0.00,Contribution,,C00592154,,,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00029447,500017781,,,PAC,"JOBS, EDUCATION, & FAMILIES FIRST - JEFF PAC",,,,,,910 17th St NW,Ste 925,Washington,DC,200062641,,,2024-06-13,5000.00,0.00,Contribution,,C00617803,"JOBS, EDUCATION, & FAMILIES FIRST - JEFF PAC",,,,,,,,,,,,,,,,,
SB23,C00029447,500017800,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4426,,Modesto,CA,953524426,G2024,,2024-06-27,5000.00,0.00,Contribution,,C00639146,,,HARDER,JOSH,,,,H,CA,10,,,,,,,,
SB23,C00029447,500017776,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,G2024,,2024-06-13,2500.00,0.00,Contribution,,C00513077,,,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00029447,500017795,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172nd Ave,Ste # 166,Happy Valley,OR,970868738,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00784520,,,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00029447,500017798,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 E 13th St,,Anniston,AL,362014630,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00367862,,,ROGERS,MICHAEL,,,,H,AL,03,,,,,,,,
SB23,C00029447,500017772,,,CCM,ROBIN KELLY FOR CONGRESS,,,,,,PO Box 3411,,Chicago,IL,606540381,G2024,,2024-06-13,2500.00,0.00,Contribution,,C00539866,,,KELLY,ROBIN,,,,H,IL,02,,,,,,,,
SB23,C00029447,500017797,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO Box 1290,,Santa Barbara,CA,931021290,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00576041,,,CARBAJAL,SALUD,,,,H,CA,24,,,,,,,,
SB23,C00029447,500017794,,,CCM,SCANLON FOR CONGRESS,,,,,,PO Box 263,,Swarthmore,PA,190810263,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00669358,,,SCANLON,MARY GAY,,,,H,PA,05,,,,,,,,
SB23,C00029447,500017770,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2024-06-13,1500.00,0.00,Contribution,,C00410803,,,WHITEHOUSE,SHELDON,,,II,S,RI,,,,,,,,,
SB23,C00029447,500017810,,,CCM,WICKER FOR SENATE,,,,,,PO Box 64,,Jackson,MS,392050064,P2024,,2024-06-18,-2500.00,0.00,Voided Check - Originally Issued on 5/16/24,,C00443218,,,WICKER,ROGER,,,,S,MS,,,,,,,,,
SB23,C00029447,500017811,,,CCM,WICKER FOR SENATE,,,,,,PO Box 64,,Jackson,MS,392050064,G2024,,2024-06-18,-5000.00,0.00,Voided Check - Originally Issued on 5/16/24,,C00443218,,,WICKER,ROGER,,,,S,MS,,,,,,,,,
