form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500017020,,,CCM,Carlos Gimenez For Congress,,,,,,1350 Beverly Rd,Ste Pm 115,Mc Lean,VA,221013917,G2024,,2024-09-24,1500.00,0.00,,011,C00735985,,,Gimenez,Carlos,,,,H,FL,26,,,,,,,,
SB23,C00002972,500016962,,,CCM,Celeste For Congress,,,,,,PO Box 2410,,Cedar City,UT,847212410,G2024,,2024-09-10,5000.00,0.00,,011,C00842765,,,MALOY,CELESTE,,,,H,UT,02,,,,,,,,
SB23,C00002972,500016974,,,CCM,Chuck Fleischmann For Congress Committee,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-09-10,1500.00,0.00,,011,C00461822,,,FLEISCHMANN,CHUCK,,,,H,TN,03,,,,,,,,
SB23,C00002972,500016947,,,CCM,Collins For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,G2024,,2024-09-12,1500.00,0.00,,011,C00544684,,,Collins,Michael,,,Jr,H,GA,10,,,,,,,,
SB23,C00002972,500016928,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-09-10,1500.00,0.00,,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00002972,500016970,,,CCM,Dale Strong For Congress,,,,,,PO Box 18502,,Huntsville,AL,358048502,G2024,,2024-09-12,1000.00,0.00,,011,C00774281,,,STRONG,DALE,WHITNEY,,,H,AL,05,,,,,,,,
SB23,C00002972,500016912,,,CCM,Dan Goldman For New York,,,,,,PO Box 3306,,New York,NY,100083306,G2024,,2024-09-10,2500.00,0.00,,011,C00816660,,,Goldman,Daniel,,,,H,NY,10,,,,,,,,
SB23,C00002972,500017013,,,CCM,Darin Lahood For Congress,,,,,,PO Box 10735,,Peoria,IL,616120735,G2024,,2024-09-24,3500.00,0.00,,011,C00575050,,,LAHOOD,DARIN,,,,H,VA,18,,,,,,,,
SB23,C00002972,500016976,,,CCM,David Kustoff For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,G2024,,2024-09-10,1500.00,0.00,,011,C00614826,,,KUSTOFF,DAVID,,,,H,TN,08,,,,,,,,
SB23,C00002972,500016923,,,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,G2024,,2024-09-10,1500.00,0.00,,011,C00369801,,,SCOTT,DAVID,,,,H,DC,13,,,,,,,,
SB23,C00002972,500016978,,,CCM,Deb Fischer For Us Senate Inc,,,,,,PO Box 83287,,Lincoln,NE,685013287,G2024,,2024-09-19,2000.00,0.00,,011,C00498907,,,FISCHER,DEB,,,,S,VA,00,,,,,,,,
SB23,C00002972,500017021,,,CCM,DelBene For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-09-24,5000.00,0.00,,011,C00459099,,,DELBENE,SUZAN,,,,H,WA,01,,,,,,,,
SB23,C00002972,500016975,,,CCM,DIANA FOR CONGRESS,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,G2024,,2024-09-10,2500.00,0.00,,011,C00741090,,,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00002972,500016943,,,CCM,Don Bacon For Congress,,,,,,217 3Rd St SE,,Washington,DC,200031904,G2024,,2024-09-10,1000.00,0.00,,011,C00575167,,,Bacon,Don,,,,H,DC,02,,,,,,,,
SB23,C00002972,500016991,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,081080160,G2024,,2024-09-19,2500.00,0.00,,011,C00558320,,,NORCROSS,DONALD,,,,H,DC,01,,,,,,,,
SB23,C00002972,500016958,,,CCM,Doug LaMalfa Committee,,,,,,2 W Windsor Ave,,Alexandria,VA,223011514,G2024,,2024-09-12,2500.00,0.00,,011,C00509422,,,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
SB23,C00002972,500016926,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-09-10,2500.00,0.00,,011,C00502575,,,RUIZ,RAUL,,,,H,DC,36,,,,,,,,
SB23,C00002972,500016919,,,CCM,Ed Case For Congress,,,,,,10 E St SE,,Washington,DC,200032611,G2024,,2024-09-10,3000.00,0.00,,011,C00680918,,,CASE,ED,,,,H,HI,01,,,,,,,,
SB23,C00002972,500016969,,,CCM,Elise Stefanik For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-09-10,5000.00,0.00,,011,C00547893,,,STEFANIK,ELISE,,,,H,VA,21,,,,,,,,
SB23,C00002972,500016910,,,CCM,Eric Sorensen For Illinois,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-09-10,2000.00,0.00,,011,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00002972,500016954,,,CCM,Friends Of Dusty Johnson,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-10,2000.00,0.00,,011,C00628917,,,JOHNSON,DUSTY,,,,H,SD,01,,,,,,,,
SB23,C00002972,500017006,,,CCM,Friends Of Raja Krishnamoorthi For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-09-24,1000.00,0.00,,011,C00575092,,,KRISHNAMOORTHI,RAJA,,,,H,IL,08,,,,,,,,
SB23,C00002972,500016918,,,CCM,Friends Of Rosa Delauro,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,G2024,,2024-09-10,5000.00,0.00,,011,C00238865,,,DELAURO,ROSA,,,,H,CT,03,,,,,,,,
SB23,C00002972,500016985,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,117050101,G2024,,2024-09-19,500.00,0.00,,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00002972,500017014,,,CCM,Gerald Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,221160563,G2024,,2024-09-24,2500.00,0.00,,011,C00445452,,,CONNOLLY,GERALD,,,,H,VA,11,,,,,,,,
SB23,C00002972,500016874,,,CCM,Glenn Grothman For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-09-10,1000.00,0.00,,011,C00561597,,,GROTHMAN,GLENN,,,,H,WI,06,,,,,,,,
SB23,C00002972,500016952,,,CCM,Glenn Grothman For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-09-10,2000.00,0.00,,011,C00561597,,,GROTHMAN,GLENN,,,,H,WI,06,,,,,,,,
SB23,C00002972,500016966,,,CCM,Guy Reschenthaler For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-10,3000.00,0.00,,011,C00657833,,,RESCHENTHALER,GUY,,,,H,PA,14,,,,,,,,
SB23,C00002972,500016933,,,CCM,Gwen Moore For Congress,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-09-10,1500.00,0.00,,011,C00397505,,,MOORE,GWEN,,,,H,WI,04,,,,,,,,
SB23,C00002972,500016936,,,CCM,Jamie Raskin For Congress,,,,,,114 Lexington Dr,,Silver Spring,MD,209012531,G2024,,2024-09-10,1000.00,0.00,,011,C00575126,,,Raskin,Jamie,,,,H,MD,08,,,,,,,,
SB23,C00002972,500016930,,,CCM,Jared Huffman For Congress,,,,,,PO Box 151563,,San Rafael,CA,949151563,G2024,,2024-09-10,3500.00,0.00,,011,C00536680,,,HUFFMAN,JARED,,,,H,DC,02,,,,,,,,
SB23,C00002972,500016911,,,CCM,Jason Crow For Congress,,,,,,PO Box 32145,,Aurora,CO,800412145,G2024,,2024-09-10,3500.00,0.00,,011,C00637363,,,Crow,Jason,,,,H,CO,06,,,,,,,,
SB23,C00002972,500016965,,,CCM,Jay Obernolte For Congress 2020,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-09-10,1000.00,0.00,,011,C00720078,,,Obernolte,Jay,,,,H,CA,08,,,,,,,,
SB23,C00002972,500016921,,,CCM,Jim Costa For Congress,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,G2024,,2024-09-10,2000.00,0.00,,011,C00391029,,,COSTA,JIM,,,,H,DC,16,,,,,,,,
SB23,C00002972,500016922,,,CCM,Jimmy Panetta For Congress,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,G2024,,2024-09-10,2000.00,0.00,,011,C00592154,,,Panetta,Jimmy,,,,H,CA,20,,,,,,,,
SB23,C00002972,500016980,,,CCM,Joe Neguse For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-09-19,1000.00,0.00,,011,C00648253,,,Neguse,Joe,,,,H,CO,02,,,,,,,,
SB23,C00002972,500016945,,,CCM,John Carter For Congress Committee,,,,,,201 Univ Oaks Blvd,Ste # 540,Round Rock,TX,78665,G2024,,2024-09-10,3000.00,0.00,,011,C00371203,,,CARTER,JOHN,,,,H,TX,31,,,,,,,,
SB23,C00002972,500016984,,,CCM,John Garamendi For Congress,,,,,,910 17Th St NW,Ste 925,Washington,DC,200062641,G2024,,2024-09-19,3000.00,0.00,,011,C00462697,,,GARAMENDI,JOHN,,,,H,DC,03,,,,,,,,
SB23,C00002972,500016955,,,CCM,John Joyce For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-10,2500.00,0.00,,011,C00674259,,,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00002972,500017010,,,CCM,Josh Hawley For Senate,,,,,,1020 N Fairfax St,Ste 201,Alexandria,VA,223142068,G2024,,2024-09-24,5000.00,0.00,,011,C00652727,,,HAWLEY,JOSH,,,,S,MO,00,,,,,,,,
SB23,C00002972,500016920,,,CCM,Judy Chu For Congress,,,,,,1531 Purdue Ave,,Los Angeles,CA,900253104,G2024,,2024-09-10,3000.00,0.00,,011,C00458125,,,Chu,Judy,,,,H,CA,27,,,,,,,,
SB23,C00002972,500016960,,,CCM,Julia Letlow For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-09-10,1000.00,0.00,,011,C00766428,,,Letlow,Julia,,,,H,LA,05,,,,,,,,
SB23,C00002972,500016929,,,CCM,Keep Al Green In Congress,,,,,,PO Box 56761,,Houston,TX,772566761,G2024,,2024-09-10,2500.00,0.00,,011,C00578567,,,GREEN,AL,,,,H,TX,09,,,,,,,,
SB23,C00002972,500016953,,,CCM,Kevin Hern For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-10,2000.00,0.00,,011,C00636092,,,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00002972,500016956,,,CCM,Kiggans For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-09-10,1000.00,0.00,,011,C00776120,,,Kiggans,Jennifer,,,,H,VA,02,,,,,,,,
SB23,C00002972,500016931,,,CCM,Landsman For Congress,,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-09-10,1500.00,0.00,,011,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00002972,500016959,,,CCM,Langworthy For Congress,,,,,,5219 Pendale Ct,,North Tonawanda,NY,141209592,G2024,,2024-09-12,1000.00,0.00,,011,C00817932,,,Langworthy,Nick,,,,H,NY,23,,,,,,,,
SB23,C00002972,500017022,,,CCM,"Laurel Lee For Congress, Inc.",,,,,,PO Box 47556,,Tampa,FL,336460139,G2024,,2024-09-24,1000.00,0.00,,011,C00815373,,,Lee,Laurel,Mrs.,,,H,FL,15,,,,,,,,
SB23,C00002972,500017023,,,CCM,"Laurel Lee For Congress, Inc.",,,,,,PO Box 47556,,Tampa,FL,336460139,G2024,,2024-09-24,1500.00,0.00,,011,C00815373,,,Lee,Laurel,Mrs.,,,H,FL,15,,,,,,,,
SB23,C00002972,500017015,,,CCM,LICCARDO FOR CONGRESS,,,,,,1750 Meridian Ave,# 3925,San Jose,CA,951255545,G2024,,2024-09-24,2500.00,0.00,,011,C00858688,,,LICCARDO,SAM,T.,,,H,CA,16,,,,,,,,
SB23,C00002972,500016964,,,CCM,Marc For Us Inc.,,,,,,221 N Patrick St,,Alexandria,VA,223142440,G2024,,2024-09-10,1500.00,0.00,,011,C00789586,,,Molinaro,Marc,J.,,,H,NY,19,,,,,,,,
SB23,C00002972,500016927,,,CCM,Mark Pocan For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-09-10,2500.00,0.00,,011,C00502179,,,POCAN,MARK,,,,H,DC,02,,,,,,,,
SB23,C00002972,500017011,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2024-09-24,3000.00,0.00,,011,C00434563,,,HEINRICH,MARTIN,,,,S,DC,00,,,,,,,,
SB23,C00002972,500016963,,,CCM,MARY MILLER FOR CONGRESS,,,,,,23326 E County Road 1960N,,Oakland,IL,619436840,G2024,,2024-09-12,1000.00,0.00,,011,C00723916,,,Miller,Mary,,,,H,IL,15,,,,,,,,
SB23,C00002972,500016934,,,CCM,Mary Peltola For Alaska,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,G2024,,2024-09-10,2500.00,0.00,,011,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00002972,500016979,,,CCM,Matsui For Congress,,,,,,PO Box 1738,,Sacramento,CA,958121738,G2024,,2024-09-19,2000.00,0.00,,011,C00409219,,,Matsui,Doris,,,,H,DC,06,,,,,,,,
SB23,C00002972,500017008,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-09-24,1000.00,0.00,,011,C00704981,,,Steel,Michelle,,,,H,CA,48,,,,,,,,
SB23,C00002972,500016951,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 Irvine Center Dr,Ste 150,Irvine,CA,926184691,G2024,,2024-09-10,1000.00,0.00,,011,C00701102,,,Garcia,MICHAEL,,,,H,CA,25,,,,,,,,
SB23,C00002972,500016957,,,CCM,Mike Kelly For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2024-09-10,1500.00,0.00,,011,C00474189,,,KELLY,MIKE,,,,H,PA,16,,,,,,,,
SB23,C00002972,500016967,,,CCM,Mike Rogers For Congress,,,,,,317 15Th St NE,,Washington,DC,200026501,G2024,,2024-09-10,2500.00,0.00,,011,C00367862,,,ROGERS,MIKE,,,,H,AL,03,,,,,,,,
SB23,C00002972,500016932,,,CCM,Morgan McGarvey For Congress,,,,,,PO Box 5324,,Louisville,KY,402550324,G2024,,2024-09-10,2000.00,0.00,,011,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00002972,500016961,,,CCM,Nicole For New York,,,,,,PO Box 60487,,Staten Island,NY,103060487,G2024,,2024-09-10,1500.00,0.00,,011,C00694778,,,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00002972,500016940,,,CCM,"Nikema For Congress, Inc",,,,,,PO Box 636,,Annandale,VA,220030636,G2024,,2024-09-10,2000.00,0.00,,011,C00752584,,,Williams,Nikema,NATASSHA,,,H,GA,05,,,,,,,,
SB23,C00002972,500016909,,,CCM,Nikki For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-09-10,2000.00,0.00,,011,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00002972,500017003,,,CCM,ONDER FOR CONGRESS,,,,,,2025 Zumbehl Rd,# 35,Saint Charles,MO,633032723,G2024,,2024-09-24,5000.00,0.00,,011,C00870238,,,ONDER,ROBERT,JR.,,,H,MO,03,,,,,,,,
SB23,C00002972,500016981,,,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-19,1000.00,0.00,,011,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00002972,500016987,,,CCM,Pete Ricketts For Senate,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-09-19,2000.00,0.00,,011,C00832436,,,RICKETTS,PETE,,,,S,NE,00,,,,,,,,
SB23,C00002972,500017009,,,CCM,Pete Sessions For Congress,,,,,,2817 N Jefferson St,,Arlington,VA,222071463,G2024,,2024-09-24,1000.00,0.00,,011,C00303305,,,SESSIONS,PETE,,,,H,TX,17,,,,,,,,
SB23,C00002972,500017007,,,CCM,Richard E Neal For Congress,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,G2024,,2024-09-24,2500.00,0.00,,011,C00226522,,,NEAL,RICHARD,,,,H,DC,01,,,,,,,,
SB23,C00002972,500017012,,,CCM,Rick Allen For Congress,,,,,,PO Box 338,,Augusta,GA,309030338,G2024,,2024-09-24,2500.00,0.00,,011,C00504019,,,ALLEN,RICK,,,,H,VA,12,,,,,,,,
SB23,C00002972,500016875,,,CCM,Robert Garcia For Congress,,,,,,65 Pine Ave,# 348,Long Beach,CA,908024718,G2024,,2024-09-10,2500.00,0.00,,011,C00797795,,,GARCIA,ROBERT,,,,H,CA,42,,,,,,,,
SB23,C00002972,500016972,,,CCM,Roger Williams For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-10,2000.00,0.00,,011,C00498121,,,WILLIAMS,ROGER,,,,H,TX,25,,,,,,,,
SB23,C00002972,500017024,,,CCM,Ron Estes For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-09-26,1500.00,0.00,,011,C00632067,,,ESTES,RON,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016950,,,CCM,Russ Fulcher For Idaho,,,,,,PO Box 1375,,Meridian,ID,836801375,G2024,,2024-09-10,2000.00,0.00,,011,C00648295,,,FULCHER,RUSS,,,,H,ID,01,,,,,,,,
SB23,C00002972,500017019,,,CCM,Russell Fry For Congress,,,,,,1110 Trinity Dr,,Alexandria,VA,223144722,G2024,,2024-09-24,2500.00,0.00,,011,C00786657,,,Fry,Russell,,,,H,SC,07,,,,,,,,
SB23,C00002972,500016915,,,CCM,Scholten For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-09-10,1500.00,0.00,,011,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00002972,500016917,,,CCM,Sharice Davids For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,G2024,,2024-09-10,2000.00,0.00,,011,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00002972,500016941,,,CCM,Susan Wild For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-09-10,1000.00,0.00,,011,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00002972,500016913,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215-382,Las Vegas,NV,891481719,G2024,,2024-09-10,2000.00,0.00,,011,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00002972,500016924,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-09-10,1500.00,0.00,,011,C00660555,,,GARCIA,SYLVIA,,,,H,TX,29,,,,,,,,
SB23,C00002972,500016982,,,CCM,Tenney For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-09-19,1000.00,0.00,,011,C00561183,,,Tenney,Claudia,,,,H,VA,,,,,,,,,
SB23,C00002972,500016935,,,CCM,Tokuda For Hawaii,,,,,,PO Box 792,,Kaneohe,HI,967440792,G2024,,2024-09-10,2500.00,0.00,,011,C00813758,,,TOKUDA,JILL,NAOMI,,,H,HI,02,,,,,,,,
SB23,C00002972,500016990,,,CCM,Tom Emmer For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-19,2500.00,0.00,,011,C00545749,,,EMMER,TOM,,,,H,MN,06,,,,,,,,
SB23,C00002972,500016938,,,CCM,Tom Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-09-10,5000.00,0.00,,011,C00607200,,,SUOZZI,TOM,,,,H,DC,03,,,,,,,,
SB23,C00002972,500017017,,,CCM,Tom Tiffany For Wisconsin,,,,,,411 1St St SE,,Washington,DC,200031827,G2024,,2024-09-24,2500.00,0.00,,011,C00718635,,,TIFFANY,TOM,,,,H,WI,07,,,,,,,,
SB23,C00002972,500017016,,,CCM,TONY WIED FOR CONGRESS,,,,,,PO Box 5003,,De Pere,WI,541155003,G2024,,2024-09-24,2500.00,0.00,,011,C00875518,,,WIED,TONY,,,,H,WI,08,,,,,,,,
SB23,C00002972,500017004,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,701500730,G2024,,2024-09-24,1000.00,0.00,,011,C00763649,,,Carter,Troy,Sr.,,,H,LA,02,,,,,,,,
SB23,C00002972,500017018,,,CCM,Van Orden For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-24,2500.00,0.00,,011,C00742007,,,Van Orden,Derrick,,,,H,WI,03,,,,,,,,
SB23,C00002972,500016939,,,CCM,Vargas For Congress,,,,,,PO Box 636,,Annandale,VA,220030636,G2024,,2024-09-10,1500.00,0.00,,011,C00497321,,,VARGAS,JUAN,,,,H,VA,51,,,,,,,,
SB23,C00002972,500016925,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-09-10,4000.00,0.00,,011,C00592659,,,Gonzalez,Vicente,,,,H,TX,15,,,,,,,,
SB23,C00002972,500016876,,,CCM,Vote Baumgartner For Congress,,,,,,PO Box 8508,,Spokane,WA,992030508,G2024,,2024-09-10,5000.00,0.00,,011,C00870758,,,Baumgartner,Michael,James,,,H,WA,05,,,,,,,,
SB23,C00002972,500016971,,,CCM,Weber For Congress,,,,,,105 E St SE,,Washington,DC,200032616,G2024,,2024-09-10,2000.00,0.00,,011,C00502229,,,WEBER,RANDY,,,,H,TX,14,,,,,,,,
