form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00754051,B878678,,,ORG,Office Depot,,,,,,5601 Bandera Rd,,San Antonio,TX,78238,O2024,Not Applicable,2024-06-26,933.21,,Office and PPE supplies for canvassers to be reimbursed by We Vote We Win,001,,,,,,,,,,, ,,,,,,,X,Office and PPE supplies for canvassers to be reimbursed by We Vote We Win
SB21B,C00754051,B878679,,,ORG,Sam's Club,,,,,,PO Box 530970,,Atlanta,GA,30353,O2024,Not Applicable,2024-06-26,992.70,,Snacks and water for canvassers to be reimbursed by We Vote We Win,003,,,,,,,,,,, ,,,,,,,X,Snacks and water for canvassers to be reimbursed by We Vote We Win
SB21B,C00754051,B878680,,,ORG,Carl's Donuts,,,,,,3170 Sunset Rd SUITE F,,Las Vegas,NV,89120,O2024,Not Applicable,2024-06-26,518.23,,Coffee and donuts for canvassers to be reimbursed by We Vote We Win,001,,,,,,,,,,, ,,,,,,,X,Coffee and donuts for canvassers to be reimbursed by We Vote We Win
SB21B,C00754051,B878625,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-06-03,1.39,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878624,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-06-03,39.66,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878626,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-06-10,0.40,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878516,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-06-17,14.24,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878517,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-06-24,14.45,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B877877,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,O2024,Not Applicable,2024-06-12,5699.67,,Reimbursement for gas expenses for canvassers,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878642,,,ORG,Co Host Expert Company,,,,,,"124 Chestnut Street, Suite 10",,Philadelphia,PA,19106,O2024,Not Applicable,2024-06-10,170068.39,,Housing for staff in Philadelphia,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878643,,,ORG,BFH Residential,,,,,,834 Chestnut Street Ste 100,,Philadelphia,PA,19107,O2024,Not Applicable,2024-06-12,4764.00,,Rent payment for staff in Philadelphia,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B877201,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2024,Not Applicable,2024-06-27,2487.88,,Compliance reporting and recordkeeping,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878661,,,ORG,TTW LLC,,,,,,PO Box 78933,,Charlotte,NC,28226,O2024,Not Applicable,2024-06-24,3775.00,,Rent payment for staff in North Carolina,001,,,,,,,,,,, ,,,,,,,,
