form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00458877,SB21B.I27172,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2023-01-06,1555.00,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I27185,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2023-02-06,777.50,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I28237,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2023-03-06,777.50,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I29405,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2023-04-04,777.50,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I27037,,,ORG,RED RIVER CO. LLC,,,,,,8501 BAYSIDE ROAD SUITE C4-D,,CHESAPEAKE BEACH,MD,20732,,,2023-01-18,7239.25,,PAC FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I27033,,,ORG,"SCHEFFER & ASSOCIATES, P.C.",,,,,,550 BOB BLAIR DR,,MINOOKA,IL,60447,,,2023-01-17,285.00,,PAC ACCOUNTING SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I27225,,,ORG,THE LAWRENCE GROUP,,,,,,617 MAPLEWOOD DR.,,MINOOKA,IL,60447,,,2023-02-20,1500.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I27161,,,ORG,VISA,,,,,,PO BOX 4513,,CAROL STREAM,IL,601974513,,,2023-01-27,1795.67,,SEE MEMO ENTRIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00458877,SB21B.I27164,SB21B.I27161,SB21B,ORG,BLACKLANE,,,,,,929 COLORADO AVENUE,,SANTA MONICA,CA,90401,,,2023-01-27,473.35,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00458877,SB21B.I27165,SB21B.I27161,SB21B,ORG,CAPITOL HILL CLUB,,,,,,301 1ST ST SE,,WASHINGTON,DC,20003,,,2023-01-27,464.45,,PAC MEETING EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00458877,SB21B.I27163,SB21B.I27161,SB21B,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,940431351,,,2023-01-27,1.99,,PAC DIGITAL ADVERTISING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00458877,SB21B.I27167,SB21B.I27161,SB21B,ORG,UNITED AIRLINES,,,,,,77 W WACKER DR.,,CHICAGO,IL,60601,,,2023-01-27,571.80,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
