form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500024348,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,PO Box 3433,,Palm Desert,CA,922613433,G2022,,2023-10-20,-5000.00,0.00,Federal Candidate Contribution,011,C00502575,,,Ruiz,Raul,,Dr.,,H,CA,36,,,,,,,,VOID CK Original 03/22
SB23,C00002089,500024383,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-10-30,90000.00,0.00,Federal Committee Contribution,011,C00042366,DSCC,,,,,,,,,,,,,,,,,$45k to Building Fund  $45k to Legal Defense Fund
SB23,C00002089,500024407,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-10-31,4000.00,0.00,Federal Candidate Contribution,011,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00002089,500024427,,,PAC,Fair Shot PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-10-31,5000.00,0.00,Federal Committee Contribution,011,,Fair Shot PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024365,,,CCM,FRIENDS OF DAN KILDEE,,,,,,6450 Flagstone Ct,,Flushing,MI,484332584,P2024,,2023-10-31,5000.00,0.00,Federal Candidate Contribution,011,C00499947,,,KILDEE,DANIEL,,,,H,MI,08,,,,,,,,
SB23,C00002089,500024391,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,P2024,,2023-10-31,1500.00,0.00,Federal Candidate Contribution,011,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00002089,500024374,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,340 Orange St,,New Haven,CT,065116425,P2024,,2023-10-31,2500.00,0.00,Federal Candidate Contribution,011,C00238865,,,DELAURO,ROSA,L,,,H,CT,03,,,,,,,,
SB23,C00002089,500024360,,,CCM,JEFFRIES FOR CONGRESS,,,,,,PO Box 380438,,Brooklyn,NY,112380438,P2024,,2023-10-31,-5000.00,0.00,Federal Candidate Contribution,011,C00503052,,,JEFFRIES,HAKEEM,,,,H,NY,08,,,,,,,,Void original check 31657 dated 4/18/2023.
SB23,C00002089,500024398,,,CCM,JEFFRIES FOR CONGRESS,,,,,,PO Box 380438,,Brooklyn,NY,112380438,P2024,,2023-10-31,5000.00,0.00,Federal Candidate Contribution,011,C00503052,,,JEFFRIES,HAKEEM,,,,H,NY,08,,,,,,,,
SB23,C00002089,500024424,,,CCM,JESSICA FOR MICHIGAN,,,,,,PO Box 51136,,Kalamazoo,MI,490051136,P2024,,2023-10-26,2500.00,0.00,Federal Candidate Contribution,011,C00845933,,,Swartz,Jessica,,,,H,MI,04,,,,,,,,
SB23,C00002089,500024378,,,CCM,KAPTUR FOR CONGRESS,,,,,,PO Box 899,,Toledo,OH,436970899,P2024,,2023-10-24,5000.00,0.00,Federal Candidate Contribution,011,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,
SB23,C00002089,500024406,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,P2024,,2023-10-24,2500.00,0.00,Federal Candidate Contribution,011,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00002089,500024353,,,PAC,LUPE VOTES,,,,,,1601 E Business 83,,San Juan,TX,785895090,,,2023-10-20,-15000.00,0.00,Federal PAC Contribution,011,C90021304,LUPE VOTES,,,,,,,,,,,,,,,,,VOID CK Originally 04/22
SB23,C00002089,500024350,,,CCM,MARIE NEWMAN FOR CONGRESS,,,,,,PO Box 549,,La Grange,IL,605250549,P2022,,2023-10-20,-500.00,0.00,Federal Candidate Contribution,011,C00636670,,,NEWMAN,MARIE,,,,H,IL,03,,,,,,,,VOID CK Original 04/22
SB23,C00002089,500024385,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE - FEDERAL ACCOUNT,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2023-10-19,5000.00,0.00,Federal Committee Contribution,011,C00143230,NEW YORK STATE DEMOCRATIC COMMITTEE - FEDERAL ACCOUNT,,,,,,,,,,,,,,,,,
SB23,C00002089,500024401,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-10-31,3750.00,0.00,Federal Candidate Contribution,011,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00002089,500024344,,,CCM,NORMA TORRES FOR CONGRESS,,,,,,1320 Hillcrest Dr,,Pomona,CA,917681428,P2022,,2023-10-20,-2500.00,0.00,Federal Candidate Contribution,011,C00557652,,,TORRES,NORMA,,,,H,CA,35,,,,,,,,VOID CK Original 03/22
SB23,C00002089,500024345,,,PAC,PAC TO THE FUTURE,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2023-10-20,-5000.00,0.00,Federal Committee Contribution,011,C00344234,PAC TO THE FUTURE,,,,,,,,,,,,,,,,,VOID CK Original 03/22
SB23,C00002089,500024421,,,CCM,Riebe for Congress,,,,,,9040 S Greenhills Dr,,Cottonwood Heights,UT,840935937,O2023,Special General,2023-10-19,5000.00,0.00,Federal Candidate Contribution,011,,,H4UT02304,Riebe,Kathleen,,,,H,UT,02,,,,,,,,
SB23,C00002089,500024347,,,CCM,Ro for Congress Inc,,,,,,PO Box 3513,,Santa Clara,CA,950553513,P2022,,2023-10-20,-2500.00,0.00,Federal Candidate Contribution,011,C00503185,,,Khanna,Rohit,,,,H,CA,17,,,,,,,,VOID CK Original 03/22
SB23,C00002089,500024375,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,PO Box 5130,,Evanston,IL,602045130,P2024,,2023-10-31,3000.00,0.00,Federal Candidate Contribution,011,C00327023,,,SCHAKOWSKY,JANICE,D,,,H,IL,09,,,,,,,,
SB23,C00002089,500024395,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,1027 Benjamin Ave SE,,Grand Rapids,MI,495063222,P2024,,2023-10-31,2500.00,0.00,Federal Candidate Contribution,011,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00002089,500024400,,,CCM,Shontel Brown for Congress,,,,,,PO Box 221232,,Beachwood,OH,441220996,P2024,,2023-10-24,5000.00,0.00,Federal Candidate Contribution,011,C00764381,,,Brown,Shontel,,,,H,OH,11,,,,,,,,
SB23,C00002089,500024366,,,CCM,SWALWELL FOR CONGRESS,,,,,,PO Box 2966,,Dublin,CA,945680966,P2024,,2023-10-05,1000.00,0.00,Federal Candidate Contribution,011,C00502294,,,SWALWELL,ERIC MICHAEL,,,,H,CA,14,,,,,,,,
