form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00723189,500381541,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,,Washington,DC,200025702,,,2024-05-23,1782.50,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390371,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,,Washington,DC,200025702,,,2024-06-20,1155.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390372,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,,Washington,DC,200025702,,,2024-06-24,884.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379289,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-04-02,12500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379300,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-05-03,12500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390373,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-06-05,12500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500381540,,,ORG,Fresh Connections,,,,,,8424 Lee Hwy,# A,Fairfax,VA,22031,,,2024-05-15,520.80,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379286,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2024-04-01,8776.94,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500390357,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2024-05-28,9328.94,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500390358,,,CCM,FRIENDS OF MARIA,,,,,,PO Box 12740,,Seattle,WA,981114740,,,2024-06-20,9328.92,0.00,Payroll Reimbursement,,C00349506,,,CANTWELL,MARIA,E,,,S,WA,00,,,,,,,,
SB21B,C00723189,500381542,,,ORG,Jo Vincent Consulting,,,,,,6990 Falls Reach Dr,Apt 308,Falls Church,VA,220432350,,,2024-05-15,350.00,0.00,General Strategy Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379287,,,ORG,Kimpton Hotel,,,,,,1717 Champa St,,Denver,CO,802022704,,,2024-04-01,3069.99,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379293,,,ORG,Kimpton Hotel,,,,,,1717 Champa St,,Denver,CO,802022704,,,2024-04-10,1390.52,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379301,,,ORG,"NGP VAN, Inc.",,,,,,PO Box 392264,# PA15251,Pittsburgh,PA,152519264,,,2024-05-06,331.05,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390365,,,ORG,Seattle Mariners,,,,,,1250 1St Ave,,Seattle,WA,981012911,,,2024-06-03,1489.11,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379294,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2024-04-16,7500.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390348,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2024-05-06,7500.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390383,,,ORG,Smart Enterprises Inc,,,,,,PO Box 2122,,South Portland,ME,041162122,,,2024-06-09,7500.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379290,,,ORG,Squared Communications,,,,,,1440 G St NW,,Washington,DC,200052001,,,2024-04-02,2000.00,0.00,Political Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379298,,,ORG,Squared Communications,,,,,,1440 G St NW,,Washington,DC,200052001,,,2024-05-02,2000.00,0.00,Political Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390375,,,ORG,Squared Communications,,,,,,1440 G St NW,,Washington,DC,200052001,,,2024-06-05,2000.00,0.00,Political Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390376,,,ORG,Squared Communications,,,,,,1440 G St NW,,Washington,DC,200052001,,,2024-06-28,2000.00,0.00,Political Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390366,,,ORG,Tatte Bakery,,,,,,1200 New Hampshire Ave NW,,Washington,DC,200366802,,,2024-06-06,671.27,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390367,,,ORG,Tatte Bakery,,,,,,1200 New Hampshire Ave NW,,Washington,DC,200366802,,,2024-06-14,369.17,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379299,,,ORG,The Baseball Club Of Seattle,,,,,,1301 5Th Ave,Fl 24,Seattle,WA,981012603,,,2024-05-02,5100.00,0.00,Site Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500379295,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2024-04-17,2000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500381545,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2024-05-21,2000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390382,,,ORG,"Utrecht, Kleinfeld, Fiori, Clark Partners",,,,,,1634 I St NW,Ste 1250,Washington,DC,200064096,,,2024-06-20,2000.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500390368,,,ORG,VIPS Catering,,,,,,1750 Pennsylvania Ave NW,,Washington,DC,200064502,,,2024-06-17,469.59,0.00,Catering,,,,,,,,,,,,,,,,,,,,
