form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00669259,500175924,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-03-27,66.25,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175934,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-21,39.50,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175915,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,Ste 3N05,Melville,NY,117474468,,,2024-03-18,20000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175925,,,ORG,Alignco LLC,,,,,,3907 Northampton St NW,,Washington,DC,200152950,,,2024-03-29,14553.65,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175935,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-29,39.50,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500174245,,,ORG,"Tiku Consulting Group, LLC",,,,,,11 Maplewood St,,Watertown,MA,024723514,,,2024-02-23,6408.20,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175916,,,ORG,Loews Hotel,,,,,,540 Park Ave,,New York,NY,100657366,,,2024-03-18,7913.38,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175926,,,ORG,C PLUS K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,,,2024-03-29,13000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500173396,,,ORG,KLP Consulting LLC,,,,,,1840 California St NW,,Washington,DC,200091822,,,2024-02-09,16490.82,0.00,Non-Contribution Account: Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175907,,,ORG,"Tiku Consulting Group, LLC",,,,,,11 Maplewood St,,Watertown,MA,024723514,,,2024-03-01,610.36,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175917,,,ORG,Blue Wave Political Partners,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-03-19,35000.00,0.00,Non-Contribution Account: Fundraising & Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175927,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,,,2024-03-29,87082.52,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,26704357I,26704357,SA17,PAC,United We Can,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-03-12,1250.00,0.00,Polling,,C00523621,,,,,,,,,,,,,,,,,,* Non-Contribution Account; In-Kind Received
SB29,C00669259,500173397,,,ORG,Blue Wave Political Partners,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-02-12,35000.00,0.00,Non-Contribution Account: Fundraising & Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175918,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-03-19,48000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175928,,,ORG,Three Point Media,,,,,,290 Broadway,Ste 210,Methuen,MA,018446827,,,2024-03-29,63218.81,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500170038,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-04,1975.40,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500174238,,,IND,,Shannon,Kevin,,,,1824 Paseo Del Mar,,Palos Verdes Estates,CA,902741856,,,2024-02-26,25000.00,0.00,Non-Contribution Account: Contribution Refund,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175909,,,ORG,KLP Consulting LLC,,,,,,1840 California St NW,,Washington,DC,200091822,,,2024-03-04,17187.25,0.00,Non-Contribution Account: Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175919,,,ORG,Magnify Strategies LLC,,,,,,2723 Prairie Ave,,Evanston,IL,602011482,,,2024-03-22,6671.60,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500176829,,,ORG,Future Forward USA Action,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-03-31,601087.90,0.00,Non-Contribution Account In-Kind: Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500175929,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-03-29,50000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500170039,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-04,9.28,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500174239,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,12.00,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500173399,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-01-26,10.00,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
