form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016778,,,CCM,Don Davis For NC,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-07-11,2000.00,0.00,,011,C00795211,,,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00002972,500016787,,,CCM,Doug LaMalfa Committee,,,,,,2 W Windsor Ave,,Alexandria,VA,223011514,G2024,,2024-07-23,2500.00,0.00,,011,C00509422,,,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
SB23,C00002972,500016769,,,CCM,Dr Brian Babin For Us Congress,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,G2024,,2024-07-11,3000.00,0.00,,011,C00553859,,,BABIN,BRIAN,,,,H,TX,36,,,,,,,,
SB23,C00002972,500016771,,,CCM,Dr Kim Schrier For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-07-11,1000.00,0.00,,011,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00002972,500016751,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-07-11,1000.00,0.00,,011,C00502575,,,RUIZ,RAUL,,,,H,DC,36,,,,,,,,
SB23,C00002972,500016817,,,CCM,Friends Of Bennie Thompson,,,,,,PO Box 100,,Bolton,MS,390410100,G2024,,2024-07-30,2000.00,0.00,,011,C00279851,,,THOMPSON,BENNIE,,,,H,DC,02,,,,,,,,
SB23,C00002972,500016801,,,CCM,Friends Of Dusty Johnson,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-07-23,1000.00,0.00,,011,C00628917,,,JOHNSON,DUSTY,,,,H,SD,01,,,,,,,,
SB23,C00002972,500016793,,,CCM,Friends Of Mazie Hirono,,,,,,323 7Th St SE,,Washington,DC,200034307,G2024,,2024-07-23,1500.00,0.00,,011,C00420760,,,HIRONO,MAZIE,,,,S,HI,00,,,,,,,,
SB23,C00002972,500016756,,,CCM,Friends Of Raja Krishnamoorthi For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-07-11,1500.00,0.00,,011,C00575092,,,KRISHNAMOORTHI,RAJA,,,,H,IL,08,,,,,,,,
SB23,C00002972,500016774,,,CCM,Friends Of Sherrod Brown,,,,,,323 7Th St SE,,Washington,DC,200034307,G2024,,2024-07-11,2500.00,0.00,,011,C00264697,,,BROWN,SHERROD,,,,S,DC,00,,,,,,,,
SB23,C00002972,500016767,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,117050101,G2024,,2024-07-11,2000.00,0.00,,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00002972,500016803,,,CCM,Hageman For Wyoming,,,,,,PO Box 4157,,Cheyenne,WY,820034157,P2024,,2024-07-23,3000.00,0.00,,011,C00788943,,,Hageman,Harriet,,,,H,WY,00,,,,,,,,
SB23,C00002972,500016762,,,CCM,Hoyer For Congress,,,,,,700 13Th St NW,Ste 800,Washington,DC,200055938,G2024,,2024-07-11,2500.00,0.00,,011,C00140715,,,Hoyer,Steny,,,,H,MD,05,,,,,,,,
SB23,C00002972,500016783,,,CCM,Huizenga For Congress,,,,,,611 Pennsylvania Ave SE,# 424,Washington,DC,200034303,G2024,,2024-07-11,3000.00,0.00,,011,C00459297,,,HUIZENGA,BILL,,,,H,MI,02,,,,,,,,
SB23,C00002972,500016781,,,CCM,Jack Bergman For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,G2024,,2024-07-11,2500.00,0.00,,011,C00614214,,,Bergman,Jack,,,,H,MI,01,,,,,,,,
SB23,C00002972,500016758,,,CCM,Jamie Comer For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-07-11,2500.00,0.00,,011,C00588764,,,Comer,James,,,,H,KY,01,,,,,,,,
SB23,C00002972,500016763,,,CCM,Jason Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-07-11,1500.00,0.00,,011,C00541862,,,SMITH,JASON,,,,H,DC,08,,,,,,,,
SB23,C00002972,500016776,,,CCM,JEFF HURD FOR CONGRESS,,,,,,2695 Patterson Rd,Ste Pm 2,Grand Junction,CO,815068815,G2024,,2024-07-11,5000.00,0.00,,011,C00848333,,,HURD,JEFFREY,,,,H,CO,03,,,,,,,,
SB23,C00002972,500016750,,,CCM,Jimmy Panetta For Congress,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,G2024,,2024-07-11,1000.00,0.00,,011,C00592154,,,Panetta,Jimmy,,,,H,CA,20,,,,,,,,
SB23,C00002972,500016811,,,CCM,Joe Neguse For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-07-30,2000.00,0.00,,011,C00648253,,,Neguse,Joe,,,,H,CO,02,,,,,,,,
SB23,C00002972,500016753,,,CCM,John Duarte For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-07-11,2000.00,0.00,,011,C00808279,,,DUARTE,JOHN,,,,H,CA,13,,,,,,,,
SB23,C00002972,500016777,,,CCM,"John James For Congress, Inc.",,,,,,PO Box 628,,Saint Clair Shores,MI,480800628,G2024,,2024-07-11,2500.00,0.00,,011,C00803502,,,James,John,,,,H,MI,10,,,,,,,,
SB23,C00002972,500016794,,,CCM,Jonathan Jackson For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-07-23,1000.00,0.00,,011,C00802603,,,Jackson,Jonathan,,,,H,IL,01,,,,,,,,
SB23,C00002972,500016760,,,CCM,Julia Letlow For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2024-07-11,1000.00,0.00,,011,C00766428,,,Letlow,Julia,,,,H,LA,05,,,,,,,,
SB23,C00002972,500016797,,,CCM,Kaptur For Congress,,,,,,PO Box 2433,,Falls Church,VA,220420433,G2024,,2024-07-23,1000.00,0.00,,011,C00154625,,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00002972,500016749,,,CCM,Ken Calvert For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,G2024,,2024-07-11,2000.00,0.00,,011,C00257337,,,Calvert,Ken,,,,H,VA,42,,,,,,,,
SB23,C00002972,500016798,,,CCM,Kevin Hern For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-07-23,1000.00,0.00,,011,C00636092,,,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00002972,500016747,,,CCM,"Laurel Lee For Congress, Inc.",,,,,,PO Box 47556,,Tampa,FL,336460139,P2024,,2024-07-02,1500.00,0.00,,011,C00815373,,,Lee,Laurel,Mrs.,,,H,FL,15,,,,,,,,
SB23,C00002972,500016768,,,CCM,Marc For Us Inc.,,,,,,221 N Patrick St,,Alexandria,VA,223142440,G2024,,2024-07-11,1000.00,0.00,,011,C00789586,,,Molinaro,Marc,J.,,,H,NY,19,,,,,,,,
SB23,C00002972,500016823,,,CCM,Mark Green For Congress,,,,,,PO Box 2706,,Brentwood,TN,370242706,G2024,,2024-07-30,5000.00,0.00,,011,C00658385,,,GREEN,MARK,,,,H,TN,07,,,,,,,,
SB23,C00002972,500016812,,,CCM,Michael Waltz For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,G2024,,2024-07-30,2500.00,0.00,,011,C00666396,,,WALTZ,MICHAEL,,,,H,FL,06,,,,,,,,
SB23,C00002972,500016765,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,685011041,G2024,,2024-07-11,1500.00,0.00,,011,C00801241,,,Flood,Mike,,,,H,NE,01,,,,,,,,
SB23,C00002972,500016810,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 Irvine Center Dr,Ste 150,Irvine,CA,926184691,G2024,,2024-07-30,1000.00,0.00,,011,C00701102,,,Garcia,MICHAEL,,,,H,CA,25,,,,,,,,
SB23,C00002972,500016779,,,CCM,MIKE HARIDOPOLOS FOR CONGRESS,,,,,,610 S Boulevard,,Tampa,FL,336062647,P2024,,2024-07-11,2500.00,0.00,,011,C00877324,,,HARIDOPOLOS,MIKE,,,,H,FL,08,,,,,,,,
SB23,C00002972,500016782,,,CCM,Moolenaar For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,G2024,,2024-07-11,3000.00,0.00,,011,C00561530,,,MOOLENAAR,JOHN,,,,H,MI,04,,,,,,,,
SB23,C00002972,500016759,,,CCM,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO Box 5324,,Louisville,KY,402550324,G2024,,2024-07-11,1000.00,0.00,,011,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00002972,500016815,,,CCM,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO Box 5324,,Louisville,KY,402550324,G2024,,2024-07-30,1000.00,0.00,,011,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00002972,500016819,,,CCM,Nicole For New York,,,,,,PO Box 60487,,Staten Island,NY,103060487,G2024,,2024-07-30,1000.00,0.00,,011,C00694778,,,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00002972,500016813,,,CCM,Nikki For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-07-30,1000.00,0.00,,011,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00002972,500016761,,,CCM,Quigley For Congress,,,,,,3223 N Sheffield Ave,Ste B,Chicago,IL,606572392,G2024,,2024-07-11,2500.00,0.00,,011,C00457556,,,Quigley,Mike,,,,H,DC,05,,,,,,,,
SB23,C00002972,500016775,,,CCM,Rick Scott For Florida,,,,,,224 E 6Th Ave,,Tallahassee,FL,323036208,G2024,,2024-07-11,5000.00,0.00,,011,C00676965,,,SCOTT,RICK,,,,S,FL,00,,,,,,,,
SB23,C00002972,500016757,,,CCM,Rudy For Indiana,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-07-11,1000.00,0.00,,011,C00822767,,,Yakym,Rudy,,,,H,IN,02,,,,,,,,
SB23,C00002972,500016786,,,CCM,Salud Carbajal For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-07-23,3000.00,0.00,,011,C00576041,,,Carbajal,Salud,,,,H,CA,24,,,,,,,,
SB23,C00002972,500016772,,,CCM,Scott Fitzgerald For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,P2024,,2024-07-11,1000.00,0.00,,011,C00720011,,,FITZGERALD,SCOTT,,,,H,WI,05,,,,,,,,
SB23,C00002972,500016814,,,CCM,Sean Casten For Congress,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,G2024,,2024-07-30,1500.00,0.00,,011,C00648493,,,CASTEN,SEAN,,,,H,IL,06,,,,,,,,
SB23,C00002972,500016796,,,CCM,Tenney For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-07-23,1000.00,0.00,,011,C00561183,,,Tenney,Claudia,,,,H,VA,,,,,,,,,
SB23,C00002972,500016795,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,701500730,G2024,,2024-07-23,2500.00,0.00,,011,C00763649,,,Carter,Troy,Sr.,,,H,LA,02,,,,,,,,
SB23,C00002972,500016800,,,CCM,Val Hoyle For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-07-23,2500.00,0.00,,011,C00796144,,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00002972,500016752,,,CCM,Valadao For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,G2024,,2024-07-11,1000.00,0.00,,011,C00499392,,,VALADAO,DAVID,,,,H,DC,21,,,,,,,,
SB23,C00002972,500016788,,,CCM,Valadao For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,G2024,,2024-07-23,2500.00,0.00,,011,C00499392,,,VALADAO,DAVID,,,,H,DC,21,,,,,,,,
SB23,C00002972,500016821,,,CCM,Veronica Escobar For Congress,,,,,,114 Lexington Dr,,Silver Spring,MD,209012531,G2024,,2024-07-30,1500.00,0.00,,011,C00653923,,,ESCOBAR,VERONICA,,,,H,TX,16,,,,,,,,
