form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00568931,SE.4619,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-22,6588.56,2024-10-22,96451.76,Direct Voter Canvass Program,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4621,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-22,6588.56,2024-10-22,348451.76,Direct Voter Canvass Program,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4625,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-23,7095.37,2024-10-23,355547.13,Direct Voter Contact Canvass,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4627,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-23,7095.37,2024-10-23,103547.13,Direct Voter Contact Canvass,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4632,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-25,8109.00,2024-10-25,363656.13,Direct Voter Contact canvass,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4634,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-25,8109.00,2024-10-25,111656.13,Direct Voter Contact Canvass,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4640,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-26,9094.80,2024-10-26,372750.93,Direct Voter Contact Canvass,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4642,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-26,9094.80,2024-10-26,120750.93,Direct Voter Contact Canvass,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4647,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-27,9094.80,2024-10-27,129845.73,Direct Voter Canvass Program,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4650,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-27,9094.80,2024-10-27,381845.73,Direct Voter Contact Canvass,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4655,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-28,9094.80,2024-10-28,390940.53,Direct Voter Contact Canvass Program,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4657,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-28,9094.80,2024-10-28,138940.53,Direct Voter Contact Canvass,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4662,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-29,60000.00,2024-10-29,450940.53,Direct Voter Contact,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4664,,,ORG,The Outreach Team,,,,,,407 College Ave Ste 349,,Ithaca,NY,14850,G2024,,2024-10-29,60000.00,2024-10-29,198940.53,Direct Voter Contact Canvass,007,C00568931,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Keserich,John,Thomas,,,2024-12-03,
SE,C00568931,SE.4678,,,ORG,Winning Connections,,,,,,317 Pennsylvania Ave SE,2nd Floor,Washington,DC,20003,G2024,,2024-11-04,50000.00,2024-11-04,546340.74,GOTV Phone and Text Program,007,C00568931,S,P80000722,Harris,Kamala,,,,P,,,Keserich,John,Thomas,,,2024-12-03,
