form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00829903,500986197,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-27,118.73,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,500986198,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-03,45.77,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,500986199,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-03,3.36,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501017318,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-10,30.76,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501017319,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-17,49.37,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501017320,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-24,43.18,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501044371,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-02,54.22,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501044374,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-08,52.35,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501044376,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-15,42.53,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054542,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-22,33.18,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054593,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-30,49.90,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054597,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-01,16.25,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054957,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-05,31.33,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054959,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-12,14.34,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501056721,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-20,30.36,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501056723,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-26,56.54,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501067982,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-02-24,50.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501067983,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-03-24,50.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501067984,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-04-24,50.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501067985,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-05-24,50.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501067986,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-06-26,50.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501068174,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-06-29,1950.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00829903,501068180,,,ORG,DesigntoRun.com,,,,,,47 Bergen St,,Brooklyn,NY,112016336,,,2023-06-29,1950.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00829903,501068181,,,ORG,"Emaillistverify,com",,,,,,Obchodna 2,Bratislava Slovensko 81106 Slovaki,a,ZZ,00000,,,2023-06-29,449.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00829903,501068182,,,IND,,McGill,Patrick,,,,PO Box 15320,,Washington,DC,200030320,,,2023-06-29,1950.00,0.00,Website Development,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501069036,,,IND,,McGill,Patrick,,,,PO Box 15320,,Washington,DC,200030320,,,2023-06-29,449.00,0.00,Email Verifications,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,500986201,,,ORG,NGP Van,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2023-03-20,5644.50,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,500986202,,,ORG,NGP Van,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2023-03-20,657.20,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054547,,,ORG,NGP Van,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2023-05-24,7616.10,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,500986206,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2023-03-14,137.97,0.00,Software - Texting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501017427,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2023-04-11,135.80,0.00,Software - Texting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054142,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2023-05-12,229.62,0.00,Software - Texting,,,,,,,,,,,,,,,,,,,,
SB21B,C00829903,501054963,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2023-06-14,114.45,0.00,Software - Texting,,,,,,,,,,,,,,,,,,,,
