form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025678,,,COM,Citizens for Good Libraries,,,,,,1711 Southwood Ln W,,Oakwood,OH,454191358,,,2024-10-01,3000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025687,,,COM,Committee to Elect Chris Ponce,,,,,,PO Box 334,,Bayard,NM,880230334,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025685,,,COM,Committee to Elect Elizabeth Diane Torres-Velasquez,,,,,,7008 Arroyo Del Oso Ave NE,,Albuquerque,NM,871092919,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025688,,,COM,Committee to Elect Gabby Begay for NW House,,,,,,PO Box 6,,Santa Clara,NM,880260006,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025738,,,COM,Committee to Elect Gilda Cobb Hunter,,,,,,PO Box 2263,,Orangeburg,SC,291162263,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025680,,,COM,Committee to Elect Heather McClendon,,,,,,7922 Woodstone Dr,,Hixson,TN,373432147,G2024,,2024-10-01,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025681,,,COM,Committee to Elect Heather McClendon,,,,,,7922 Woodstone Dr,,Hixson,TN,373432147,G2024,,2024-10-08,700.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025718,,,COM,Committee to Elect Lauren Carver,,,,,,2704 Windemere Ln,,Powell,TN,378493781,G2024,,2024-10-08,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025653,,,COM,Committee to Elect Royce Duplessis,,,,,,PO Box 50111,,New Orleans,LA,701500111,P2027,,2024-10-08,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025724,,,COM,Committee to Elect Sam McKenzie,,,,,,PO Box 6411,,Knoxville,TN,379140411,G2024,,2024-10-08,2200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025662,,,COM,Committee to Elect Steve Hobbs,,,,,,3309 114th Dr NE,,Lake Stevens,WA,982588787,G2024,,2024-10-01,1650.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025751,,,COM,Committee to Elect Tracey Miller,,,,,,PO Box 5,,Camden Wyoming,DE,199340005,G2024,,2024-10-10,600.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025775,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-10-01,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025774,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-10-07,200.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025665,,,COM,Devine for Senate,,,,,,1419 Richland St,,Columbia,SC,292012519,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025704,,,COM,Ed Larvadain III Campaign Fund,,,,,,1811 Macarthur Dr,,Alexandria,LA,713013715,P2027,,2024-10-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025721,,,COM,Elect Domonica Bryan,,,,,,PO Box 34076,,Knoxville,TN,379304076,G2024,,2024-10-08,700.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025725,,,COM,Elizabeth for TX,,,,,,4502 W Lovers Ln,,Dallas,TX,752093132,G2024,,2024-10-08,1667.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025645,,,COM,Friends of Andy Fugate 2024,,,,,,5120 SE 49th St,,Oklahoma City,OK,731354116,G2024,,2024-10-03,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025720,,,ORG,Friends of Cary,,,,,,PO Box 24643,,Knoxville,TN,379332643,G2024,,2024-10-08,700.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025664,,,COM,Friends of Chandra Dillard,,,,,,5 Alleta Ave,,Greenville,SC,296071801,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025663,,,COM,Friends of Eric Morrison,,,,,,223 W General Grey Ct,,Newark,DE,197023829,G2024,,2024-10-10,600.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025667,,,COM,Friends of Jim Wertz,,,,,,PO Box 114,,Erie,PA,165120114,G2024,,2024-10-10,125.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025679,,,COM,Friends of Noah Nordstrom,,,,,,6220 Forest Grove Dr,,Memphis,TN,381196534,G2024,,2024-10-08,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025643,,,COM,Friends of William Bush,,,,,,672 Raven Cir,,Camden Wyoming,DE,199344021,G2024,,2024-10-03,600.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025635,,,COM,Gene Wu Campaign,,,,,,PO Box 742442,,Houston,TX,772742442,G2024,,2024-10-01,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025629,,,COM,Gina Hinojosa For State Representative,,,,,,PO Box 300095,,Austin,TX,787030002,G2024,,2024-10-10,4000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025690,,,COM,HerndonForNM,,,,,,PO Box 27724,,Albuquerque,NM,871257724,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025699,,,COM,Holly Taylor Campaign,,,,,,1101 W 4TH St,# 119,Austin,TX,,G2024,,2024-10-01,750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025741,,,COM,Jay Shooster for State Representative,,,,,,2051 Country Club Dr,,Tallahassee,FL,323015620,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025682,,,COM,Jesse for 97,,,,,,5121 Le Chateau Cv,,Memphis,TN,381253909,G2024,,2024-10-08,400.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025696,,,ORG,Jim Klein Campaign,,,,,,3501 Monterrey St,,Corpus Christi,TX,784111709,G2024,,2024-10-01,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025631,,,COM,JOHN BUCY CAMPAIGN,,,,,,PO Box 536,,Austin,TX,787670536,G2024,,2024-10-10,1250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025746,,,COM,John Moffett for State House,,,,,,PO Box 774,,Charleston,SC,294020774,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025730,,,COM,John Stephens for Costa Mesa Mayor 2024,,,,,,2004 N Capella Ct,,Costa Mesa,CA,926263544,G2024,,2024-10-10,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025728,,,COM,Josh Newman for State Senate,,,,,,1400 N Harbor Blvd,Ste 110,Fullerton,CA,928354107,G2024,,2024-10-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025742,,,COM,Katherine Waldron Campaign Account,,,,,,1215 Gator Trl,,West Palm Beach,FL,334092037,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025715,,,COM,Kathy Tran for Delegate,,,,,,PO Box 2731,,Springfield,VA,221520731,P2025,,2024-10-09,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025666,,,COM,Kristian Carranza For Texas,,,,,,PO Box 831436,,San Antonio,TX,782831436,G2024,,2024-10-10,3167.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025701,,,COM,LaFleur for Louisiana,,,,,,2370 Towne Center Blvd,,Baton Rouge,LA,708068172,P2027,,2024-10-08,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025672,,,COM,Laurel for Texas,,,,,,PO Box 6866,,San Antonio,TX,782090866,G2024,,2024-10-10,3167.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025726,,,ORG,Liberty and Justice for KY,,,,,,1747 Sulgrave Rd,,Louisville,KY,402051643,,,2024-10-09,10000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025702,,,COM,Mandie Landry Campaign Committee,,,,,,2633 Peniston St,,New Orleans,LA,701156107,P2027,,2024-10-08,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025658,,,COM,Marcus Bryant Campaign,,,,,,PO Box 364,,Saint Martinville,LA,705820364,P2027,,2024-10-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025743,,,COM,Maria Revelles Campaign Account,,,,,,3003 Villa Preciosa Dr,,Kissimmee,FL,347444122,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025705,,,COM,Matt Willard Campaign,,,,,,4701 Saint Roch Ave,,New Orleans,LA,701225034,P2027,,2024-10-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025707,,,ORG,MICHAEL B. MOORE FOR SOUTH CAROLINA,,,,,,3022 Morgans Point Rd,Num 295,Mount Pleasant,SC,294667189,G2024,,2024-10-08,5000.00,0.00,Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025668,,,COM,Monroe for Mayor 2024,,,,,,PO Box 14045,,Tulsa,OK,741591045,R2024,Runoff,2024-10-01,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025734,,,ORG,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-10-10,5000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025673,,,COM,Morgan LaMantia for State Senate Committee,,,,,,1324 E Madison St,,Brownsville,TX,785205758,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025708,,,COM,New Mexicans for Sarah,,,,,,4270 SUN CANYON Rd,,Las Cruces,NM,,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025674,,,ORG,Orange County Labor Federation FPPC #1229755,,,,,,309 N Rampart St,Ste A,Orange,CA,928681855,,,2024-10-10,5000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025647,,,COM,PA United- NON FED,,,,,,523 Hastings St.,,Pittsburgh,PA,152064507,,,2024-10-01,5000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025644,,,COM,People for Pope,,,,,,PO Box 65692,,Albuquerque,NM,871935692,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025651,,,COM,Ron Reynolds Campaign,,,,,,6140 Highway 6,# 233,Missouri City,TX,774593802,G2024,,2024-10-10,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025719,,,COM,Ryan Scofield for TN House 29,,,,,,PO Box 1193,,Harrison,TN,373411193,G2024,,2024-10-08,700.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025659,,,COM,Sarah Eckhardt Campaign,,,,,,PO Box 301586,,Austin,TX,787030027,G2024,,2024-10-01,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025706,,,COM,Senator Chad McMahan Re-Election,,,,,,1537 Highway 145,,Guntown,MS,388497940,P2027,,2024-10-08,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025737,,,COM,Sonja Ogletree Satani Candidate for SC State House,,,,,,8421 Dorchester Rd,Ste Pm 109,North Charleston,SC,294207386,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025739,,,COM,Spann-Wilder for SC House 109,,,,,,PO Box 71224,,North Charleston,SC,294151224,G2024,,2024-10-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025694,,,ORG,SYLVESTER TURNER CAMPAIGN,,,,,,PO Box 56386,,Houston,TX,772566386,G2024,,2024-10-01,1000.00,0.00,Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025693,,,ORG,Sylvia Campos Campaign,,,,,,4410 Fir St,,Corpus Christi,TX,784113635,G2024,,2024-10-01,750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025729,,,COM,Tammy Kim for Irvine Mayor 2024,,,,,,9070 Irvine Center Dr,Ste 150,Irvine,CA,926184691,G2024,,2024-10-10,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025703,,,COM,Tehmi Chassion Campaign,,,,,,109 Saturn Dr,,Lafayette,LA,705012517,P2027,,2024-10-08,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025695,,,ORG,Terry Shamsie Campaign,,,,,,4002 Castle Valley Dr,,Corpus Christi,TX,784103629,G2024,,2024-10-01,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025649,,,COM,Texas Organizing Project,,,,,,2404 Caroline St,,Houston,TX,770041016,,,2024-10-01,25000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025731,,,COM,Valerie Amezcua for Mayor 2024,,,,,,249 E Ocean Blvd,Ste 670,Long Beach,CA,908028846,G2024,,2024-10-10,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025654,,,COM,Venton Jones for Texas,,,,,,1075 Griffin St W,,Dallas,TX,752151026,G2024,,2024-10-01,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025689,,,COM,Vote for Katheleen 2024,,,,,,3115 May Cir SE,,Rio Rancho,NM,871247403,G2024,,2024-10-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025640,,,COM,Zena for Sheriff,,,,,,2945 Blanchette St,,Beaumont,TX,777014813,G2024,,2024-10-10,2760.41,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
