form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00825786,SB80,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-31,22.60,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB81,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-05,245.00,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB82,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-06,83.20,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB83,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-11,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB84,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-13,40.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB85,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-14,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB86,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-22,4.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB87,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-26,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB88,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-26,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB89,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-09-28,77.20,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB62,,,ORG,Keel Systems LLC,,,,,,23812 Tres Coronas,,Spicewood,TX,78669,P2024,,2023-07-12,1500.00,,Compliance services,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB63,,,ORG,Keel Systems LLC,,,,,,23812 Tres Coronas,,Spicewood,TX,78669,P2024,,2023-08-14,1500.00,,Compliance services,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB64,,,ORG,Keel Systems LLC,,,,,,23812 Tres Coronas,,Spicewood,TX,78669,P2024,,2023-09-14,1500.00,,Compliance services,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB93,,,ORG,Lilly & Company,,,,,,1005 Congress Ave Ste 400,,Austin,TX,78701,P2024,,2023-09-13,4453.18,,Fundraising and reimbursements (see below if itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB91,,,ORG,Lilly & Company,,,,,,1005 Congress Ave Ste 400,,Austin,TX,78701,P2024,,2023-08-31,4000.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825786,SB92,,,ORG,Lilly & Company,,,,,,1005 Congress Ave Ste 400,,Austin,TX,78701,P2024,,2023-08-31,31.44,,Mileage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825786,SB94,,,ORG,Texas Comptroller,,,,,,111 E 17th St,,Austin,TX,78701,P2024,,2023-08-31,31.35,,Sales tax,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825786,SB90,,,ORG,Theresa Neal Graphics,,,,,,2204 Indian Trl,,Austin,TX,78703,P2024,,2023-07-23,380.00,,Graphics design,,,,,,,,,,,,,,,,,,,X,
