form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00238204,SB21B.11353,,,ORG,Bolder Fundraising and Strategy,,,,,,1919 14th Street,,Boulder,CO,80302,,,2023-10-23,1500.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11354,,,ORG,Bolder Fundraising and Strategy,,,,,,1919 14th Street,,Boulder,CO,80302,,,2023-11-08,1500.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11355,,,ORG,Bolder Fundraising and Strategy,,,,,,1919 14th Street,,Boulder,CO,80302,,,2023-12-20,1500.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11357,,,ORG,Dallas Print,,,,,,1400 Presidential Dr #110,,Richardson,TX,75081,,,2023-07-06,299.85,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11367,,,ORG,Federal Election Commission,,,,,,1050 First Street NE,,Washington,DC,20463,,,2023-07-18,1450.00,,Government,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11370,,,ORG,Google,,,,,,1600 Amphitheatre,,Mountain View,CA,94043,,,2023-09-05,30.00,,Email Provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11371,,,ORG,Google,,,,,,1600 Amphitheatre,,Mountain View,CA,94043,,,2023-10-05,30.00,,Email Provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11372,,,ORG,Google,,,,,,1600 Amphitheatre,,Mountain View,CA,94043,,,2023-11-05,30.00,,Email Provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11373,,,ORG,Google,,,,,,1600 Amphitheatre,,Mountain View,CA,94043,,,2023-12-05,30.00,,Email Provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11380,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-07-03,80.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11379,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-07-17,41.60,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11382,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-08-01,80.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11381,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-08-16,41.60,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11383,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-09-17,41.60,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11384,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-09-18,80.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11386,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-10-03,80.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11385,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-10-17,41.60,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11388,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-11-03,80.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11387,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-11-17,41.60,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11390,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-12-03,80.00,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11389,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave. NE,Sute 5000,Atlanta,GA,30308,,,2023-12-17,41.60,,Email Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11495,,,IND,,Malik,Asad,,,,2369 Franklin Rd.,,Bloomfield Hills,MI,48402,G2024,,2023-08-04,7093.50,,Organization President,007,C00238204,Pakistani American Public Affairs Committee PAK-PAC,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11396,,,ORG,Moonclerk,,,,,,1040 W. Washington St.,,Greenville,SC,29601,,,2023-12-10,18.00,,Payment Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11397,,,ORG,NPG Van Inc,,,,,,"1445 New York Ave NW, #200",,Washington,DC,20005,,,2023-09-14,518.37,,Fundraising CRM,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11398,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-07-03,494.56,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11399,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-07-12,100.00,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11400,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-08-02,380.88,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11401,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-08-07,100.00,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11402,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-09-05,458.54,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11403,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-10-04,943.44,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11404,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-10-12,100.00,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11405,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-10-27,100.00,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11406,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-11-04,100.00,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11407,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-11-18,505.84,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11408,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-12-05,671.76,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11409,,,ORG,Paragon Solution,,,,,,"2141 East Broadway Rd., Ste 202",,Tempe,AZ,85282,,,2023-12-18,100.00,,Service Charges/Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11410,,,ORG,Regus,,,,,,15305 Dallas Pkwy Suite 300,,Addison,TX,75001,,,2023-07-20,1153.38,,Office Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11411,,,ORG,Regus,,,,,,15305 Dallas Pkwy Suite 300,,Addison,TX,75001,,,2023-08-21,1153.38,,Office Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11412,,,ORG,Regus,,,,,,15305 Dallas Pkwy Suite 300,,Addison,TX,75001,,,2023-09-20,1153.38,,Office Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11413,,,ORG,Regus,,,,,,15305 Dallas Pkwy Suite 300,,Addison,TX,75001,,,2023-10-20,1153.38,,Office Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11414,,,ORG,Regus,,,,,,15305 Dallas Pkwy Suite 300,,Addison,TX,75001,,,2023-11-20,1153.38,,Office Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11415,,,ORG,Regus,,,,,,15305 Dallas Pkwy Suite 300,,Addison,TX,75001,,,2023-12-20,1153.38,,Office Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11416,,,ORG,Rehman Consulting Services LLC,,,,,,260 E. 123rd Place,,Crown Point,IN,46307,,,2023-08-01,2000.00,,Administrative Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11417,,,ORG,Rehman Consulting Services LLC,,,,,,260 E. 123rd Place,,Crown Point,IN,46307,,,2023-12-31,2500.00,,Administrative Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11418,,,ORG,Run Sleep Design,,,,,,269 Clark Blvd,,Gunnison,CO,81230,,,2023-07-06,309.89,,Web design,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11419,,,ORG,Run Sleep Design,,,,,,269 Clark Blvd,,Gunnison,CO,81230,,,2023-09-07,645.88,,Web design,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11420,,,ORG,Run Sleep Design,,,,,,269 Clark Blvd,,Gunnison,CO,81230,,,2023-11-15,731.10,,Web design,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11421,,,ORG,Run Sleep Design,,,,,,269 Clark Blvd,,Gunnison,CO,81230,,,2023-12-15,135.48,,Web design,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11496,,,IND,,Shabnam,Saba,,,,400 WELLINGTON CT,,Southlake,TX,76092,G2024,,2023-09-16,2737.48,,Organization Treasurer,004,C00238204,Pakistani American Public Affairs Committee PAK-PAC,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11350,,,ORG,T-Shirt Shop Dallas,,,,,,4131 N Central Expy #900,,Dallas,TX,75204,,,2023-07-05,2548.87,,Print Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11434,,,ORG,txt2give,,,,,,405 N Jefferson Ave,,Springfield,MO,65806,,,2023-10-15,25.00,,SMS Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11435,,,ORG,ZOOM,,,,,,"55 Almaden Boulevard, 6th Floor",,San Jose,CA,95113,,,2023-07-18,42.40,,Video Conference Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11436,,,ORG,ZOOM,,,,,,"55 Almaden Boulevard, 6th Floor",,San Jose,CA,95113,,,2023-08-17,42.40,,Video Conference Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11437,,,ORG,ZOOM,,,,,,"55 Almaden Boulevard, 6th Floor",,San Jose,CA,95113,,,2023-09-18,42.40,,Video Conference Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11438,,,ORG,ZOOM,,,,,,"55 Almaden Boulevard, 6th Floor",,San Jose,CA,95113,,,2023-10-18,42.40,,Video Conference Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11439,,,ORG,ZOOM,,,,,,"55 Almaden Boulevard, 6th Floor",,San Jose,CA,95113,,,2023-11-18,42.40,,Video Conference Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00238204,SB21B.11440,,,ORG,ZOOM,,,,,,"55 Almaden Boulevard, 6th Floor",,San Jose,CA,95113,,,2023-12-18,42.40,,Video Conference Software,,,,,,,,,,,,,,,,,,,,
